offset_right,time_offsets,logdir,algorithm,learning_rate,steps,temperature,num_hidden_units,offset_left,output_dimension,max_iterations,batch_size
offset_right,time_offsets,logdir,algorithm,learning_rate,steps,temperature,num_hidden_units,offset_left,output_dimension,max_iterations,batch_size,animal,seed,repeat,all,train,valid,test,knn,valid_total_r2,valid_position_error,valid_position_r2,test_total_r2,test_position_error,test_position_r2,all_run_consistency,train_run_consistency,valid_run_consistency,test_run_consistency
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,1,1,0,[0.83295592 0.75266735 0.78922498],[0.70468411 0.7359246  0.69790344],[0.66431289 0.58393794 0.59707225],[0.69166686 0.46525315 0.64607529],16,-0.15303268256247118,0.21640312671661377,-0.09720413490178759,-0.15631846251410672,0.20165926218032837,0.21147800119418636,"[0.893360616194634, 0.8190837852589397, 0.9051944730028665, 0.8744655408918972, 0.7729739871004897, 0.7654275487061694, 0.7760801687773323, 0.7840844382215734, 0.7629394824075441]","[0.8924295325190762, 0.7973987621202103, 0.9118599739407734, 0.862414137320357, 0.8340396445847963, 0.8234214007493902, 0.837128070097517, 0.8131742377474955, 0.8063803226866503]","[0.9206871421202276, 0.877967547664536, 0.901441312635297, 0.906330035169776, 0.7669406547226371, 0.7149288916281306, 0.7314144552296691, 0.7803152904631623, 0.7258061062973772]","[0.8518655997875123, 0.822557781488606, 0.9049221775599582, 0.9031002902449822, 0.7030992060018706, 0.6824349388414334, 0.6852745591899492, 0.7376358953585047, 0.7278317020310728]"
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,2,1,0,[0.82348651 0.71879601 0.83170281],[0.85330591 0.69240263 0.86701864],[0.61496495 0.45768329 0.6402885 ],[0.67960593 0.46533616 0.68176821],25,0.10263033125060284,0.2848193645477295,0.3696459362945351,-0.18766250001954854,0.23599481582641602,0.40448708093972163,"[0.8961229031951176, 0.8908941865633643, 0.8894631871866171, 0.8951226059296777, 0.8388156723330656, 0.8079457678052767, 0.569259842068501, 0.8844215899017621, 0.8813933783522024]","[0.892740860087114, 0.8891818942793464, 0.8771775824880882, 0.8942175023249316, 0.843340559825589, 0.788285012356071, 0.6005157000066482, 0.8749334657621294, 0.8826696516790573]","[0.8794893752131476, 0.8738994725420803, 0.871819419128442, 0.8820768321788476, 0.816345010911275, 0.8035237070767666, 0.6330578689051768, 0.8614573673754053, 0.8667316858853963]","[0.8701923636806619, 0.8659241804180778, 0.8717143598241166, 0.8769923986870563, 0.7993531921194906, 0.8137622968993478, 0.49339820551386954, 0.8673778041616901, 0.8519369664611287]"
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,3,1,0,[0.8867909  0.74974346 0.80740331],[0.86774456 0.66946583 0.86725012],[0.74029359 0.52983844 0.747186  ],[0.79960579 0.50133725 0.51180885],16,0.38061101569491745,0.10701644420623779,0.46168943508664184,0.483681984080383,0.1449166238307953,0.643877883289308,"[0.9212043613230795, 0.9293575101050043, 0.9280481665453983, 0.927705953332869, 0.929376256509518, 0.9172354565482949, 0.918687539855128, 0.9156539929759203, 0.9271071266010372]","[0.9196110862714306, 0.9275926662135433, 0.9264824731501718, 0.9229339920495169, 0.9271001634808407, 0.9166935457380089, 0.9151309787230315, 0.9167834788079355, 0.9230487352285719]","[0.9147883010174205, 0.9317318320147949, 0.9239668818485262, 0.9326642901269938, 0.929983405057993, 0.9129452329366301, 0.9255485101495481, 0.9103810576059758, 0.9362212752519233]","[0.9241541402363151, 0.9269040171003854, 0.9239284910869342, 0.9291650479055785, 0.9303256704854826, 0.9139008616678065, 0.9085703460706215, 0.897468663059439, 0.9277377658951508]"
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,0,1,2,[0.71132354 0.69220275 0.89806701],[0.61956531 0.6287351  0.87609817],[0.4524746  0.68049059 0.87182754],[0.61861749 0.73280284 0.87844044],25,0.731874567953084,0.06130450963973999,0.9409256255628236,0.6485007593234267,0.0604289174079895,0.9282648075994349,"[0.9686963116862977, 0.9636849706202805, 0.9527983955646082, 0.7775525008498656, 0.949157177035001, 0.9573826690953737, 0.9557336485592849, 0.9398115276993879, 0.960016041146377]","[0.9694688939508226, 0.9633483708950306, 0.9495967561028932, 0.7947927979164892, 0.9502457140259546, 0.9550316379791961, 0.9527433694936391, 0.9593807504546858, 0.9619267249804228]","[0.9660261637598326, 0.9661636268028957, 0.9485783144069734, 0.7852969254011981, 0.9473801606719664, 0.9542937915266251, 0.9595245852138765, 0.9086225390011301, 0.9592392376146313]","[0.9688730560078825, 0.9635217825817938, 0.9732226743266378, 0.6713320639309691, 0.9605027620309973, 0.9725301946325718, 0.9715440149831557, 0.9316452353187623, 0.9643831228953804]"
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,1,1,2,[0.73130181 0.66344356 0.81550857],[0.62204896 0.54628418 0.74348271],[0.38015223 0.61723931 0.72080148],[0.64107864 0.71793112 0.83151396],25,0.3190580239740291,0.09850895404815674,0.8476880937382831,0.40595595050130545,0.10730143636465073,0.8518916795809576,"[0.9129968731181854, 0.8822467575276262, 0.9211013683168123, 0.5254996439991028, 0.9012761149258507, 0.923356870201185, 0.9100975626368525, 0.7705159563658789, 0.7620297830886926]","[0.9199573280334823, 0.8965622552268074, 0.9165997860528101, 0.5484656539723566, 0.91027877512472, 0.9295355371922707, 0.9177887167294333, 0.7566819631491185, 0.7639123335025614]","[0.8504048078198259, 0.8338270469113018, 0.9063126616644901, 0.5018509338980309, 0.8531610635848877, 0.8725594546351324, 0.8708315496878045, 0.8181603449331573, 0.6544550434897948]","[0.9175247979474298, 0.852863667363276, 0.9270426421658069, 0.5288098566884994, 0.8880177925211913, 0.9224353848110893, 0.9057861994412241, 0.8341253272143621, 0.8211220721584703]"
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,2,1,2,[0.78125808 0.67580399 0.86037231],[0.71117141 0.54782571 0.80428405],[0.70021297 0.5064966  0.86714925],[0.74073646 0.5968746  0.8377848 ],16,-0.07038523339498255,0.21117939054965973,0.48002255569148433,0.060925662524506784,0.2181086540222168,0.48916924085837765,"[0.5622420405257611, 0.5192712319462273, 0.5082101934622663, 0.5885464975996929, 0.5387097076398537, 0.5294386113222721, 0.5772587847368736, 0.6336838772566513, 0.5467415455671615]","[0.5895890683514824, 0.5549610688167599, 0.548673575915328, 0.6165026040253877, 0.580148958542405, 0.5696938708688261, 0.6067134277669705, 0.662174673566331, 0.5753415003634911]","[0.5527218714892054, 0.5494169302525783, 0.5470099641412558, 0.5842521067348331, 0.556322773044375, 0.4845932474089769, 0.5774244442479262, 0.6044885462876356, 0.5661313979753401]","[0.5617420390527944, 0.5550975985938232, 0.5499739968849914, 0.5879605371013098, 0.564022562322441, 0.4749393285990093, 0.5698360924619447, 0.5669107398558412, 0.5680429514984897]"
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,3,1,2,[0.86918295 0.67232063 0.76354308],[0.83404035 0.57111031 0.69505627],[0.77322981 0.47236411 0.77228852],[0.75046666 0.62739841 0.76121224],25,0.6024391541921631,0.07338473200798035,0.7102486345155781,0.7674977788999534,0.07550445199012756,0.9339744705199842,"[0.9232792824253685, 0.9247339638933285, 0.9224090625067806, 0.9076206094544886, 0.9237748620912812, 0.924831465205339, 0.9259006964906592, 0.929789144381958, 0.9267371953496597]","[0.9237686483029357, 0.9238125990611613, 0.9204822376127239, 0.9015380818218003, 0.9233027433059622, 0.9217550170333348, 0.9268415736217346, 0.9295392464903571, 0.9248826671448135]","[0.9156997711559374, 0.9277565665107591, 0.9213867625238885, 0.9233186837897737, 0.9113231497294144, 0.9335877108767292, 0.9219789408203468, 0.927968125878801, 0.9203500022498162]","[0.9241558795212775, 0.9210378016644238, 0.9287100874368509, 0.9167832978893742, 0.9127557925412934, 0.9247423478335334, 0.9102026334324528, 0.9250823112201904, 0.9137697589103994]"
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,0,2,2,[0.74364398 0.6340552  0.8671877 ],[0.67426708 0.59831561 0.84854271],[0.40641172 0.53677892 0.81944545],[0.56502067 0.65518536 0.84278309],4,0.6961611833751468,0.058892905712127686,0.9502388970897986,0.68092903275417,0.05857522040605545,0.9237089512665565,"[0.9679749357076074, 0.9640814329725043, 0.9592222268922028, 0.7930722424007, 0.9590585773182397, 0.9596888630891596, 0.9597525011309923, 0.9430839852567384, 0.9708501360787706]","[0.9705764798018768, 0.9636554079866136, 0.9523977232198163, 0.8076976261640215, 0.9539166391133821, 0.9550940930822206, 0.9527992366327841, 0.948597917511267, 0.971748999576019]","[0.9632001472082417, 0.9661179562065242, 0.968952403729674, 0.7959659177213827, 0.9716256194224323, 0.9682579754855866, 0.9715634269650529, 0.9364405630451068, 0.9693189572713382]","[0.9617508073641252, 0.9644529695778766, 0.978268777345486, 0.7078190941657595, 0.9706208067321379, 0.9637978223338376, 0.9780224787487152, 0.9578595057395723, 0.9739396005369994]"
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,1,2,2,[0.83933945 0.65263148 0.7349051 ],[0.7534566  0.50505559 0.63859634],[0.570282   0.56471437 0.60910879],[0.71354518 0.59317175 0.72839197],25,0.1994557853855874,0.11242884397506714,0.8461438703786816,0.36691309650804094,0.1190781220793724,0.8284705772444859,"[0.9093549623551689, 0.8844457621727941, 0.8786572091156217, 0.5495551818137533, 0.9082466770479524, 0.8784738928619807, 0.913810597087051, 0.7706962502176667, 0.7600921106966331]","[0.9041284530689317, 0.8926390999763507, 0.8848780046238193, 0.5576117752173183, 0.9122850096171046, 0.8795842980524236, 0.9160274192797843, 0.7415363333133552, 0.7444920010439547]","[0.9152675368144291, 0.8468004307942181, 0.8691379395548896, 0.5582473154739018, 0.905538137474029, 0.8999156753035039, 0.8954497352401726, 0.84815984960095, 0.7323166491406838]","[0.9105781014604624, 0.8622322477593732, 0.8840570551920729, 0.5598264818994235, 0.8667695642529493, 0.8431978313100132, 0.8859463328903767, 0.8670615929344908, 0.8375634574694487]"
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,2,2,2,[0.84954282 0.7204822  0.77156405],[0.79403801 0.61160213 0.70923928],[0.7683702  0.55383181 0.78357519],[0.79856137 0.59282049 0.79010632],16,-0.09108282050717938,0.2189186066389084,0.43565990989214354,0.027818273800909805,0.2396150827407837,0.4619493105628202,"[0.8894467136356297, 0.6063701095676229, 0.8964924592389419, 0.8703855332550425, 0.8922122199209793, 0.8814530503219687, 0.881539219961521, 0.8500695174300974, 0.8985003733157239]","[0.8883096989194287, 0.6206142282120446, 0.896414033808826, 0.868845127478736, 0.8928645020924373, 0.8791701313195474, 0.8786767220408335, 0.8628535519867495, 0.8961493578481284]","[0.8795297347581797, 0.6439426213207425, 0.8948280049649671, 0.867903755509729, 0.8860454108788817, 0.8760345356328948, 0.8812062942367969, 0.8187552604938645, 0.8973455362995205]","[0.8827997164765611, 0.6505352713602288, 0.8808497753243283, 0.861146339335891, 0.8804985919024667, 0.8712787174217284, 0.8743495677936771, 0.7992272050391837, 0.8869430730758832]"
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,3,2,2,[0.92506804 0.74791196 0.66102454],[0.90512026 0.6668409  0.61323681],[0.86222107 0.469859   0.59289368],[0.81998779 0.5957578  0.66596202],16,0.5958193292739471,0.06454429030418396,0.7193823625571747,0.7713764456512485,0.07109403610229492,0.9380928382247737,"[0.9270362423849053, 0.924512055180032, 0.9237060271298186, 0.9011288969079994, 0.925882845041944, 0.9215162448872808, 0.9293804206875146, 0.9283116874005474, 0.921465407248471]","[0.925304316315037, 0.9235742663956076, 0.9195808832836864, 0.8950343164967004, 0.9252303441845653, 0.915219085406035, 0.9270610601809914, 0.9258623955452095, 0.918988142471011]","[0.9325128337163662, 0.9264230053546494, 0.9357970977726296, 0.9251868985229917, 0.9214151928432415, 0.9375553720599502, 0.9325723916404093, 0.9350040518366871, 0.9214964761335024]","[0.9244818172924482, 0.9204695892399603, 0.9309098419274263, 0.9077712530308538, 0.9095876654468604, 0.9336489202049975, 0.9287160277977603, 0.9254780620749368, 0.9001032867511612]"
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,0,4,1,[0.81056033 0.57112565 0.90286671],[0.81781984 0.56809193 0.87071421],[0.4738897  0.54308675 0.85179202],[0.7045944  0.50759147 0.87477592],25,0.7792471219739481,0.0638350248336792,0.9254752359861307,0.7376316719585114,0.04485519975423813,0.9799215547458632,"[0.9666537338859297, 0.9604364412828751, 0.9682069353842845, 0.9790215047153059, 0.9465073866120671, 0.9666673106060619, 0.9643895789651348, 0.9593843231517969, 0.9574143425195079]","[0.9654725930873284, 0.9589192384198223, 0.9678008172275668, 0.9764958538169441, 0.9429880321574949, 0.9659133543060762, 0.9646178857833282, 0.9579586023778104, 0.9529054341538282]","[0.9621590351725002, 0.9588017534827195, 0.9756763213847224, 0.9814388627290825, 0.9481392159505914, 0.9626089633617374, 0.9599079846970158, 0.9585331074363849, 0.9533073709227183]","[0.9788488567454191, 0.9787590614777427, 0.9768914640824296, 0.9846679720732506, 0.9634568671742217, 0.9811679417285643, 0.9765064763964938, 0.9714715777488937, 0.9848062092541087]"
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,1,4,1,[0.82740262 0.58767515 0.78877309],[0.83442736 0.63274831 0.81903195],[0.52757556 0.4267864  0.60257241],[0.73119781 0.43938313 0.72315686],25,0.09508390070282098,0.17205476760864258,0.4864690896017947,0.24094684898253904,0.10810552537441254,0.8289319897499721,"[0.5424442735294778, 0.5918602481191764, 0.5447457664058405, 0.9090919242284876, 0.5685360175801328, 0.5302253709344042, 0.5051290814851916, 0.5784240936808362, 0.5578264235198062]","[0.5790291371375271, 0.6158308491707624, 0.5877412807819874, 0.9196674247410931, 0.6102048551807643, 0.5813869770294443, 0.543979348853279, 0.6015525077285984, 0.5989208655775987]","[0.5487275953427352, 0.6220732906011515, 0.5273383457202626, 0.8519876581978899, 0.5770464397677916, 0.5177187858058975, 0.5896368883357214, 0.6745168977265603, 0.6231563181286264]","[0.4976821452963652, 0.5960126323767511, 0.5074293230470621, 0.9050564896472467, 0.5320596019154588, 0.48570467610527723, 0.4590598986486756, 0.5559300561449055, 0.5073818452044776]"
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,2,4,1,[0.85246046 0.79022389 0.75687825],[0.82978143 0.75272339 0.73147509],[0.80104689 0.48630375 0.77207654],[0.83157133 0.69472174 0.76044516],25,-0.03946045642326901,0.1939789056777954,0.6277846312346314,-0.14550472865750783,0.2141680270433426,0.5277621996721251,"[0.8919379944042373, 0.8936222234579153, 0.8903402711046544, 0.523653049410972, 0.8996231469765826, 0.896480056503104, 0.9005806519546121, 0.865552169496593, 0.6457917567749225]","[0.8881845286094645, 0.8877278316378384, 0.8862858842034792, 0.5043051623812081, 0.8980919772336452, 0.895046933989958, 0.8992598958043869, 0.8630739110887239, 0.6531304386019242]","[0.8925857145518593, 0.9058438025758081, 0.8955564759457507, 0.6216463682169132, 0.9007564194595111, 0.8855627091674121, 0.8979208003025422, 0.8693618813163911, 0.6058186777874444]","[0.8956850868864364, 0.9105853486688243, 0.9018929648194369, 0.5772217738545699, 0.9033195865647189, 0.8896216421697097, 0.9022474003811379, 0.8596410958061154, 0.6119180478005714]"
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,3,4,1,[0.91659174 0.79718982 0.57702624],[0.8821541  0.7815137  0.56909365],[0.82567841 0.49042219 0.57938723],[0.870327   0.71014782 0.52827245],25,0.3532622485449606,0.1085861325263977,0.6895179224264136,0.39619810183991166,0.07712353020906448,0.7587425725978426,"[0.9282065805033625, 0.8728577718817938, 0.9245716289192162, 0.913268498633696, 0.9265476815756676, 0.922248100730347, 0.9162335368227733, 0.922138423157952, 0.9196322105547327]","[0.9297975941687427, 0.8600519924271489, 0.9259345578436143, 0.914789683307848, 0.9274882926188396, 0.9247837911786347, 0.9154136493430342, 0.9230301855690662, 0.915175122585305]","[0.9264447117325901, 0.907211129228361, 0.9299374372031233, 0.9143328048310404, 0.9300655503560034, 0.9197258559702988, 0.9182612371473663, 0.9261054042772704, 0.9240030679970278]","[0.9261966878805762, 0.8919192534454803, 0.9142755994353479, 0.9073822211889352, 0.9187197732643471, 0.9166028005673003, 0.9082566919544077, 0.9128073668242204, 0.9236574664523922]"
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,0,2,0,[0.81615732 0.81203651 0.8714211 ],[0.73982893 0.85918469 0.856948  ],[0.46500133 0.68057627 0.76099921],[0.56174809 0.63981689 0.78195541],16,0.8326934146767829,0.053561508655548096,0.9628539547492647,0.8222281302638909,0.049422383308410645,0.9589054392276953,"[0.9508496579659598, 0.9611624954608748, 0.9585595818997019, 0.964231249669552, 0.9400485113599005, 0.9467510885766477, 0.9581219164577465, 0.935645445226716, 0.9601229829149122]","[0.9679308004530167, 0.9657869398936464, 0.9605230633537355, 0.9684432448563954, 0.9503469186574366, 0.9598577784888844, 0.9596982974981834, 0.9360620319927832, 0.970402919147021]","[0.9798502092028576, 0.9756688177160342, 0.9729268261988024, 0.9764883077607741, 0.9645298635942806, 0.9625057668961232, 0.9734447600078865, 0.9680431367820775, 0.9753092521237198]","[0.912753415951662, 0.9327398991157457, 0.9365206663267628, 0.9495454472662829, 0.9181701448902185, 0.929236786175125, 0.9423193005012154, 0.9397356127022146, 0.9409686348600319]"
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,1,2,0,[0.72688619 0.78485332 0.74605864],[0.56697675 0.74343721 0.61941586],[0.4731021  0.53138787 0.48683544],[0.54915786 0.5415164  0.54398006],4,-0.23257327250584492,0.25024285912513733,-0.32048893119830435,-0.36634288126765896,0.22014129161834717,-0.103250150835269,"[0.847970754981453, 0.817803710038759, 0.8260812425505378, 0.8209641513414172, 0.7276200835606277, 0.7198488606028138, 0.713680183707896, 0.740371246584982, 0.7365711249466199]","[0.8294849347610098, 0.7978055418579887, 0.8208431636295738, 0.8172156386951243, 0.802935821457354, 0.7940249086665508, 0.7825311674530072, 0.7869016147585984, 0.79451654059149]","[0.8788531043619129, 0.8705623946122066, 0.8365557496839195, 0.8419219290982823, 0.7472794246491028, 0.6937573394902129, 0.6994547482109859, 0.7598946695927334, 0.7102068973847988]","[0.8457143862073228, 0.8319385236966131, 0.845914485983673, 0.8232908870113397, 0.6500775469150287, 0.6241763113888297, 0.6154001693458235, 0.6576383686610069, 0.6670719554536784]"
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,2,2,0,[0.7458085  0.80960484 0.80561413],[0.79283133 0.78125117 0.85522814],[0.60413274 0.3936995  0.6931373 ],[0.56806286 0.47922752 0.64407995],25,0.13004425912348802,0.2660233974456787,0.4131086300443815,-0.1645321870649645,0.2584841847419739,0.37208315389859203,"[0.8871948825082251, 0.88822411101014, 0.8774970746872711, 0.8892780737415663, 0.827522271897761, 0.8148474954503356, 0.5710239046856275, 0.868208282290766, 0.8729215544716274]","[0.8836135755264035, 0.8859586467390751, 0.8654060447571773, 0.887243689905838, 0.8256124639035116, 0.7965796627989908, 0.6036503361867377, 0.8565997950191476, 0.8738404079799794]","[0.8777230387699418, 0.8729262067114836, 0.86331275519807, 0.8842650781591445, 0.8047002774796993, 0.8205559382379909, 0.6359097066336429, 0.8370635873894562, 0.8670453776841939]","[0.8564016087031449, 0.8714246870753595, 0.8534733213006996, 0.866496590078885, 0.8039869085244815, 0.8118789390292696, 0.49667331493440336, 0.8510717444835874, 0.8394644288796997]"
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,3,2,0,[0.85784281 0.81035933 0.83607321],[0.8468674  0.74564344 0.88978511],[0.72828216 0.43828175 0.75737565],[0.66312227 0.52163843 0.60025231],16,0.35863568306296134,0.10756856203079224,0.48218260544940705,0.4420377478348407,0.14323380589485168,0.6624614424240425,"[0.9284209729415194, 0.9294071663867766, 0.9284490714856268, 0.9327568463439508, 0.9333171613812804, 0.912320291983435, 0.9299788455056314, 0.914042153397752, 0.9318008194463884]","[0.9284781285240066, 0.925818283027032, 0.9287210190955646, 0.9321765691415468, 0.9321529598890973, 0.9113994424251569, 0.9298027127849776, 0.9196027672272051, 0.9287573736565752]","[0.925302675383617, 0.9315601407284254, 0.9232519618465339, 0.9313170617322997, 0.9363820612496346, 0.9011388994826177, 0.9285370759673723, 0.9149681053020663, 0.9337807776584061]","[0.9246666579991277, 0.9267341907127996, 0.9194066724213631, 0.9278139139023379, 0.9285328338673825, 0.9118576107938582, 0.9204488103670779, 0.8835277873944568, 0.9300562877172466]"
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,0,3,2,[0.74357253 0.77383529 0.91370979],[0.68692455 0.7410255  0.90106437],[0.55660319 0.70426992 0.87013641],[0.59885493 0.76329296 0.85742108],25,0.7512584503336579,0.04963350296020508,0.966470313623332,0.6554944533196577,0.05875527858734131,0.9543379233754089,"[0.9557642164402619, 0.9540845773321426, 0.9591276092192662, 0.7990478658482841, 0.9708907451786136, 0.9770839679905633, 0.9704413780447823, 0.9516397286477507, 0.9631648646925867]","[0.9495836221347144, 0.9498321342518959, 0.9514791507299668, 0.8195043077870835, 0.9713589111695117, 0.978402671421334, 0.9661958352266743, 0.9618672879200241, 0.9598011488419632]","[0.9593238782652743, 0.9460048777568635, 0.9673469254587461, 0.8148326308401836, 0.9711164022432163, 0.9690214066025634, 0.9756705632054906, 0.9296567301067361, 0.9748723423424172]","[0.9722382331753779, 0.9735091604382727, 0.9779552323675814, 0.6813319195643479, 0.9776769414241032, 0.9785295958114575, 0.979984369421118, 0.9614650962349992, 0.9665888619521872]"
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,1,3,2,[0.73302931 0.68233332 0.77220329],[0.72176572 0.69704744 0.76903433],[0.50391889 0.46953213 0.62522679],[0.52208284 0.47433022 0.66567043],25,0.27134653137431464,0.15513533353805542,0.6003520547990326,0.30770963101746823,0.12729832530021667,0.7914213702337246,"[0.8942688550311542, 0.9205414217092426, 0.8749515472854927, 0.524497663046165, 0.8958830297566299, 0.9090699715440813, 0.8845270142070735, 0.7729941644252998, 0.7536909803215129]","[0.9057540207751007, 0.9152823693594687, 0.8890507366281205, 0.5482853928138545, 0.9022996852443962, 0.921127679427015, 0.8906312317205897, 0.758313280597018, 0.7574700614784863]","[0.7872238273366688, 0.8903002044441699, 0.8138013081868404, 0.4832264327067309, 0.8080789454810967, 0.8217882568238423, 0.7734394751038144, 0.8143715067031362, 0.6319350695853867]","[0.892123784374563, 0.9179648512347333, 0.8449771383793253, 0.5179374372461444, 0.8923153650580199, 0.9066371853497825, 0.8965553100350933, 0.8432584143193943, 0.8115572054745964]"
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,2,3,2,[0.8271429  0.73633698 0.83465519],[0.78178104 0.66569673 0.80086589],[0.79370075 0.59780632 0.83691276],[0.7591035  0.60011484 0.81528158],25,-0.07777074878935308,0.24373435974121094,0.46419819362883386,0.142732666606068,0.2760676145553589,0.39869934888636116,"[0.8886712566375466, 0.6086683364806494, 0.9002592476272855, 0.8752557859621204, 0.8954608797637719, 0.8877584026463445, 0.8894280415669882, 0.8432230412541011, 0.8914530188232787]","[0.8879972994117677, 0.6266718353960848, 0.9003412896769977, 0.8738527358342926, 0.8951131501911772, 0.8878061916029433, 0.8891996867834475, 0.8581514718499831, 0.8892146601321872]","[0.872280137990065, 0.6408875102544654, 0.8980541911881538, 0.8689952965158292, 0.8880200159711326, 0.8754690876982779, 0.8800654168818585, 0.8121523209004645, 0.8792803674013597]","[0.8842984328187905, 0.6497744075413573, 0.8837850500896011, 0.8678436519422644, 0.8869732338529123, 0.8695731273479052, 0.8774698358797551, 0.7833663347970686, 0.8841676106353996]"
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,3,3,2,[0.92559666 0.75627022 0.80779542],[0.88622149 0.69168735 0.76728005],[0.90205714 0.60303986 0.79921147],[0.83234559 0.61945857 0.77053903],16,0.6467807815690647,0.07468821853399277,0.7397263638953685,0.7982217717866825,0.06803053617477417,0.9321760423743239,"[0.9182611480926353, 0.9213630008779349, 0.9225861744746737, 0.9065458719714868, 0.9251476711662542, 0.9284322011453896, 0.9252214381185704, 0.9230712258062651, 0.9205389750346021]","[0.9137874771723359, 0.919399822038573, 0.9184929525728763, 0.8980118402321734, 0.9222354297967145, 0.922171864235608, 0.9228610264204393, 0.9195049980945263, 0.9190042448954725]","[0.9297061733373418, 0.9137817348411928, 0.9326985280494237, 0.9328391516858011, 0.9258197465259608, 0.9394190897899134, 0.9285975897571123, 0.9280466978911157, 0.9051573068646026]","[0.9293096273534921, 0.9291109119750224, 0.9330299433786003, 0.9256638651540676, 0.9221852399208176, 0.9447112915824295, 0.9228174857052637, 0.9286519260388797, 0.9095517343040909]"
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,0,4,2,[0.70530836 0.68554356 0.92057512],[0.64590976 0.60846228 0.89184345],[0.50147039 0.7122716  0.9259726 ],[0.58574527 0.78865419 0.9199664 ],9,0.7104759818553813,0.08005017042160034,0.9233112373802406,0.4994191415928159,0.0695294737815857,0.9240268977677553,"[0.7758471686915757, 0.7695976543989561, 0.7847931769553824, 0.7951583177807396, 0.7800495641330197, 0.7728406860925294, 0.7752099500676074, 0.7530092863647123, 0.7865232149284372]","[0.7961228517371332, 0.7835162570750853, 0.8050218280989508, 0.8164635037192279, 0.7998926611295865, 0.7961753444924001, 0.7897837751912858, 0.7800646421310148, 0.8102607529116629]","[0.813365363110746, 0.7960651850238846, 0.8064631412742566, 0.8280827219163674, 0.8429610269774841, 0.805982106704616, 0.8071209870186657, 0.7907738775286474, 0.8104991736068287]","[0.6595363139276533, 0.6674067225226668, 0.6776603273077934, 0.6688871089652592, 0.6486054872448985, 0.6467287310684874, 0.6792648673876863, 0.6603251837822103, 0.6780885623494864]"
5,10,/logs,cebra-time,0.001438,-1,0.108007,64,5,3,1000,20000,1,4,2,[0.80261949 0.78709581 0.84130639],[0.71051038 0.63955537 0.77409458],[0.48720696 0.66981348 0.79309169],[0.63381317 0.75843428 0.86519104],25,0.3838943041889282,0.12632989883422852,0.8189078765267528,0.3308570432236859,0.12613114714622498,0.8198665932966398,"[0.5369896201424109, 0.5182190890772244, 0.5511077427150481, 0.5278773032897283, 0.5230266687410051, 0.5238013888356859, 0.5514210500739928, 0.6089029991424589, 0.6345702512106044]","[0.5438734499560065, 0.5175572917586336, 0.5673980867485328, 0.5269419731262527, 0.5253125576171432, 0.532317099067836, 0.5554728828006573, 0.6416147569608776, 0.6620114661667175]","[0.7050997693937012, 0.6659737269336038, 0.6490738833230585, 0.7040158087746358, 0.6144421970626955, 0.6897946874003976, 0.6164857576636164, 0.7128670729400551, 0.6536322190335012]","[0.5744728423710298, 0.5969094157615533, 0.5652651034994475, 0.6463795813456029, 0.6053203449599978, 0.5943853374886683, 0.6157392111102757, 0.6201251040851634, 0.6226206649959617]"
