n_components,metric,logdir,n_jobs,algorithm,steps,perplexity,initialization,early_exaggeration,offset_left,offset_right
n_components,metric,logdir,n_jobs,algorithm,steps,perplexity,initialization,early_exaggeration,offset_left,offset_right,animal,seed,repeat,all,train,valid,test,knn,valid_total_r2,valid_position_error,valid_position_r2,test_total_r2,test_position_error,test_position_r2,all_run_consistency,train_run_consistency,valid_run_consistency,test_run_consistency
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,2,0,[0.78214581 0.67500312 0.7918801 ],[0.72415248 0.48539812 0.75463863],[0.63793079 0.25296413 0.56819144],[0.71992549 0.53295773 0.65506862],25,-0.07476241013406533,0.23905891180038452,0.2986449035486908,-0.20614068822693898,0.2530600428581238,0.2136195474691719,"[0.5750174130338166, 0.6711509283098075, 0.5952544488669678, 0.7639398011262748, 0.42565888276041297, 0.6616011504912052, 0.7490044606805076, 0.6957944889868499, 0.7682281662909074]","[0.5806195326668089, 0.6851050903428717, 0.5873014356633839, 0.7724045332323344, 0.43802688329333367, 0.6738582032161649, 0.765364489925964, 0.7255416485406478, 0.7770551950638453]","[0.6138740095493969, 0.6508183583979419, 0.610033514588769, 0.740065198216469, 0.3884522079736133, 0.6652286399867299, 0.7387019199180631, 0.6530083741545661, 0.7320160119523778]","[0.537558389659917, 0.6337939989457373, 0.5982596508642497, 0.7514031431780166, 0.4130666371729371, 0.6228204287496665, 0.7014110678690815, 0.6328741745177471, 0.7570396608622965]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,2,0,[0.64353652 0.53668812 0.61219262],[0.53938266 0.43865477 0.55377445],[0.31158157 0.20268406 0.28530182],[0.54338983 0.43480889 0.40478302],361,-0.35653371259370936,0.44681841135025024,0.09735786478680131,-0.4127625675849192,0.4733000695705414,-0.011081977363052387,"[0.39160870872163783, 0.38103450072364364, 0.3821482820146395, 0.38983977635893086, 0.38133206489097055, 0.41097935420873455, 0.34473157345548955, 0.44896580218569626, 0.3558437220127832]","[0.38395296232539283, 0.3637608455856071, 0.34178639980729697, 0.3690068577501594, 0.36469297076181295, 0.36107261849645583, 0.32392011973276086, 0.41294241509484003, 0.33388757916420225]","[0.4020442133611237, 0.3996838995591937, 0.4077098895691913, 0.4001478654248916, 0.3979812101033627, 0.46709716035932664, 0.3892913692770366, 0.4695085564031741, 0.3493614632006231]","[0.37178357152742464, 0.37636728813400283, 0.3762871345864977, 0.38808064217066135, 0.3719379165016444, 0.40688345278743, 0.33795541642291527, 0.44860423536954247, 0.3692805351159586]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,2,0,[0.92999942 0.75712239 0.69136272],[0.89592213 0.72410986 0.54734065],[0.8540368  0.53692467 0.34260176],[0.89368925 0.62895569 0.43152557],784,-0.11679876282273487,0.2706839144229889,0.1479033030966388,-0.030401230932222356,0.29657793045043945,0.22858384959360756,"[0.8519877149562461, 0.8229857015773809, 0.8217852745111719, 0.8492725548531439, 0.8459258281579841, 0.8149935812014837, 0.7443659382494241, 0.853846052521686, 0.8435533585299875]","[0.8528285231385248, 0.8245966852797888, 0.8263901117636361, 0.8544942152695059, 0.8490221400947855, 0.8154555764585056, 0.7323750302764157, 0.8553399839276736, 0.8472209628547105]","[0.8270253699770593, 0.7873825253879201, 0.7822504378266832, 0.8123284171113652, 0.8185473704844188, 0.780883441072231, 0.7071838278229261, 0.821909862678057, 0.801383509222747]","[0.8524415329624893, 0.8297952849598471, 0.8185495188837606, 0.8462150508587831, 0.8422092166139743, 0.8230434459671536, 0.7842514802639882, 0.8585903730456814, 0.8455814552690162]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,3,0,[0.77914134 0.72990092 0.92617768],[0.75112929 0.55433731 0.89188098],[0.51287255 0.39348225 0.80892259],[0.65529568 0.51463445 0.86865575],324,0.804654062994436,0.08542828261852264,0.8661744480148998,0.807779527110731,0.08951371163129807,0.8507937023303798,"[0.9448529496627582, 0.9474283005892656, 0.9345796184270029, 0.9295746522546948, 0.9347543638661844, 0.9453216857860013, 0.9428134977645596, 0.9345777723601485, 0.9400620948121923]","[0.9431430823448492, 0.9429108176030561, 0.928672072792669, 0.9244297698297987, 0.9320115201230289, 0.9419414874411859, 0.9374301838705459, 0.9321427942481342, 0.9344246791509138]","[0.9506075925355084, 0.9579244090648322, 0.9527799895571586, 0.9409996637925824, 0.9392793871845282, 0.9526467453642604, 0.9554621545300955, 0.937135517421153, 0.9514802901874866]","[0.9463431326074887, 0.9545957075042244, 0.9409343081133674, 0.9381463155193426, 0.9405509200041623, 0.9509304529359768, 0.9517644669057028, 0.9401545009648877, 0.9506878596561873]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,3,0,[0.8101794  0.6936239  0.74060586],[0.75251321 0.5244638  0.70036873],[0.58669219 0.35733264 0.50438817],[0.76473126 0.5048388  0.59819053],25,-0.1586813721131495,0.2317589521408081,0.2539371592990596,-0.20454633718594636,0.24754548072814941,0.2123382716538541,"[0.6174820784768237, 0.5512071858711665, 0.5865488998214217, 0.6287599147087626, 0.4166195688648414, 0.5189464854862096, 0.537766643003414, 0.5213506765919557, 0.6075685974879828]","[0.63047889023389, 0.536419315843676, 0.5730953392270364, 0.6306197821015926, 0.4238336705926073, 0.5066268098918703, 0.5263909470225396, 0.5095678832270394, 0.6095641543954535]","[0.6153936250389912, 0.5770920856917203, 0.6166765466381853, 0.6496533347367217, 0.41141538266047367, 0.5612340044976865, 0.5729418974849735, 0.5296841755113457, 0.6127959452483407]","[0.5794330286751803, 0.5671578047166906, 0.5975845815835694, 0.6060935320546135, 0.4036005035039331, 0.5230069853879524, 0.5480485690134517, 0.5462432819325136, 0.5881110315106405]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,3,0,[0.58876043 0.43391803 0.44994098],[0.50051094 0.33155968 0.40348727],[0.37821789 0.25281948 0.27301322],[0.535435   0.3523888  0.30383203],49,-0.42350995366394734,0.48021650314331055,0.07481295474576666,-0.5389059170316406,0.4752633273601532,-0.0674700857558832,"[0.344244931064265, 0.37063006413108907, 0.4041870402952268, 0.33105355845860673, 0.3689803906004468, 0.39181913590853906, 0.3969283891178055, 0.3931162172524895, 0.41300868885097763]","[0.3214461642594128, 0.34234211555395144, 0.35749596514665155, 0.30421678456209256, 0.35091724938553376, 0.3372444655333529, 0.3620972013006291, 0.35355035079981884, 0.3662360314722581]","[0.3609885936465567, 0.3781733017623617, 0.4388808670568888, 0.3355232012366788, 0.37490744602615445, 0.42573305873807954, 0.43530121363647617, 0.3935379267451338, 0.41895389976896924]","[0.3457930949574882, 0.3868425075282423, 0.40378537064614095, 0.3520269770549712, 0.3687175887103728, 0.406240122654788, 0.39884596329391814, 0.4050102088955532, 0.4561169905343885]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,3,0,[0.94534953 0.71577033 0.71218684],[0.90784449 0.67813621 0.57247969],[0.87229713 0.4994781  0.40687688],[0.91297821 0.61471742 0.43332968],324,-0.12022524921460183,0.28603899478912354,0.13762384392166394,-0.002508381454095191,0.29680079221725464,0.24638607836357118,"[0.8145866926082082, 0.8587013009612641, 0.8216223821219986, 0.851160791728536, 0.8503821350537684, 0.7955021860096853, 0.6808743489758187, 0.8323437947177177, 0.8534981925059497]","[0.815663148791121, 0.8626174694319788, 0.8263415732299498, 0.8511345126016103, 0.854141550203275, 0.7968619401190941, 0.6710891710000977, 0.8340054480352658, 0.8570486368560964]","[0.7775453125012552, 0.8271069307707724, 0.7850655416403898, 0.8247970122431298, 0.8235051741484913, 0.7657726068045017, 0.6297187038081793, 0.8027457669224184, 0.8182316127360045]","[0.8210740347749644, 0.8557401638844131, 0.8183069685190776, 0.8565312894620543, 0.8429960685536446, 0.799558313369658, 0.7271419301292348, 0.8376094110490225, 0.8521327948077676]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,0,2,[0.76790777 0.51920357 0.93319285],[0.77153799 0.51325864 0.92236267],[0.53133026 0.41517189 0.75326103],[0.65493731 0.48778502 0.75690352],25,0.5170716875527389,0.09158849716186523,0.8089120555595941,0.5490595236539805,0.07735084742307663,0.8234383863718866,"[0.9357802109641018, 0.9404108658424668, 0.9448399477177597, 0.9314892408065507, 0.9433016499698248, 0.9346726179990247, 0.9313142735852562, 0.9223614001848057, 0.9415535205486695]","[0.9389422628670805, 0.944231337162335, 0.944286812275487, 0.9373833780727887, 0.9456508881777065, 0.9365409720380748, 0.9361653890618751, 0.9250233213879112, 0.9473147916655353]","[0.9268275193153876, 0.9377416695051095, 0.9480678614000899, 0.912252166445581, 0.9447702831922121, 0.9320208287255907, 0.9215912056959146, 0.918298890041009, 0.9296613588700744]","[0.9307458142987799, 0.9264832199991457, 0.9432827653717453, 0.9249488802999913, 0.9301584174061253, 0.9282658802322257, 0.9200121569887603, 0.9139765465112155, 0.9289042746801469]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,0,2,[0.76238235 0.52480872 0.77433311],[0.77867389 0.51687852 0.76298435],[0.52535495 0.27585778 0.62950059],[0.65910721 0.48349477 0.56221903],400,0.0003018119583702757,0.28996217250823975,0.2933397597406996,0.1309018015936668,0.272281289100647,0.4074157869254691,"[0.6787746997257711, 0.7535086809354178, 0.6278959420298063, 0.685664855812328, 0.7006166354145877, 0.7311975334195385, 0.7046114074226087, 0.7054471541635106, 0.7121814152618172]","[0.6599706930068705, 0.7396584965470996, 0.6203259835629887, 0.665072530108066, 0.687882358323431, 0.7134843932740781, 0.6921369884036139, 0.6931385824039464, 0.7021589320580537]","[0.69715463978448, 0.7607444955611895, 0.612591443856122, 0.7066663746948159, 0.7154847959484054, 0.7634756581442457, 0.6915166900434205, 0.7223528700325332, 0.702901859230756]","[0.724100832799702, 0.7828157062136639, 0.6515876296809407, 0.7302600825786302, 0.7284141316272502, 0.763913517946709, 0.7439520011023837, 0.7271124900495431, 0.7426689688253277]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,0,2,[0.71753248 0.57805889 0.62452907],[0.68661673 0.52683775 0.55292829],[0.52921566 0.38709963 0.47363057],[0.63279211 0.47994362 0.54313871],144,-0.45235847880471675,0.44959890842437744,0.13069158305430828,-0.3160511317191154,0.49933257699012756,-0.02625425091286404,"[0.3522629756950088, 0.4094186020461121, 0.45894744227715767, 0.47964251609312014, 0.40943340653324667, 0.44930617942022055, 0.4472105312392808, 0.4214108570394099, 0.388374917637485]","[0.36211596047877886, 0.41046604789572344, 0.46963592231119006, 0.5007051044815722, 0.42675624560438424, 0.4619314321323826, 0.4679270104886291, 0.4356870334893101, 0.3947411417274134]","[0.3264195012534386, 0.3962007296433821, 0.4271603718408785, 0.416027746717523, 0.3689941898730933, 0.3949276613383122, 0.3778369572079797, 0.3713128306836096, 0.36044921539477537]","[0.3231273041316162, 0.4026949539589699, 0.426528606671372, 0.4285684996028325, 0.36533867337019416, 0.4246939627857835, 0.39944252525376, 0.3952147343740658, 0.37372210735889994]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,0,2,[0.94705865 0.75534607 0.5184302 ],[0.94109177 0.74596609 0.49422207],[0.75159838 0.59179277 0.35342183],[0.7574388  0.51112792 0.43086945],49,0.24344419669594689,0.21532851457595825,0.34981005882940974,0.20736901110204617,0.21847039461135864,0.3812330494201228,"[0.8389985637915157, 0.8427049186726552, 0.8524706626574639, 0.8351363974586317, 0.8478083759065798, 0.8111589167578548, 0.6639089239392812, 0.8425284271119573, 0.8495928885279855]","[0.8340036240844069, 0.8376145201943375, 0.8461193007452585, 0.8270275277649881, 0.8430590067867978, 0.8054548708662581, 0.6528532759504415, 0.8384178981595942, 0.8429605250571476]","[0.8556276376520997, 0.8697614322923111, 0.8774702836028194, 0.8603601789301658, 0.8660469787116261, 0.8457382902960833, 0.7093467208785211, 0.85953420889985, 0.8627495967365866]","[0.850081453496613, 0.8447898548761941, 0.8633716459088379, 0.854461355286187, 0.8550599408052897, 0.812483721422439, 0.681370405314199, 0.8471933464469701, 0.8730204989560536]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,4,0,[0.77800484 0.68344171 0.90032089],[0.74974853 0.58935244 0.86488674],[0.48527465 0.42828055 0.75578815],[0.60932815 0.54709116 0.84665942],121,0.8120599222538982,0.08828757703304291,0.8569883966851171,0.8075429059669368,0.0901343822479248,0.875990209872217,"[0.931522956651422, 0.9494343341434395, 0.9201047347980997, 0.9296642776190125, 0.9517355140532735, 0.9412496348253412, 0.9465579482924209, 0.9356393927187765, 0.9449041932348243]","[0.9265345617793844, 0.9443864453555393, 0.9126586549678555, 0.9244663834082028, 0.9478403338448551, 0.9369029046350031, 0.9411004855265224, 0.9336111712848103, 0.937348769311679]","[0.9429743195783382, 0.9573390521700096, 0.9370140768063626, 0.9413283291220444, 0.9592481714506375, 0.9537399742778967, 0.9554374099075298, 0.9344413831622285, 0.9569072016645255]","[0.939917402495642, 0.9605244432492839, 0.9327811927401657, 0.9382334713655389, 0.9597905221079973, 0.9465482028755907, 0.9586653535228137, 0.9432598354939594, 0.9622940460850222]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,4,0,[0.78111305 0.69616062 0.75802675],[0.72338107 0.57399863 0.73525092],[0.5711258  0.30806231 0.48086951],[0.6976718  0.57556644 0.59579828],16,-0.12311720564583421,0.25186169147491455,0.19959143741890217,-0.20525420695778043,0.2563045024871826,0.2466006360071602,"[0.619474561619171, 0.6887002123207986, 0.7634812209624403, 0.6357373687795991, 0.42790465478611134, 0.7043246177752442, 0.7042922570787039, 0.7069663275251307, 0.7860012439934669]","[0.6318444910580653, 0.708579869659487, 0.7703223505633585, 0.6362688483594594, 0.4427546230419866, 0.7299703312842607, 0.7316089353693245, 0.7347067752384422, 0.8021307075320308]","[0.6433449998869432, 0.6556241017539087, 0.7430511954220488, 0.6533285976113801, 0.39537459238222666, 0.6839893726935069, 0.6833732417071396, 0.6733030926332416, 0.752396275125488]","[0.5685029595730285, 0.6459827973422954, 0.7538034368382669, 0.6155647139049543, 0.41174285449323383, 0.6467763715024228, 0.637091683505699, 0.6451515518363223, 0.7558939100061723]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,4,0,[0.68476802 0.51322337 0.57196248],[0.72539952 0.52287316 0.67548573],[0.52215282 0.24940232 0.36398929],[0.56785224 0.39899466 0.35525183],625,-0.39082098476298643,0.46935534477233887,0.06042050100869367,-0.39505768288485704,0.4832691252231598,-0.0023869011897494907,"[0.3348484339833169, 0.3716371524165538, 0.4470086817913909, 0.37424160872671586, 0.350324830334086, 0.4238228983230879, 0.30900230788280647, 0.38884430927310126, 0.36880200512930056]","[0.30859445611930847, 0.33823263977874074, 0.39432736953054803, 0.32156429523067753, 0.32361319417076706, 0.37082377094414004, 0.2749396692941073, 0.340316712423238, 0.33156523362569845]","[0.3557388197146552, 0.390926184955737, 0.48602472681838893, 0.3901694985143563, 0.3674883062147136, 0.4610762385883853, 0.35781737038260075, 0.4062337742052908, 0.35861159045930036]","[0.3345180012954975, 0.38996504454403397, 0.4562134302747532, 0.39622559715576006, 0.3586009812315395, 0.43824895631579314, 0.31582655300534757, 0.417322414405807, 0.4096653225083507]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,4,0,[0.91524256 0.71235769 0.66221873],[0.87355471 0.68990322 0.5857678 ],[0.81811708 0.45113973 0.39335464],[0.88549995 0.58220796 0.47277277],64,-0.12181692159246005,0.32651978731155396,0.12892068277680657,-0.024037926481431254,0.3255563974380493,0.13239020346438346,"[0.827785943958107, 0.8452576142799797, 0.8467307285611865, 0.8503468890000555, 0.8556900143613424, 0.7911849347924882, 0.6900714237048733, 0.8340120649410816, 0.8505848018097579]","[0.8271104179450286, 0.8474484639941116, 0.8515964037872024, 0.8499773564862494, 0.8544640372694744, 0.7892827033544709, 0.6773964458927271, 0.8327395578711767, 0.8508589328293799]","[0.7949868273683094, 0.821774236770316, 0.8093327781657633, 0.8224441084815322, 0.8293098285611475, 0.7699114085386434, 0.6428523830517124, 0.7992334473387355, 0.8121848676718375]","[0.8373767546990296, 0.8430199248823078, 0.8445559870339023, 0.8560446582856374, 0.8626123115795136, 0.8007145988780429, 0.7411555585842895, 0.8492484846426868, 0.8607396709045786]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,1,2,[0.82152088 0.66054675 0.92296631],[0.83131773 0.63804601 0.91625816],[0.51925652 0.47928745 0.77755035],[0.70086357 0.44861967 0.79233636],576,0.5572577558882098,0.09929159283638,0.8689144794115261,0.5713419968262453,0.07948052883148193,0.8699176704830276,"[0.9358050687550287, 0.9244225644829331, 0.9474020270456001, 0.9494113014632581, 0.9573250380897524, 0.955524975228218, 0.9505096328651182, 0.9513314104676505, 0.9476211138449399]","[0.9389640877111343, 0.9319247656945826, 0.9513345519000451, 0.9545682240187938, 0.9585531315039939, 0.956823108458549, 0.9556283949068057, 0.9537484045625573, 0.9555461423007752]","[0.926934490442344, 0.9132801315422776, 0.9353036001557595, 0.9294489789609564, 0.9521898102237094, 0.9463750533720777, 0.940140586708573, 0.9422143725683341, 0.9214557388210699]","[0.9307687092408765, 0.9037392925290473, 0.941885272993636, 0.9468558106748524, 0.957346736079548, 0.9587511647171003, 0.9390279467165592, 0.9496958758554477, 0.9426112872171241]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,1,2,[0.80128962 0.64583449 0.7673876 ],[0.82258402 0.62172394 0.77106919],[0.47078494 0.24685808 0.49893058],[0.64031953 0.4953418  0.52704033],400,0.08571130706395091,0.24875742197036743,0.3411651246493713,0.1678465660592513,0.23769405484199524,0.45968291812416506,"[0.677282991080354, 0.7006894008348227, 0.6407433051878079, 0.657080925771083, 0.6828584038979368, 0.6654873526341476, 0.691426292061468, 0.6377019296733607, 0.6998895449246361]","[0.6584918131067964, 0.688625863769892, 0.6314216994459423, 0.6360682690828751, 0.6664039126748429, 0.6473306942582677, 0.6789879373381251, 0.6177181462977899, 0.6816823387598797]","[0.6954575682968487, 0.7010242719655937, 0.6193135207117106, 0.7009138037080337, 0.7262108143933828, 0.7041866307648368, 0.6820200492828703, 0.6832996371636788, 0.7121045734464195]","[0.7230629446990912, 0.7314665976292971, 0.6740647301710542, 0.6969961495600566, 0.7148704079621071, 0.700803779248952, 0.7303934347615425, 0.6797639770246744, 0.749756228927859]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,1,2,[0.57059912 0.51686175 0.44602399],[0.56661414 0.50771996 0.43110391],[0.40092767 0.22039531 0.2915525 ],[0.38001818 0.4635446  0.30029145],169,-0.5802481015591119,0.4301684498786926,0.15608180976310604,-0.4486032047158914,0.4743919372558594,-0.02383098999473776,"[0.36565190428908223, 0.39968063764504724, 0.36020795144729895, 0.3730253054055248, 0.4038702162868219, 0.4056238721801742, 0.3368041425568722, 0.4044025104018894, 0.35258688051541204]","[0.3777549224954393, 0.4124187409119522, 0.36882978454529786, 0.38865521258000896, 0.4178060919462725, 0.4205486863160644, 0.35125961765688, 0.41298180964961795, 0.3577542844614141]","[0.3324359282870157, 0.37104055950416204, 0.3253865717169582, 0.31924048815642897, 0.36377139501095435, 0.35266674124848535, 0.29489393526128443, 0.37523501287150934, 0.3341763655332831]","[0.32440223889674064, 0.3651321155930458, 0.3346071030092079, 0.33432043007971607, 0.3618365328836008, 0.36960005952313063, 0.29688989279430983, 0.380084569962474, 0.33431375496639093]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,1,2,[0.94421756 0.78183216 0.67484021],[0.94294533 0.78201709 0.63806638],[0.76914039 0.50185141 0.46115886],[0.79246187 0.62817691 0.51813197],256,0.24096256006097258,0.21286261081695557,0.3382232627953692,0.2608797331596641,0.21958178281784058,0.3989301972259006,"[0.8366301679993521, 0.8328205507687926, 0.838465425109273, 0.8463694976386968, 0.8609738161333514, 0.7896379873349411, 0.690131210795739, 0.8542745627943594, 0.8516388940664464]","[0.8313588369896087, 0.8237324452707011, 0.8298721084994748, 0.838434505328452, 0.8540419862147406, 0.7831360207876885, 0.6758850891285475, 0.8470603978468205, 0.8442705028806361]","[0.8514697787696464, 0.8713345062515108, 0.8810095854898905, 0.8792992342949926, 0.8931479083980134, 0.8148803157510758, 0.752595652926999, 0.8838806970824132, 0.879132279253305]","[0.8500677078426511, 0.8468561789178455, 0.8464158248041003, 0.8575857875518422, 0.8677689853705327, 0.8013796949789936, 0.7108036401580204, 0.8650622928129145, 0.86570879942686]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,2,2,[0.80962161 0.47507455 0.92870294],[0.81540397 0.52123892 0.91453088],[0.53347832 0.27256197 0.71108483],[0.73178598 0.34723486 0.72365628],529,0.5248519916335891,0.09646791964769363,0.8741762008780096,0.5771656661784809,0.07548175752162933,0.8822966446870288,"[0.9404320798442269, 0.9244808920001191, 0.9345968827110582, 0.9200884273455054, 0.9261118516110278, 0.9234677729696021, 0.9312708937637301, 0.9217752226136975, 0.9374494330695002]","[0.9442268365202969, 0.9318261133496022, 0.9412918080082591, 0.9299310616592207, 0.931399049064462, 0.9318369306817188, 0.936086754057196, 0.9296108746042017, 0.9417723329554042]","[0.9380084349015674, 0.9135217477523982, 0.9205023604415532, 0.8934946152862308, 0.918407644127637, 0.9083576010005876, 0.9191667988513739, 0.9052134975667037, 0.932543488949538]","[0.9267630257296805, 0.9043822115243376, 0.9192727851484979, 0.90558305229081, 0.9108921895936396, 0.902625934268732, 0.9228703636055477, 0.9051307537907369, 0.9230162562423572]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,2,2,[0.79915438 0.4512822  0.79068892],[0.82176709 0.47776972 0.7733675 ],[0.51692354 0.13664102 0.58211758],[0.6945889  0.36266663 0.6222425 ],441,0.0003811474099166823,0.2679296135902405,0.32334964056649007,0.06561251560425685,0.25224047899246216,0.43995986202606174,"[0.7528674670626176, 0.701254635949766, 0.7023410171532843, 0.7522410213723196, 0.7698538953473948, 0.7618600878804129, 0.7351408009114981, 0.7349015232754306, 0.7799460074778604]","[0.7383267588026452, 0.6888679050409706, 0.6897958797102299, 0.7298131594655877, 0.758158562375321, 0.7490708627612084, 0.7231561010327365, 0.718298211886621, 0.7690890487773379]","[0.7597185025853307, 0.6983216451935039, 0.7090968392258403, 0.7874289210805137, 0.7846854091504769, 0.7754808458764177, 0.7175866017307357, 0.7447109668170616, 0.7977825655946206]","[0.7825534783229346, 0.7321251286841397, 0.7361192315690536, 0.8014175009741746, 0.7932753675769102, 0.7838970312146817, 0.7729050471620907, 0.7752448070771424, 0.8001576624758069]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,2,2,[0.54613624 0.46752886 0.51689898],[0.58555852 0.49756622 0.53130813],[0.3462956  0.17073238 0.30907918],[0.44519103 0.47661236 0.43347767],121,-0.4580663292848264,0.4799179434776306,0.10090366332671796,-0.33745997629300767,0.524489164352417,-0.03156798211175671,"[0.42063601902958847, 0.38309614540070314, 0.3652390327930727, 0.38994559086005565, 0.4340493317081368, 0.4321838692229217, 0.36227122400057554, 0.39329783303578064, 0.3781791058197676]","[0.42677934624457853, 0.3952518549677317, 0.372830695180584, 0.40061895946805004, 0.44815855286106165, 0.44273454335998086, 0.37465072000731436, 0.39723514178210245, 0.3843365413392428]","[0.3960891409950533, 0.35703873701589334, 0.3354595112360506, 0.3483309515353645, 0.40106936823420625, 0.3917050489053926, 0.3233425040632253, 0.37164378222089867, 0.35818948418230023]","[0.397240767495297, 0.3487361627291998, 0.34132869314406383, 0.36055579899388873, 0.38908190797030423, 0.4044440415070987, 0.3282435371821769, 0.38047649647675236, 0.3570818040245003]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,2,2,[0.94608624 0.78127911 0.47516319],[0.94051243 0.76749393 0.50639918],[0.74529392 0.5769719  0.24889359],[0.77268017 0.57022845 0.32837886],100,0.2366704547641151,0.2202969491481781,0.32120506076756106,0.23798730444498387,0.22387462854385376,0.379117522643432,"[0.840208769690763, 0.8331143491545148, 0.8221656550810141, 0.8420067788200793, 0.8367532096520773, 0.7970114888508741, 0.6568096834922963, 0.8454768861570778, 0.8467319249319106]","[0.8349945118665613, 0.824253078009562, 0.8147352402505381, 0.8343737253183401, 0.8312617313994262, 0.7917075932232702, 0.6470996819339653, 0.8399427498205043, 0.8394757622872723]","[0.8654088540563247, 0.8713214942039635, 0.8594408028796058, 0.8811678059690911, 0.862795019706147, 0.8323630797657302, 0.7068526726464986, 0.8648072957607678, 0.8736052515771915]","[0.8443498016371578, 0.8465437550707238, 0.827839075055798, 0.8460420066682071, 0.8405948682601665, 0.7928232546042708, 0.6623397999829854, 0.8558977689838541, 0.860871100033474]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,5,0,[0.8129478  0.44108397 0.9194329 ],[0.7747771  0.42993477 0.86461487],[0.61312636 0.3018191  0.77105915],[0.68061897 0.3371798  0.90555194],16,0.8020978676977748,0.0857865959405899,0.8647865879450225,0.7862708849687833,0.09247493743896484,0.8639868888175758,"[0.943300003390342, 0.957337136826176, 0.9260004921595772, 0.9346399268234697, 0.9516979490654662, 0.9562254986668142, 0.9462851071905789, 0.9486275015081422, 0.9501982471269876]","[0.9404539297481493, 0.9554121803844381, 0.9221706275057794, 0.931943544695873, 0.9478675718197385, 0.9537702767742178, 0.9426727571866234, 0.9461313773674289, 0.9451355557024497]","[0.9515020861088378, 0.9591349299001133, 0.9354665681328396, 0.9388608551306947, 0.9589103914992569, 0.9597356481451197, 0.951873815799763, 0.9483388287973916, 0.9562350591531805]","[0.9466320345676713, 0.9626033655137247, 0.9318122053834584, 0.9404062746458592, 0.9596881513984741, 0.9618154242177137, 0.9547609477081545, 0.956945632563207, 0.9631742475797377]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,5,0,[0.80707234 0.49464441 0.77279412],[0.74549074 0.44947587 0.70034716],[0.64602624 0.28693526 0.58082335],[0.73420405 0.34871391 0.68548544],49,-0.09124895865976053,0.22018802165985107,0.2798592048924512,-0.23237843179327966,0.2513604760169983,0.23799990872499044,"[0.3902344394476839, 0.47697844578269144, 0.4251923642983597, 0.4289085770301405, 0.4227740441273234, 0.43114995502327264, 0.4437685563435332, 0.4820721571785073, 0.4376383743344114]","[0.399925825003194, 0.48500466613304655, 0.4339123503446739, 0.42982199020875, 0.4369979359391983, 0.43434382893349127, 0.4614326274648986, 0.49669532062977767, 0.44862671861473913]","[0.38591709536291613, 0.43571974532738694, 0.4000812314661826, 0.41536759312044313, 0.3876135244168252, 0.3878155189015122, 0.3950851392656729, 0.42651547182881533, 0.3965353541542051]","[0.3754418835510468, 0.47480754832841815, 0.4175908666835406, 0.42610164457515, 0.40597297626692425, 0.4529700267384441, 0.42873901236610035, 0.4707660107746679, 0.4239663990490601]"
