mode,usage_mode,valid_ratio,time_window,save_flag,latent_dim,logdir,steps,task,label_dim,batch_size,label_variable,epochs,lr
mode,usage_mode,valid_ratio,time_window,save_flag,latent_dim,logdir,steps,task,label_dim,batch_size,label_variable,epochs,lr,animal,seed,repeat,all,train,valid,test,knn,valid_total_r2,valid_position_error,valid_position_r2,test_total_r2,test_position_error,test_position_r2,all_run_consistency,train_run_consistency,valid_run_consistency,test_run_consistency
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,0,2,1,[0.0268094  0.09471574 0.13727941],[0.95935665 0.06373181 0.92723644],[0.70528018 0.27183422 0.79834908],[0.7803503  0.38837316 0.86632371],225,0.4768861233960073,0.13301324844360352,0.5726778415439007,0.6682425015760893,0.10958144068717957,0.7544201107316303,"[0.5039453072363154, 0.9004299711518491, 0.5839677841043575, 0.499558717191172, 0.8597214454139124, 0.6551189995305042, 0.6537303287764902, 0.7758385959900325, 0.6956540309152703]","[0.5056831588796522, 0.9040499107670166, 0.5856771391661181, 0.48140162570505596, 0.8681192612366851, 0.6489673098514188, 0.6343656300101048, 0.7822245302627004, 0.700837136152046]","[0.5577001251039275, 0.912003652476103, 0.5610244640520097, 0.551258172427631, 0.8758266225373671, 0.6686098597421215, 0.702968503291753, 0.7682057500239368, 0.6957392046337096]","[0.4836492207328222, 0.8844526199565844, 0.5977871798981309, 0.52605657792829, 0.8266549835473203, 0.6643804413541414, 0.7133542272051239, 0.7766630229604884, 0.6830986519632624]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,1,2,1,[0.02698409 0.00610572 0.07538195],[0.95304195 0.07638343 0.9236285 ],[0.68557466 0.31341772 0.6215384 ],[0.8062649  0.37693641 0.67866355],81,0.022450214682646297,0.217659592628479,0.42431454475275066,-0.2639214955128919,0.22765828669071198,0.49758800835489625,"[0.2472769732116466, 0.09476005706584562, 0.4861858685882358, 0.13016716654328192, 0.522776892542695, 0.4583934941318892, 0.037515584592387574, 0.1487149413912412, 0.4290692845668604]","[0.2535138015129947, 0.09606820454077974, 0.48537861581984265, 0.13818729988829004, 0.5282119400833124, 0.471728334094117, 0.042037471951206606, 0.15202207188987493, 0.4355598502019326]","[0.249846802364941, 0.10139181219319526, 0.47021352115065235, 0.13009085463158387, 0.5220580174460074, 0.3702198538328538, 0.03717821580618513, 0.11640502123625229, 0.38577457259387776]","[0.20561852169362305, 0.08721589135482888, 0.5083505489774647, 0.08174951710065098, 0.49382632817601246, 0.4437721011105343, 0.026531660195583118, 0.160573150711733, 0.4171221206237571]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,2,2,1,[0.13355604 0.00709914 0.13173631],[0.08930959 0.10510037 0.10523046],[0.35397503 0.39802496 0.31887865],[0.48866181 0.47271948 0.3924086 ],64,-0.39142671689720404,0.5765934586524963,-0.007214177939358413,-0.4580533205636444,0.5524289608001709,-0.042399434952227866,"[0.8155560760465828, 0.5517990385847092, 0.7794986991090379, 0.7359002848611023, 0.7519535235722878, 0.601915830795599, 0.7538675042123928, 0.6811153911403927, 0.8483901598171624]","[0.8162562793936803, 0.5654828728218333, 0.7817939162436212, 0.7296725875845925, 0.7508730621756587, 0.5950533012806924, 0.7540715704266706, 0.6899577052266068, 0.8471758286859715]","[0.8139213994964591, 0.5352331085266852, 0.7833191121572498, 0.7523269786988219, 0.7602820371625728, 0.6279246859037305, 0.7474996937640455, 0.6576224368267996, 0.8478361438275305]","[0.8184606018331948, 0.5383085089877901, 0.7741373232375073, 0.7452456751637577, 0.7520583901332295, 0.6031338827730499, 0.7606361156613903, 0.6763967332487262, 0.852068638550094]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,3,2,1,[0.14035941 0.08585584 0.10578874],[0.95080192 0.95326768 0.1043493 ],[0.85468258 0.79621399 0.33226178],[0.90068575 0.76121258 0.3508189 ],324,0.13639108122368993,0.22667185962200165,0.39268108706147586,0.17467919153267128,0.19933152198791504,0.42550153117215983,"[0.9505810294134165, 0.9524947741978768, 0.9653108343632224, 0.9664243190076013, 0.8447187354272392, 0.7092197881205027, 0.9026819791110017, 0.9369294027579891, 0.9500908786552258]","[0.9514081136814565, 0.9509358862714317, 0.9655243021838089, 0.9679791497233967, 0.8488186439395928, 0.7017032177958675, 0.9016334633627061, 0.9358306492383857, 0.9499512898750675]","[0.9466139965033669, 0.9517895001801882, 0.9622089228103031, 0.9610195212017395, 0.8407196161216073, 0.7423175219814104, 0.9000885164765331, 0.934926268621454, 0.9457932097412449]","[0.9518356177706858, 0.9580513832654302, 0.9669501112093926, 0.9663708410155283, 0.8378078155820566, 0.7146998415091752, 0.910324411951412, 0.9411872611255301, 0.9537494129049219]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,0,3,0,[0.04894294 0.0392908  0.0058348 ],[0.82420971 0.58963923 0.71392076],[0.76770849 0.37994586 0.62571235],[0.81818276 0.34254434 0.6652478 ],289,0.789102290345538,0.08337897062301636,0.8195191300461062,0.8326363995853178,0.0839892029762268,0.8562806638332651,"[0.40399431020371823, 0.8420873054192759, 0.5185050217870621, 0.7200082900866767, 0.3663854140819866, 0.7922393891295274, 0.6832094139478024, 0.47534081514259247, 0.651548701406988]","[0.4508700894175388, 0.8939383934518532, 0.5979535452751943, 0.7560748962549375, 0.4411383999196149, 0.8738343261413866, 0.7820089998071773, 0.5065511006476604, 0.7178461303290544]","[0.4125993705820467, 0.8762471656676895, 0.475922110894426, 0.7283563657821617, 0.3355723129493205, 0.8353463371345521, 0.6810760665594324, 0.4789528866629532, 0.7059239938583388]","[0.273234641031608, 0.7241010260545415, 0.35283708123286905, 0.6292176708245568, 0.33631918381758774, 0.622480221857234, 0.46656299115950073, 0.4015318298204289, 0.4753852565955847]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,1,3,0,[0.04766088 0.01623246 0.12908625],[0.58409416 0.77805492 0.54426541],[0.58618144 0.32109561 0.48915834],[0.66255628 0.32155837 0.46333267],576,-0.2063415528869997,0.25640106201171875,0.22598391791614236,-0.47533003479350394,0.255403995513916,0.33389383521740623,"[0.21223383806923618, 0.3669636874342433, 0.3707698934610806, 0.21483764283415374, 0.43027167141933936, 0.28573194134795205, 0.21076830592465318, 0.15860627877139655, 0.2686738991901491]","[0.2282538863031841, 0.411648835690193, 0.39595420502848644, 0.23733804402997977, 0.4589145328192755, 0.3084349266530816, 0.21271096309175075, 0.17517128973722845, 0.2818901632795468]","[0.2770455607394794, 0.44478809916796674, 0.41275760810733025, 0.26408181880946946, 0.5137320331966581, 0.31804085336077403, 0.27725691509344547, 0.2129368625409076, 0.31937286062617953]","[0.13828216832316592, 0.2038834132746455, 0.26625886890471706, 0.12693389790578413, 0.2888353884918302, 0.20047836107022537, 0.16391328826769913, 0.09444968887491739, 0.18975079260647654]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,2,3,0,[0.03290294 0.01170215 0.02434075],[0.48616582 0.85562518 0.34748265],[0.29544118 0.45405693 0.20145664],[0.26524463 0.40071968 0.23401429],784,-0.22290689002376118,0.4392399787902832,0.1531044330876271,-0.3918494881293512,0.3977363705635071,-0.09085555114643507,"[0.6435155150520704, 0.9349317542419824, 0.8955977539021367, 0.9288522998028002, 0.5465751562552679, 0.6611417569775135, 0.8785456420080117, 0.5086529300265309, 0.857435848234088]","[0.658913444554381, 0.9410035731607307, 0.9035028981432649, 0.9381365420898005, 0.5507655924725744, 0.6708380961920515, 0.886171410018241, 0.519600442988885, 0.8644395175937165]","[0.5933380157305732, 0.9259489715294505, 0.8798135415465107, 0.9104151214534275, 0.5401493565537399, 0.637898944435465, 0.871077501360433, 0.5050839828610209, 0.8464186877636244]","[0.6124101597692138, 0.9189825708893421, 0.8771658093627863, 0.9082287013425645, 0.5303556318365379, 0.6508143920929854, 0.8550919221051071, 0.47744868943231406, 0.838196066157082]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,3,3,0,[0.00662957 0.14434636 0.03560261],[0.44600399 0.34399737 0.20390092],[0.43284941 0.36257091 0.1463539 ],[0.48790035 0.44430374 0.1454973 ],169,-0.027456159053789914,0.37970274686813354,-0.020092870897517212,-0.30232475757340227,0.4107428789138794,0.015111049431608792,"[0.4329791400794676, 0.381942327087978, 0.46720648243923674, 0.4852508245100761, 0.490797565838925, 0.42561443244868236, 0.4974681659035906, 0.4151305396027393, 0.839033122969109]","[0.4331541725040522, 0.38050199408205354, 0.4649052284886927, 0.4866097095024341, 0.4879559063329614, 0.4237362538614184, 0.49782192918701973, 0.41260197015095557, 0.8313525316175842]","[0.4621990059778455, 0.3939040638959573, 0.48140816044363116, 0.49196940121759714, 0.5080012668740682, 0.4304645882422843, 0.5136505813126326, 0.43430926060063524, 0.8557214826769517]","[0.41442046509186514, 0.3789589888357086, 0.46689953864199807, 0.4771753270251681, 0.4901287759434525, 0.43345068267825654, 0.4870034303765462, 0.41238890658615696, 0.8531592053172683]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,0,3,1,[0.09009883 0.03282    0.10221391],[0.49930352 0.36352152 0.94774863],[0.24524343 0.37264255 0.79249987],[0.36183617 0.36287552 0.88034221],841,0.6043173341080812,0.09697872400283813,0.6109321351107597,0.7506586378266903,0.07996368408203125,0.7763273894046124,"[0.6869933414407332, 0.6087133175230864, 0.650825956812682, 0.39384793593069706, 0.6442148628147258, 0.7291777184082342, 0.5912922101103439, 0.5268381803380854, 0.6575552118747692]","[0.6772804676265887, 0.6350306168638135, 0.6576420465148483, 0.3727846440033266, 0.6729694847621177, 0.7396734093081752, 0.6038437067533533, 0.5136611582807975, 0.671131238024788]","[0.7162283126175266, 0.5998160026611576, 0.6352650181277364, 0.4201907921580062, 0.6553621556868429, 0.7250606368609458, 0.562844297366425, 0.5104836910799645, 0.6623451013925057]","[0.6981431479429882, 0.5528038908083573, 0.645217727103949, 0.43764565729393173, 0.5738251493050843, 0.7104892135203823, 0.5845272362232297, 0.5696054894534541, 0.6298595848199453]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,1,3,1,[0.10850969 0.05141034 0.15105086],[0.65349742 0.17119334 0.46615863],[0.43037927 0.15814583 0.30776333],[0.46672242 0.08832413 0.27752072],441,0.3624274827375717,0.29210948944091797,0.40593625992660687,0.10135579107148458,0.31600165367126465,0.2856050199513589,"[0.40639751487583936, 0.2515853545834956, 0.6455682294233527, 0.2520612365022843, 0.46424613571000506, 0.5945895620838897, 0.24047488595794675, 0.3153090119197214, 0.5269398079421515]","[0.40648359546508, 0.24046790200045942, 0.6484689287672991, 0.257403206633457, 0.46157920748564707, 0.5988473215000218, 0.23707045123963616, 0.3136828687765856, 0.5307142317057186]","[0.4512179755416265, 0.3103020519098957, 0.621007648152077, 0.2752600732421093, 0.47953959712199545, 0.6024393176464603, 0.27491900751159987, 0.31037871470880934, 0.4968407384055155]","[0.38391771500574634, 0.2882716394970752, 0.6372582768170534, 0.21269455056027992, 0.4814095226448981, 0.5832160712188414, 0.24868888848019144, 0.34131637296685785, 0.5190260384870677]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,2,3,1,[0.07426837 0.08805451 0.09359376],[0.52312759 0.18463633 0.42260001],[0.45804799 0.15972721 0.43201841],[0.47429111 0.08789679 0.44791608],36,-0.4662549203883996,0.39210206270217896,0.240782064087121,-0.5368195101547748,0.40395841002464294,0.04285062159265762,"[0.44013363650143766, 0.4913461563716547, 0.42576144699427576, 0.3959454855588151, 0.36259131061778554, 0.3212087378378546, 0.3488750916077838, 0.5025305292106121, 0.4785669038956512]","[0.4389098976106132, 0.4773932500094974, 0.42309316761418725, 0.4069113759548932, 0.3710250166160438, 0.32877167269989654, 0.35384610518947357, 0.5090287679937562, 0.47842996809450744]","[0.4346879792729573, 0.5247678612661979, 0.4228047454036931, 0.3706723151662587, 0.328441104046293, 0.3073378380010769, 0.3514880271172816, 0.5134270754199985, 0.4949171646835934]","[0.45101100248396825, 0.5137712638008662, 0.4389616790229835, 0.3912352434378593, 0.36952985384295123, 0.31844358336706674, 0.3362535370336664, 0.48307336270993784, 0.4713748411053614]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,3,3,1,[0.1148762  0.14634272 0.05400565],[0.95298973 0.45572996 0.33963232],[0.8079799  0.27912051 0.36314727],[0.90620593 0.27896716 0.3957212 ],289,0.10564087827015671,0.2418505847454071,0.3145815449070595,0.17089929442905452,0.21180656552314758,0.37917819566131217,"[0.9701357790826269, 0.9545057033700842, 0.9658412499300015, 0.9639849480403614, 0.8746622093287529, 0.68936738220679, 0.8780252972297109, 0.9595798701619915, 0.955345700575954]","[0.9713929695205272, 0.9544594794243177, 0.9659772155538449, 0.965554423490428, 0.8783634043071114, 0.6828350853049597, 0.8782648435166898, 0.95960658195905, 0.9550193911646496]","[0.9658783703195828, 0.9516731423532505, 0.9625989742207648, 0.959572650139118, 0.8585888938956038, 0.7187516539720926, 0.8798534603235719, 0.9536446916128758, 0.95301268951702]","[0.970054508631117, 0.9574331165769812, 0.9677661798606788, 0.963311863570363, 0.8754855072735324, 0.6942979120951094, 0.879751313837826, 0.9632318316236015, 0.958580986234336]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,0,4,1,[0.01953717 0.15870411 0.02414636],[0.71661926 0.01969518 0.76474728],[0.3887587  0.12138247 0.48990984],[0.62112323 0.12566336 0.65732449],144,0.5567843834399193,0.12196493148803711,0.520894848797137,0.7557951979948235,0.08452180027961731,0.7570692037645553,"[0.5524602117420799, 0.41845163131143365, 0.44841494540448046, 0.4129733325062819, 0.42042769388795603, 0.42888618405579587, 0.39968800098208584, 0.5439649305873688, 0.5150099919060847]","[0.5261078615865873, 0.40513553145043524, 0.42600405099208327, 0.38524698757371834, 0.39963258592170425, 0.3965438356280531, 0.3821743796305505, 0.5208457391721004, 0.48679126808336715]","[0.6313476540302867, 0.486881731229973, 0.5164407070264057, 0.45038155351858933, 0.530830145337244, 0.5287858208454643, 0.427226238922206, 0.6059567631442091, 0.6139853506359851]","[0.5831377555031954, 0.42145147277085954, 0.4804030955727056, 0.47041476114092157, 0.4265184533436593, 0.4724227673595979, 0.4434973965417758, 0.5777777682626635, 0.5509625601928495]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,1,4,1,[0.02167793 0.0008098  0.03076756],[0.74326186 0.05409351 0.93055024],[0.41023725 0.23969816 0.77490509],[0.68946847 0.14444523 0.69620835],16,-0.164765721740359,0.20144441723823547,0.444120385338753,-0.24108442426724616,0.20787513256072998,0.577422294519778,"[0.7338089923043867, 0.6354172416709085, 0.1506481509589508, 0.193725891769514, 0.10332230726153085, 0.14240449931870897, 0.18768385285567757, 0.49591392086569447, 0.1970841366043104]","[0.7418122467789308, 0.6258419116496474, 0.1567744258682604, 0.19363625977269605, 0.11099078480033359, 0.14899617279166144, 0.19655582659525517, 0.5011210894262783, 0.19826932345961568]","[0.730466660085128, 0.6723404639281263, 0.15568455029603062, 0.2194673017714674, 0.09500667243652, 0.1457984181663306, 0.195960231699555, 0.5184550644325954, 0.2080140042442219]","[0.6809479079838803, 0.6709402087862035, 0.10199003920965088, 0.18020224780716043, 0.07701981453358597, 0.12068393452476339, 0.14044787668080438, 0.454689671229999, 0.18692612090610372]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,2,4,1,[0.09313147 0.00555683 0.01333071],[0.03041396 0.05181688 0.05966173],[0.15512539 0.19995722 0.35937712],[0.15356885 0.15233071 0.31087148],484,-0.3034051049475003,0.539120078086853,0.0835389044002014,-0.3411560173614787,0.5069036483764648,0.0585180965912977,"[0.9123789875439884, 0.5108346197593998, 0.7520963267562814, 0.7380175365494902, 0.938437416375821, 0.40193157474634283, 0.701909112356987, 0.6512150327074213, 0.8356676620860072]","[0.9150976419993275, 0.5065293871014027, 0.7457820161100939, 0.7390865878077342, 0.9415534228599987, 0.3933033606147007, 0.6968432100794661, 0.6505938688292705, 0.8355429826142254]","[0.9032588156360194, 0.530293110369222, 0.7639534521920912, 0.7403773553516482, 0.927971704569248, 0.4208769511937875, 0.7002540379660116, 0.6650022464308915, 0.8358445492830917]","[0.9114849712549283, 0.5215306527581336, 0.7645508880105892, 0.7423799393752328, 0.9378504840536668, 0.4193106948088956, 0.7248248696107105, 0.6453751212656733, 0.8403617436410438]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,3,4,1,[0.0163337  0.01813062 0.01343637],[0.4841364  0.72958459 0.12882553],[0.30285321 0.44726203 0.28426478],[0.33424179 0.42387729 0.26856177],441,-0.5794415774687806,0.36106404662132263,0.160294131962877,-0.4952025499251899,0.3359851539134979,0.1403441807403797,"[0.956666607373287, 0.9530252267571824, 0.9653408882064396, 0.9619479008992656, 0.8462917848824068, 0.7020785113801096, 0.8757822864089956, 0.941906854519319, 0.9527931480174048]","[0.9580484187753016, 0.9537909361313474, 0.9664070540143919, 0.9631064291251876, 0.8509529022686795, 0.6926379940501539, 0.8758870129544899, 0.9425871812418299, 0.9545648655529277]","[0.9496880856828691, 0.9525182423428442, 0.9604513962945317, 0.9579566523688794, 0.8384309457018311, 0.7372070230002965, 0.8781983026028237, 0.9366052597623363, 0.9498454578724159]","[0.9581950344414021, 0.9523253855797915, 0.9661726891526852, 0.9622025416065816, 0.8413270996196442, 0.7123885068286457, 0.8796867153899852, 0.9440884352261478, 0.9499896477035552]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,0,6,2,[0.43453142 0.34569436 0.38608785],[0.83433782 0.20268975 0.95130912],[0.73918211 0.177894   0.84575466],[0.83208499 0.41841496 0.8394905 ],64,0.48836826878663137,0.1154329776763916,0.7367762103138847,0.44619997027202474,0.09751538187265396,0.7745534517229882,"[0.790457823378029, 0.7884255928988386, 0.6564347600840341, 0.7098726498187753, 0.587171198447771, 0.5902835902012349, 0.48449938126979336, 0.7620680232857613, 0.522084720343923]","[0.7883829068052708, 0.784497254764292, 0.62935430154273, 0.6865772585904508, 0.563041406828819, 0.610312162602354, 0.4607714106224688, 0.7421254948397171, 0.5145810508254645]","[0.7590925993064219, 0.7747062190266165, 0.7285320457527539, 0.7927832692717963, 0.6461382771622775, 0.5238157206600829, 0.5276389296569155, 0.8133170733760448, 0.5660848376978562]","[0.8213626023413463, 0.8201403705863581, 0.7296102643912841, 0.7822054378141101, 0.6614552210555933, 0.5760686719853423, 0.566883586197932, 0.8211872911176542, 0.5585369623754727]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,1,6,2,[0.41436731 0.32333564 0.23699317],[0.84860655 0.2560924  0.89340018],[0.81024098 0.21877101 0.73650479],[0.88168011 0.39666225 0.80131573],625,0.01728936359233894,0.18621069192886353,0.6569070967569379,-0.05376302300767614,0.18472793698310852,0.6675048697462524,"[0.6674718429350974, 0.6835721628688307, 0.3351167420791605, 0.7200124510408805, 0.7187505942360062, 0.711952782655094, 0.472578929549412, 0.450099699016647, 0.7448672098003812]","[0.6738159624606637, 0.6912912550646212, 0.34970406723866004, 0.7372499264990181, 0.7234990320356521, 0.7255888319266746, 0.47626722278777306, 0.46558369614077877, 0.757880088001458]","[0.642012686514919, 0.6564790879129452, 0.28752504799409967, 0.6684666287354037, 0.7133809959114494, 0.6692077161898303, 0.47325588783892564, 0.43974751210605967, 0.7191006033564415]","[0.6633585238583806, 0.6751665087519744, 0.32087888112701524, 0.6862799723446168, 0.7018918726490536, 0.6904479025172068, 0.4652727273305468, 0.39512316395890207, 0.7133067913208786]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,2,6,2,[0.25405663 0.23026729 0.12004525],[0.44133134 0.41386725 0.37153666],[0.40888132 0.35149897 0.33780675],[0.5863575  0.45616092 0.45941162],196,-0.40296425174551853,0.5651691555976868,0.061047130024923235,-0.2748384900320724,0.6367565393447876,-0.08990628032788406,"[0.48818513252967594, 0.27543874602405216, 0.3155044849824123, 0.2654717521289507, 0.4103172544752541, 0.25796417392169163, 0.4793222858802829, 0.49216562350045157, 0.17402336652906247]","[0.48674472419881754, 0.2673693222474663, 0.314912193373514, 0.29644035738614044, 0.39079915187613207, 0.2509181870366625, 0.4774420121721323, 0.5024795923273153, 0.19214133403495293]","[0.4984422679041549, 0.31610127502038793, 0.35707797203368014, 0.2200893866853726, 0.49201586858545115, 0.2982945024756638, 0.5001103984106909, 0.49681874089577843, 0.18971033551217897]","[0.5103085683690043, 0.33496255513083045, 0.3531615622235972, 0.20405710690126744, 0.5010863426065064, 0.31166248411872677, 0.5057022669288335, 0.45966956241823653, 0.16199400375516781]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,3,6,2,[0.394299   0.21656908 0.15819543],[0.95256374 0.88842245 0.22362313],[0.89625277 0.70872242 0.2003183 ],[0.89716575 0.807855   0.36361881],625,0.5210144772875213,0.1418682336807251,0.5322447813243767,0.6376080774664563,0.1445600390434265,0.7209697312494705,"[0.6007310743699417, 0.5390589116892837, 0.5600333220439787, 0.6111658979965666, 0.42938673897936847, 0.5440041931422277, 0.5931206690135766, 0.5848741285481978, 0.5090247029055286]","[0.5888624841210118, 0.5188162358873095, 0.5380446947966664, 0.5981190508068541, 0.41573694999446037, 0.5260122346599341, 0.5762282257789566, 0.5724523726706816, 0.4944511359705561]","[0.633053673377691, 0.5917414662741174, 0.6109144900854893, 0.6415961397052582, 0.4567942625032823, 0.5907272681092224, 0.6383551098112479, 0.6379098487145274, 0.5387328625637962]","[0.6370228736567061, 0.6063772677023377, 0.6383391677149349, 0.6566259584967163, 0.4830246234037093, 0.598579177248955, 0.6459459040776651, 0.6160335961994914, 0.5600751745231367]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,0,5,1,[0.01215262 0.05811863 0.06333373],[0.88224849 0.29626362 0.89921108],[0.4724675  0.29677076 0.59894932],[0.8123896  0.21951014 0.77850801],625,0.43540905830610527,0.12785285711288452,0.5103648602326315,0.7337763466986055,0.10630995035171509,0.7386809658671916,"[0.45121351447939817, 0.8115082305623816, 0.8508198926190076, 0.5266564717596618, 0.47628641332575405, 0.7051965185115601, 0.535232778639832, 0.6873864314681575, 0.728558928088205]","[0.4610775074997995, 0.8157634390305724, 0.8598566608077785, 0.5375103610670744, 0.45978453835865934, 0.6966247431625838, 0.5290721377532814, 0.7189626947355607, 0.7298118778060991]","[0.5247690959233842, 0.8309762244249745, 0.8685385024588199, 0.5492483078779958, 0.546022944138357, 0.7337636648306323, 0.5807315237856598, 0.6729144585139142, 0.7334256397432506]","[0.4021982095561601, 0.787904250413998, 0.8163060154286925, 0.49713507722620026, 0.49145834837369523, 0.7150234997638418, 0.5526725608866412, 0.6322070066039267, 0.7281479527883057]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,1,5,1,[0.01676917 0.0690783  0.06947011],[0.92220211 0.30879339 0.86571888],[0.58871726 0.36796425 0.66727346],[0.86371399 0.22556886 0.6997464 ],81,0.019606788588597917,0.18735575675964355,0.467699771009883,-0.27073739348210335,0.20848190784454346,0.5507402843359723,"[0.25167093375951866, 0.04758190165125609, 0.6909582190630774, 0.49272195860490814, 0.12185386638059703, 0.4654933366741215, 0.07263432106982559, 0.13879633060460378, 0.43386514636374646]","[0.26056680071565935, 0.04732287933312873, 0.6953155781840933, 0.4894206326028001, 0.1340967549432696, 0.47893177723554514, 0.06498154751517332, 0.14664173390715596, 0.43885675539757013]","[0.2372410788252447, 0.05289127965197432, 0.6720464116755875, 0.4942507730024309, 0.10789928872899973, 0.3700783265979635, 0.09393295836115745, 0.09531314996261997, 0.40217365238152236]","[0.21492295591680405, 0.06762511265359267, 0.6683405181689764, 0.5206286723041742, 0.08014913827445441, 0.4453589797509585, 0.1808211105806739, 0.14049832674625484, 0.42596741441043884]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,2,5,1,[0.04064839 0.04727016 0.0308387 ],[0.46924828 0.28499773 0.30557134],[0.32544047 0.25470466 0.34651556],[0.3219351  0.20121609 0.29172146],36,-0.5908408383084177,0.4868960380554199,0.030019887862753447,-0.6971469700489029,0.484801709651947,-0.05485728122482558,"[0.9056452100296732, 0.5057955775121694, 0.7726865659088769, 0.7449114079547728, 0.9407546333735459, 0.43499767537351375, 0.7416790031110843, 0.652847057290568, 0.8420930511135585]","[0.9093899171761799, 0.5048495715452149, 0.76848825172592, 0.7456883395679172, 0.9439824132339556, 0.43171271024147884, 0.7389123397021753, 0.6566967579757352, 0.8443457214491661]","[0.8941199611220378, 0.5204140686226632, 0.7794040392119435, 0.740898947548079, 0.9303781931190667, 0.4476901485555168, 0.7384654446721315, 0.6629252330619821, 0.8412575783552442]","[0.9059832976329498, 0.518663515209641, 0.7825396538309513, 0.7562775209209849, 0.9395605943325265, 0.4378974676945019, 0.7569828543151698, 0.6392458985616173, 0.8403817493332374]"
continuous,without-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,3,5,1,[0.06029202 0.12107618 0.00448603],[0.93033816 0.83131502 0.26809001],[0.72663474 0.59953755 0.37518538],[0.84472531 0.66273874 0.25893259],144,0.0398405242729389,0.27919620275497437,0.28935179391749877,0.049425878098719934,0.2495592087507248,0.2905113776041911,"[0.8567060792844681, 0.8324977742648378, 0.8358776763927769, 0.865571070181826, 0.8458725607455924, 0.6234795003068156, 0.7501621287672326, 0.8264621487748918, 0.8507512989859453]","[0.8615577235679364, 0.8381063975893872, 0.8392414771046603, 0.8692430880795023, 0.850115300464352, 0.6211809047400423, 0.7573871217119492, 0.8292907452470584, 0.8537218215185725]","[0.851915898748074, 0.8264268617899191, 0.8355371761471844, 0.8512280428774246, 0.8384355768049516, 0.646149177577787, 0.751393354211019, 0.8218735808645005, 0.8439951991426037]","[0.8475741568576088, 0.8230659060760938, 0.8280794380101648, 0.8653411789217558, 0.8413017087594208, 0.6220998732544802, 0.7316317467093181, 0.8238066435081095, 0.848798218952202]"
