num_hidden_units,output_dimension,loader,logdir,temperature,algorithm,steps,offset_left,learning_rate,batch_size,max_iterations,time_offsets,offset_right
num_hidden_units,output_dimension,loader,logdir,temperature,algorithm,steps,offset_left,learning_rate,batch_size,max_iterations,time_offsets,offset_right,animal,seed,repeat,all,train,valid,test,knn,valid_total_r2,valid_position_error,valid_position_r2,test_total_r2,test_position_error,test_position_r2,C_svm,valid_total_r2_svm,valid_position_error_svm,valid_position_r2_svm,test_total_r2_svm,test_position_error_svm,test_position_r2_svm,all_run_consistency,train_run_consistency,valid_run_consistency,test_run_consistency
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,0,2,2,[0.98257691 0.83636122 0.9615465 ],[0.99141253 0.8225195  0.98537487],[0.80223061 0.61018186 0.87121621],[0.83129942 0.68541512 0.89611838],16,0.5995990401431838,0.0627436637878418,0.8189291257904796,0.655971391385097,0.05529564619064331,0.894664331693542,"[0.3981071705534973, 15.848931924611142, 100.0, 0.025118864315095794]","[0.6078738432715048, 0.11975550063930696, -0.23665286966750398, 0.5186141825745217]","[0.07020257595492962, 0.11741289545435585, 0.13489665089611869, 0.09611918977498946]","[0.8390953981590344, 0.6665867642553691, 0.15472149185622663, 0.5250438971746147]",0.6507590920790592,0.05905459563246496,0.8892115014479924,"[0.9633208010074813, 0.9670708148141965, 0.9722230452981728, 0.972189017310531, 0.9583140281821466, 0.9656406788929791, 0.967716281092346, 0.9743300492995189, 0.968045860509525]","[0.9951998716006921, 0.9960289526036422, 0.9957783261290034, 0.9951320293553344, 0.994647141530793, 0.995853923281639, 0.9943606188045816, 0.9960622119464458, 0.9948407149389172]","[0.8972997539136861, 0.9022164147663112, 0.924681904504007, 0.9297804162534588, 0.8940017407395574, 0.9051260591794895, 0.9160875963531191, 0.9349106503739831, 0.915317249675924]","[0.9017699395607122, 0.9173196470401987, 0.9260166198574608, 0.9231174186614953, 0.8795906171703495, 0.9066636863879508, 0.9126001128577591, 0.9236702167896321, 0.9107109565774499]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,1,2,2,[0.89502185 0.80025215 0.93852099],[0.94618928 0.79722562 0.94089838],[0.59507074 0.52794587 0.75297017],[0.6377564  0.58127916 0.8179013 ],25,0.0077981653420193435,0.12377884984016418,0.6730913136132121,0.004719439691310316,0.11659355461597443,0.5794000272730255,"[0.3981071705534973, 15.848931924611142, 100.0, 0.025118864315095794]","[0.6078738432715048, 0.11975550063930696, -0.23665286966750398, 0.5186141825745217]","[0.07020257595492962, 0.11741289545435585, 0.13489665089611869, 0.09611918977498946]","[0.8390953981590344, 0.6665867642553691, 0.15472149185622663, 0.5250438971746147]",0.048557838709121816,0.10833930413377796,0.5820674672548671,"[0.8938161711565472, 0.9067637001143384, 0.9198677081337706, 0.8930510781290577, 0.9095492586146823, 0.9086151817185112, 0.9128462005721653, 0.90702814755678, 0.9160468763420041]","[0.9358115925026317, 0.9425363291041534, 0.9614738712664468, 0.9287886827766946, 0.9572548331621412, 0.9532617241519395, 0.9557000596154985, 0.9533724157510658, 0.9612278679340124]","[0.7820593749879011, 0.8322793970637316, 0.8156953040462466, 0.8197000362850096, 0.8309429691963107, 0.7943363937038, 0.8246409774697812, 0.8171021430696664, 0.854818309577281]","[0.817868380311554, 0.8333561725408822, 0.8347020830426981, 0.820461770630205, 0.7928692362239023, 0.8202329357249765, 0.8166938260153631, 0.8019511646782371, 0.8035283655873796]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,2,2,2,[0.86146369 0.95870806 0.94780066],[0.91817794 0.96580027 0.94272762],[0.57182542 0.67762501 0.80085942],[0.67448206 0.6611407  0.8483754 ],16,-0.21539576382896783,0.16777092218399048,0.17163464680485696,-0.18810217036481888,0.21386611461639404,0.041046231625173735,"[0.3981071705534973, 15.848931924611142, 100.0, 0.025118864315095794]","[0.6078738432715048, 0.11975550063930696, -0.23665286966750398, 0.5186141825745217]","[0.07020257595492962, 0.11741289545435585, 0.13489665089611869, 0.09611918977498946]","[0.8390953981590344, 0.6665867642553691, 0.15472149185622663, 0.5250438971746147]",-0.18843967011317134,0.13519692440647635,-0.023275548105726074,"[0.7300147556692406, 0.7506186795181291, 0.7612147111727277, 0.7099338889527672, 0.7414420070629596, 0.7219160363631999, 0.7405940278625698, 0.7106106141658847, 0.7205307394142985]","[0.8137886477012396, 0.8414644255661662, 0.8502284245700705, 0.7946963720061003, 0.8274913880957088, 0.8126882732915518, 0.8295667082884024, 0.7968525701322867, 0.8039201092703673]","[0.594961061075558, 0.605045018696633, 0.6128576101288229, 0.5592432606501903, 0.588537374338309, 0.589948884483452, 0.5892683603264194, 0.5647948462623953, 0.5791842947419769]","[0.5637244126603579, 0.5653941702699892, 0.5853740360584013, 0.5541728097187207, 0.5763507586103905, 0.5375710484869388, 0.5678800161865456, 0.5473279394679798, 0.5649589543240574]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,3,2,2,[0.86193698 0.92695648 0.76954997],[0.91914087 0.9408054  0.73770628],[0.56806433 0.63882131 0.57208017],[0.70630107 0.75219159 0.62695901],16,0.49762499592929155,0.09048520773649216,0.5159208566786753,0.4658756692349824,0.09147435426712036,0.6192422966198444,"[0.3981071705534973, 15.848931924611142, 100.0, 0.025118864315095794]","[0.6078738432715048, 0.11975550063930696, -0.23665286966750398, 0.5186141825745217]","[0.07020257595492962, 0.11741289545435585, 0.13489665089611869, 0.09611918977498946]","[0.8390953981590344, 0.6665867642553691, 0.15472149185622663, 0.5250438971746147]",0.5005986553616856,0.09259628892827662,0.6144055831081567,"[0.9181709701264035, 0.912716085605469, 0.9220601594947134, 0.9196812474890531, 0.9220404400568561, 0.9140578048774487, 0.9153337080875398, 0.9270475832928279, 0.9221719179867915]","[0.9511974520537835, 0.9495130976723427, 0.9636259873570308, 0.9611516135397817, 0.9647051467814226, 0.9541313903705771, 0.9580664677665833, 0.9669505364373857, 0.9665460512211448]","[0.825627723815245, 0.8195996337589236, 0.7851265802719339, 0.78555797986707, 0.7972047897920244, 0.7829695204057323, 0.7764332506590469, 0.8039002318759083, 0.7798095235379369]","[0.8104044799645704, 0.7895112053308612, 0.8070310417718675, 0.803858733888566, 0.7872617685963496, 0.7984155546553736, 0.7967461047956222, 0.8077129213237194, 0.7977393835546472]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,0,3,2,[0.9731753  0.85810648 0.95401553],[0.97905559 0.8560187  0.97208614],[0.68473976 0.629769   0.86011562],[0.83247678 0.72360214 0.90549217],1,0.6509813527674774,0.06856343150138855,0.8473063643705259,0.553674306338722,0.06609004735946655,0.8067305314646807,"[100.0, 0.01, 6.309573444801936, 0.025118864315095794]","[0.6553448101260245, 0.33042745471344115, -0.22648937506812902, 0.45525053915241304]","[0.0648020361002597, 0.12511535283806996, 0.13414149896262345, 0.08864360149918432]","[0.8464223254148047, 0.6585073275467537, 0.17508048105787566, 0.5254797280516927]",0.6381913297700249,0.06416936390923689,0.8413241469390808,"[0.9650479661111708, 0.9649169052518959, 0.9714490250278175, 0.9692276498506924, 0.958788142092077, 0.9661645573428763, 0.9645641245300484, 0.9689549365896942, 0.9689409979856092]","[0.995282222970996, 0.9964699387603769, 0.9956647924434878, 0.9955135692818212, 0.9957098165933914, 0.9953686493746612, 0.9947563237558729, 0.996137041641116, 0.9950449079832642]","[0.8947129007861457, 0.8885812165252785, 0.9211380136306753, 0.910740842655111, 0.8838522611160812, 0.9030504416667536, 0.8973192625940952, 0.901558737884176, 0.9151404868540091]","[0.9140640472554916, 0.9189465355582858, 0.9207980090402007, 0.9246913356525596, 0.888789027950069, 0.9143217431303547, 0.9140154287550369, 0.9249792692525224, 0.9169310728534027]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,1,3,2,[0.97307528 0.83590885 0.9295788 ],[0.98295762 0.8542185  0.93849502],[0.70502338 0.45626339 0.66444163],[0.85145649 0.64833197 0.85863021],9,0.32702452163377504,0.11923250555992126,0.63341259103736,0.4480838520780919,0.11112149059772491,0.7205798698811798,"[100.0, 0.01, 6.309573444801936, 0.025118864315095794]","[0.6553448101260245, 0.33042745471344115, -0.22648937506812902, 0.45525053915241304]","[0.0648020361002597, 0.12511535283806996, 0.13414149896262345, 0.08864360149918432]","[0.8464223254148047, 0.6585073275467537, 0.17508048105787566, 0.5254797280516927]",0.4618357469784064,0.10629292920678335,0.726695257210276,"[0.8812524449744291, 0.8924092651774789, 0.9162820550221719, 0.8845098537102327, 0.9115613377837969, 0.9096640403132675, 0.9164596387373897, 0.9136723323361001, 0.909621411838768]","[0.9325713736837745, 0.9409481360797329, 0.9609628670618902, 0.9255884622820533, 0.9650944564761582, 0.9595080054467351, 0.9629332209967417, 0.9558735307631631, 0.9633396491646415]","[0.7473184628292677, 0.7590811881891955, 0.8046734880510392, 0.7792485208262301, 0.785439250909231, 0.7988228037553647, 0.8022084583405314, 0.789369596453383, 0.8087105564626015]","[0.7854379785630635, 0.804328147446415, 0.824371454130977, 0.8050503399910026, 0.7998978642142598, 0.8046725089170265, 0.8223287691338407, 0.8371891022666368, 0.7906706143956099]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,2,3,2,[0.97255456 0.9608591  0.9490309 ],[0.98004875 0.97588006 0.94305062],[0.80488266 0.56309562 0.81529201],[0.89772016 0.75334728 0.86393831],25,-0.2326708793007519,0.15812891721725464,0.19199619951418678,-0.20553881707944313,0.20987582206726074,-0.013901595327152183,"[100.0, 0.01, 6.309573444801936, 0.025118864315095794]","[0.6553448101260245, 0.33042745471344115, -0.22648937506812902, 0.45525053915241304]","[0.0648020361002597, 0.12511535283806996, 0.13414149896262345, 0.08864360149918432]","[0.8464223254148047, 0.6585073275467537, 0.17508048105787566, 0.5254797280516927]",-0.2203177696608519,0.13995065814290708,-0.08725520672940967,"[0.7430186863878397, 0.7675393029148193, 0.7666441599790117, 0.7282694569898324, 0.7673694935390999, 0.747632918118116, 0.7615263834124795, 0.7418594586296146, 0.738872349418796]","[0.8333677083058513, 0.8610642521100645, 0.8546738031381939, 0.8204485366707455, 0.8617990675573628, 0.841334392024892, 0.8560374716118568, 0.8376024588723882, 0.8296667987958464]","[0.5972469140353992, 0.6189107300103666, 0.6208686523754935, 0.5776214822665812, 0.6003505116123704, 0.6113371755245612, 0.611042947802563, 0.5699765318440503, 0.5890798962458397]","[0.5683652122584301, 0.5785758843543428, 0.5900360676069704, 0.5523065938499208, 0.5889831510679865, 0.5580158524012541, 0.574809185185272, 0.5714817703844465, 0.5695593697479396]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,3,3,2,[0.9621313  0.95651473 0.79971763],[0.9673628  0.96721671 0.78897968],[0.82453923 0.59508297 0.59444467],[0.91355525 0.81526365 0.70567334],25,0.4436581668580227,0.08820056915283203,0.51141204170649,0.5053433043864788,0.08404125273227692,0.7226099368728338,"[100.0, 0.01, 6.309573444801936, 0.025118864315095794]","[0.6553448101260245, 0.33042745471344115, -0.22648937506812902, 0.45525053915241304]","[0.0648020361002597, 0.12511535283806996, 0.13414149896262345, 0.08864360149918432]","[0.8464223254148047, 0.6585073275467537, 0.17508048105787566, 0.5254797280516927]",0.5423794880770453,0.08456639871432808,0.7247128160452003,"[0.9186487318827856, 0.9134096190216051, 0.9173746059971273, 0.9112296494476242, 0.916346072758527, 0.9248789368582764, 0.9145246017103975, 0.9237503107674968, 0.9179006787145892]","[0.9491316940849336, 0.9531204250013893, 0.9613138074995584, 0.9506826456362355, 0.9587199232963811, 0.9630945061166901, 0.9495684950856896, 0.9601653481144893, 0.9565409855532864]","[0.8191602047793176, 0.7804663516830149, 0.7735617054016567, 0.7674659990000384, 0.7682864313263155, 0.7816945421267798, 0.7964393908445594, 0.8067935602400605, 0.778120983900919]","[0.8319153451813488, 0.8095041926888911, 0.7964925571974061, 0.8188015766601807, 0.8079045048376322, 0.8329513868073338, 0.8233415174953885, 0.8207017100646588, 0.8255304582719806]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,0,3,1,[0.94357146 0.9576272  0.96530346],[0.96097614 0.95615928 0.96927425],[0.62250294 0.8305818  0.82709974],[0.6496861  0.77492662 0.87198572],16,0.7149731748630662,0.06590819358825684,0.8282198776677201,0.7593692936192084,0.049944907426834106,0.8544611559520245,"[0.15848931924611143, 0.01, 0.01, 0.01]","[0.713990908420933, 0.25272066353886785, -0.0329223712233447, 0.17295454838607846]","[0.069657264855423, 0.12009190455227081, 0.12715736746558148, 0.13080088752182073]","[0.8252730783439842, 0.5129060399163992, 0.4060003725463083, 0.47878637739976426]",0.759578681906219,0.051486048112201366,0.8550893208124598,"[0.9717501059305539, 0.9749786704820343, 0.9710597980032851, 0.9736748020588649, 0.9741974241221479, 0.9765846024061172, 0.9752605135945561, 0.9772094303989486, 0.9738928426984955]","[0.9962100499870249, 0.9961192957420328, 0.9963734877178941, 0.9961781115634545, 0.9963259946141566, 0.9969793723420836, 0.9961177898229666, 0.9970089140521979, 0.996676312891558]","[0.8901637314184638, 0.9222841932932649, 0.9023636435281853, 0.9110092801414509, 0.9154833356130361, 0.9241715421409974, 0.9240130762862052, 0.933850071733691, 0.9061158482466181]","[0.9590813236442365, 0.9488234601332836, 0.9464156851101575, 0.9529146309745601, 0.9513798140345946, 0.9532531187139054, 0.9479581911358251, 0.9490343127990905, 0.9547801663845424]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,1,3,1,[0.93597082 0.93292229 0.93556164],[0.94291922 0.9421895  0.96171899],[0.64067375 0.62244343 0.60806965],[0.75530051 0.61599138 0.62258243],16,0.2513435899754199,0.10417819023132324,0.47762551648294493,0.180056697026126,0.1330348253250122,0.5217077382679166,"[0.15848931924611143, 0.01, 0.01, 0.01]","[0.713990908420933, 0.25272066353886785, -0.0329223712233447, 0.17295454838607846]","[0.069657264855423, 0.12009190455227081, 0.12715736746558148, 0.13080088752182073]","[0.8252730783439842, 0.5129060399163992, 0.4060003725463083, 0.47878637739976426]",0.23459743820530632,0.1311655948708088,0.5664377030048218,"[0.9018596273722136, 0.9038734632519635, 0.8560772106449207, 0.8938704767077547, 0.8458874073877308, 0.8948516575111988, 0.8761583853361508, 0.903434014513413, 0.900403902168471]","[0.9667206503423483, 0.9698819679959825, 0.9208791768418864, 0.9616150893898266, 0.9313171613359913, 0.9670493429750932, 0.9426077979379685, 0.9688183690318773, 0.968827173442802]","[0.7555887224285717, 0.7583880858493185, 0.7188524056067734, 0.7245114546001972, 0.6739685224725424, 0.7624823642291759, 0.7701561945283096, 0.7644637442980146, 0.7725736565154001]","[0.8002234568533101, 0.7952203589921369, 0.7502297143230193, 0.7920332712052968, 0.7164916103088673, 0.7601596704012253, 0.7487204220195379, 0.7954539334645178, 0.780747523314426]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,2,3,1,[0.94095291 0.94727532 0.95685243],[0.94162047 0.96298936 0.97394039],[0.77470831 0.53888473 0.75498734],[0.80546591 0.55993172 0.79354879],25,-0.05034812471586514,0.14607363939285278,0.4032407559599741,-0.20208633996879777,0.18725398182868958,0.24174308523427201,"[0.15848931924611143, 0.01, 0.01, 0.01]","[0.713990908420933, 0.25272066353886785, -0.0329223712233447, 0.17295454838607846]","[0.069657264855423, 0.12009190455227081, 0.12715736746558148, 0.13080088752182073]","[0.8252730783439842, 0.5129060399163992, 0.4060003725463083, 0.47878637739976426]",-0.22785239779275512,0.1715346290913088,0.22329979396665178,"[0.7841028007638684, 0.7675181380617664, 0.7991286369812474, 0.7706627227997306, 0.8026091406990052, 0.7949915755369751, 0.7855148112220744, 0.7744258925044537, 0.7845353258471267]","[0.819008777232261, 0.801236366012402, 0.8372438905975503, 0.8082048013407417, 0.8400544444957255, 0.8352056949543932, 0.8245619567259691, 0.8122869709594608, 0.8200416345249106]","[0.6622587061952979, 0.6475037465636554, 0.6763982178807236, 0.657671427379674, 0.6728400681561943, 0.6499205422382498, 0.6593367611494887, 0.642407407001625, 0.6824609912508844]","[0.6453767760020962, 0.6344619438298928, 0.634200259549105, 0.6083885452665798, 0.6481185752434805, 0.6427145973817693, 0.6214959080071097, 0.6280778827410596, 0.6257769513090152]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,3,3,1,[0.94223118 0.9278176  0.95914659],[0.94865495 0.96738465 0.96934168],[0.79091676 0.56330035 0.78045941],[0.84885328 0.56403242 0.74314943],25,0.1603731948611915,0.12581545114517212,0.43868380574127686,0.2675964113171949,0.12177818268537521,0.4922934637636627,"[0.15848931924611143, 0.01, 0.01, 0.01]","[0.713990908420933, 0.25272066353886785, -0.0329223712233447, 0.17295454838607846]","[0.069657264855423, 0.12009190455227081, 0.12715736746558148, 0.13080088752182073]","[0.8252730783439842, 0.5129060399163992, 0.4060003725463083, 0.47878637739976426]",0.27053602316751146,0.10924080783338475,0.4867072693445289,"[0.8418615872037799, 0.8448126569150466, 0.8412678014850732, 0.8083328705538108, 0.8523569459697721, 0.8344897668596197, 0.8425951831025283, 0.800606167356931, 0.8361183473772685]","[0.9687061556190546, 0.9650020298642467, 0.963694557289056, 0.9250735228997015, 0.9652243896356655, 0.9589672925278316, 0.9682459102958728, 0.9121425098306974, 0.9431464988160777]","[0.6630224201317361, 0.6865337762669116, 0.6762287406141843, 0.6445559436152626, 0.6890587025789506, 0.6602630110828286, 0.6607610648151928, 0.6455849912154177, 0.6812880290137991]","[0.704327043806868, 0.6993258939177854, 0.7005005213502882, 0.6838500638013043, 0.731999026853698, 0.6937505510993506, 0.7031259803617007, 0.6721663455315309, 0.7173738522216312]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,0,4,1,[0.92570018 0.93518428 0.94123891],[0.95967422 0.9353798  0.94946299],[0.53807469 0.72009282 0.83155865],[0.68331437 0.76908132 0.85851853],16,0.7421623743476308,0.06316235661506653,0.8572259104857154,0.7733729215313643,0.04647807776927948,0.8618041735187426,"[100.0, 39.810717055349734, 0.025118864315095794, 0.025118864315095794]","[0.7419361080312062, 0.2348542800513109, -0.0017963740257304073, 0.17816387500554642]","[0.06776330931756269, 0.13658023198301406, 0.12079753380553798, 0.13361414983578923]","[0.8517687873950575, 0.45930688934047337, 0.34669896204942463, 0.4896973350324153]",0.763437838374711,0.050576053206167426,0.8579998236744762,"[0.9740883786247564, 0.9716768142227835, 0.9696682695433719, 0.9745742938850762, 0.972922691538189, 0.9700585152038567, 0.9716669609454996, 0.9749465464042236, 0.9693696710116168]","[0.9959293534349939, 0.9957386835783358, 0.9955820690451507, 0.9963321463334266, 0.9952574809016902, 0.9965047252843248, 0.9957161857648499, 0.9964116445810705, 0.9958590704460372]","[0.9044728448807068, 0.9036808906670472, 0.9109294526789927, 0.9135144892791768, 0.9154782989598372, 0.9034459959712042, 0.908829513753307, 0.9293045783437833, 0.8957327564206042]","[0.9595744246589142, 0.9508153771596094, 0.9339209437592686, 0.9547961658349919, 0.9482369855371204, 0.9384372115316371, 0.9453069847165517, 0.9435458156489385, 0.9440231773270105]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,1,4,1,[0.95867427 0.93406809 0.92869987],[0.97577502 0.95388334 0.9599096 ],[0.7102283  0.53521816 0.65048138],[0.76255525 0.62958815 0.67327169],4,0.23977626042492625,0.14096426963806152,0.43254042684667815,0.21308191870875617,0.1259976625442505,0.5641680420227374,"[100.0, 39.810717055349734, 0.025118864315095794, 0.025118864315095794]","[0.7419361080312062, 0.2348542800513109, -0.0017963740257304073, 0.17816387500554642]","[0.06776330931756269, 0.13658023198301406, 0.12079753380553798, 0.13361414983578923]","[0.8517687873950575, 0.45930688934047337, 0.34669896204942463, 0.4896973350324153]",0.25778792896054753,0.121735945747809,0.590716886217514,"[0.8782541658868159, 0.9035953068181395, 0.8692446695814721, 0.8836697509672865, 0.8949002810989718, 0.9062726447727648, 0.8829404431086442, 0.8860614300621741, 0.8856962993311566]","[0.9461778211816383, 0.9655525575003812, 0.9247099602873966, 0.9548465729821672, 0.9523696103071462, 0.9669835854780281, 0.9588881519013879, 0.964820259414147, 0.9606525090501618]","[0.7212725422785126, 0.770901735066932, 0.7247415148887216, 0.7119281188481036, 0.7796754993947071, 0.771848499468735, 0.7121564511659569, 0.6852510080852326, 0.6917175152923871]","[0.7697679608827016, 0.7983698589866658, 0.792237548109623, 0.7801087825889677, 0.807189873325265, 0.800044649269337, 0.7639889948262941, 0.7768590017814732, 0.783154667340589]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,2,4,1,[0.95143959 0.92539861 0.9403233 ],[0.9515291  0.95533753 0.94603537],[0.84171631 0.44771607 0.76917811],[0.83417154 0.62198849 0.7796809 ],25,0.008260166341429528,0.14802320301532745,0.3624259370361572,-0.1714828909000294,0.19568614661693573,0.2603437009043854,"[100.0, 39.810717055349734, 0.025118864315095794, 0.025118864315095794]","[0.7419361080312062, 0.2348542800513109, -0.0017963740257304073, 0.17816387500554642]","[0.06776330931756269, 0.13658023198301406, 0.12079753380553798, 0.13361414983578923]","[0.8517687873950575, 0.45930688934047337, 0.34669896204942463, 0.4896973350324153]",-0.20246591248633383,0.17709617718886705,0.22768500323768304,"[0.7862805196541607, 0.7733432909037558, 0.7955970294697101, 0.7776805964954677, 0.7869281899882039, 0.787978768575159, 0.7886295837205948, 0.7709835905129173, 0.7854281631033437]","[0.8195330934003707, 0.8097666446449482, 0.8347048967068605, 0.8159666753343329, 0.830617099464449, 0.8284650635413127, 0.8295689500304215, 0.8092920038334513, 0.8224487754414924]","[0.6796936344241163, 0.6446207544022499, 0.6701677980911415, 0.6611493445091586, 0.644064544244684, 0.6422431845047254, 0.6605102780509086, 0.6589938196843637, 0.6742240116414866]","[0.6478462261433015, 0.6292897609523108, 0.6261335774985638, 0.6144520139232719, 0.6026670831009847, 0.6309638482765538, 0.6139570532781545, 0.6079478250121548, 0.6253914211216457]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,3,4,1,[0.96001903 0.93383109 0.94933102],[0.97681343 0.97598199 0.96138601],[0.83399259 0.44330945 0.69586245],[0.86795036 0.60558536 0.73007889],25,0.15783933050463203,0.12923550605773926,0.46645987929484733,0.2791986507935248,0.11963462829589844,0.5312159050263633,"[100.0, 39.810717055349734, 0.025118864315095794, 0.025118864315095794]","[0.7419361080312062, 0.2348542800513109, -0.0017963740257304073, 0.17816387500554642]","[0.06776330931756269, 0.13658023198301406, 0.12079753380553798, 0.13361414983578923]","[0.8517687873950575, 0.45930688934047337, 0.34669896204942463, 0.4896973350324153]",0.27194737734728286,0.10582669649202142,0.5238671146628786,"[0.8397847076976085, 0.8535939808631848, 0.8416576820489449, 0.8140182299472115, 0.856543197207886, 0.8451343789636404, 0.8281648811066465, 0.8646022945672546, 0.8680617739756133]","[0.9474367311233012, 0.962591012050057, 0.9563011512854848, 0.9309496809054666, 0.9646721829181052, 0.9617567791065222, 0.9487002650269165, 0.9693476667243598, 0.972801994602114]","[0.6649255433503308, 0.6871796085114618, 0.6828770279783468, 0.6477135920149887, 0.6806291976711938, 0.6709252098464509, 0.644419182365613, 0.7073728967546181, 0.7138686673566803]","[0.7393317991687783, 0.739404998541389, 0.7108805910055814, 0.6841639800220042, 0.7570614274537735, 0.7182682955015615, 0.7018023079227792, 0.7492429614051259, 0.7554581577252759]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,0,2,0,[0.96677661 0.88146393 0.93714113],[0.9798288  0.9486766  0.96238983],[0.65760915 0.57679973 0.7631671 ],[0.74023854 0.47038324 0.59557409],25,0.8684947075293635,0.054484713822603226,0.9572047685305842,0.8123119226184978,0.05622518062591553,0.9162036308017125,"[0.06309573444801933, 0.01, 0.15848931924611143, 0.01]","[0.8692057985284882, 0.2673203561314317, -0.25911875389973876, 0.2374582059157462]","[0.05866163182231349, 0.11460420283004402, 0.15057275638938505, 0.12087909710993355]","[0.95305731570523, 0.5580445293959683, 0.07549211340953277, 0.35826695873588876]",0.8108670638580056,0.06594994788293329,0.9161867830153252,"[0.973529876501424, 0.9777679709238981, 0.9741052485309108, 0.9760465023959956, 0.9700058034494807, 0.9728773201182176, 0.9783231526435884, 0.978064424620615, 0.9692754900037718]","[0.9952645513085595, 0.9953403095696695, 0.9959612197781568, 0.9957951853746289, 0.996221215915126, 0.9943873082340092, 0.9961262014988108, 0.9955037177874067, 0.9958789960094747]","[0.9396995418956253, 0.9460407816089839, 0.9319536721986571, 0.9532762099998743, 0.9348074696791034, 0.9321343470556509, 0.9426644257801696, 0.9568508140125637, 0.9279673649644652]","[0.9213251919470178, 0.9375625112440374, 0.9264355516664802, 0.9229076701520266, 0.9034844814335568, 0.925336333359796, 0.9412828523574083, 0.931472345000921, 0.9065488894554065]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,1,2,0,[0.95509842 0.90671185 0.91645215],[0.98037288 0.96279585 0.93751194],[0.61491497 0.41399661 0.57358941],[0.67270414 0.51436371 0.48038531],25,0.25600602963046837,0.12300944328308105,0.5241015499046906,0.07685107819256047,0.15188659727573395,0.25603909824698823,"[0.06309573444801933, 0.01, 0.15848931924611143, 0.01]","[0.8692057985284882, 0.2673203561314317, -0.25911875389973876, 0.2374582059157462]","[0.05866163182231349, 0.11460420283004402, 0.15057275638938505, 0.12087909710993355]","[0.95305731570523, 0.5580445293959683, 0.07549211340953277, 0.35826695873588876]",0.09355673216044014,0.1570065635325375,0.2697700865523155,"[0.8801118441977382, 0.8805821660180894, 0.8261708843554044, 0.8728511531954792, 0.8737312620786892, 0.8860043422490441, 0.8793935276908672, 0.8869119752783182, 0.8850134293536213]","[0.9688416930275879, 0.9702245398728664, 0.9423215722474514, 0.9721269900156303, 0.9641743972272135, 0.9751779305627238, 0.9692018510171385, 0.9706217805119558, 0.9683703363514137]","[0.7789541143888764, 0.7726753861363092, 0.7253728159906018, 0.7776389778794828, 0.7551630165106701, 0.7569107325551684, 0.7948088783924088, 0.7739079416566547, 0.776710264001167]","[0.7009438419292353, 0.712743818325929, 0.5921361719770416, 0.6668135028762853, 0.7159814832496872, 0.7325830401585987, 0.6921942079770087, 0.7305622976724374, 0.7283907769756713]"
