mode,usage_mode,valid_ratio,time_window,save_flag,latent_dim,logdir,steps,task,label_dim,batch_size,label_variable,epochs,lr
mode,usage_mode,valid_ratio,time_window,save_flag,latent_dim,logdir,steps,task,label_dim,batch_size,label_variable,epochs,lr,animal,seed,repeat,all,train,valid,test,knn,valid_total_r2,valid_position_error,valid_position_r2,test_total_r2,test_position_error,test_position_r2,all_run_consistency,train_run_consistency,valid_run_consistency,test_run_consistency
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,0,3,2,[0.24588679 0.39152065 0.33114775],[0.9187585  0.49017428 0.96552461],[0.87197049 0.483712   0.90641341],[0.8993574  0.58564954 0.93618677],25,0.5914806442255084,0.10782670974731445,0.7479925679527,0.6505573320169429,0.10404223203659058,0.7511213080422339,"[0.7044998954197763, 0.7182919034167878, 0.7683040780211761, 0.695103999805482, 0.7100741544526175, 0.6600628908455529, 0.6135205073361859, 0.7199201121250095, 0.6494681477568102]","[0.6767389469406658, 0.6893203898547424, 0.7341805987314627, 0.6617982570993777, 0.6781063816099449, 0.6283667634351603, 0.562284000703207, 0.6847657535828278, 0.6151487479208184]","[0.7440916368211147, 0.7480576183804819, 0.830961963855201, 0.7506852191288309, 0.7637135959261733, 0.7027602711006686, 0.7058298609170615, 0.7645446486484282, 0.7036004815915715]","[0.7735737301316519, 0.7948266075198325, 0.8632468067850195, 0.7872534138119447, 0.799198099310867, 0.7488200850175728, 0.7678749938167475, 0.818687540374124, 0.7469882650331959]"
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,1,3,2,[0.19394479 0.11644653 0.12923724],[0.90777403 0.55911441 0.93371359],[0.81144787 0.59614764 0.87077125],[0.86586877 0.74221593 0.90729217],25,0.9565085119094952,0.08972638845443726,0.8844114725133867,0.9640574170625245,0.08022314310073853,0.8980289672042215,"[0.8045884065282041, 0.8782120585762252, 0.6255176796469215, 0.8582494343715241, 0.9220417478779351, 0.8141484934264337, 0.5030034900061744, 0.8521832058542954, 0.9099454233392679]","[0.81640726072856, 0.8811496558040941, 0.6432917112066052, 0.868622057479983, 0.9237448434662116, 0.8327063138384319, 0.5031119965836051, 0.8632080537782927, 0.917658658389025]","[0.7748258652991286, 0.8789180127558567, 0.5758465022878214, 0.8375168877197228, 0.919511716499113, 0.7655358963039949, 0.5279426320768947, 0.8326625839214494, 0.8886293670199199]","[0.7975363077553463, 0.8670534504978848, 0.6045662971778064, 0.838296632548351, 0.916396992835427, 0.7937710493517778, 0.4863687680457935, 0.8300134650010795, 0.8949948538307636]"
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,2,3,2,[0.37120093 0.09866163 0.19481426],[0.51330242 0.60760798 0.68936762],[0.43266335 0.7202346  0.70131644],[0.54774852 0.80043538 0.74090251],16,0.10910244551116921,0.12109321355819702,0.9184370834487523,0.4262336368264991,0.12946109473705292,0.9247421990475219,"[0.9278064828191965, 0.5937708978412222, 0.7214291044473902, 0.7335821304039929, 0.7012974461002184, 0.6860257208497487, 0.9228526051942272, 0.6174534176135875, 0.7982093762699872]","[0.9264143036426244, 0.5817439323372124, 0.7093761268397887, 0.6973999952481946, 0.6868995169431283, 0.6987529504681289, 0.9106643473680396, 0.6316895571394279, 0.787058334147676]","[0.9210204554586059, 0.5849291884643499, 0.7442597816540193, 0.7835389076451611, 0.7241543293039813, 0.626530299879964, 0.939745164775077, 0.5688929331349837, 0.8266154967113348]","[0.9283983873666299, 0.6457369886763087, 0.7389988865464506, 0.8418859113789177, 0.7310962543606291, 0.678881711195324, 0.947697340016772, 0.6067712482146412, 0.8098891893361071]"
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,3,3,2,[0.33238739 0.17197944 0.22253296],[0.95032351 0.90385364 0.51969911],[0.82624993 0.86188056 0.52358696],[0.87905732 0.8792229  0.55619617],25,0.5447545405560744,0.13160240650177002,0.5454785655846313,0.6526293359283662,0.13513106107711792,0.6720630998805087,"[0.9230185557923076, 0.8266629767951411, 0.8457167571138882, 0.6243479272249899, 0.6675736789309841, 0.626481441402907, 0.9576614879927545, 0.7235116076384109, 0.8304942317179513]","[0.9221542683273913, 0.8221776359869388, 0.8395519438645551, 0.6119390456960705, 0.6562640088963141, 0.6156433165064383, 0.9567049003720177, 0.7071488258686485, 0.8305599291763033]","[0.9247269105612086, 0.8494542603271059, 0.8641243210858336, 0.6907691823031642, 0.7160705700638661, 0.6466337880713662, 0.9596275039026823, 0.7532277432077159, 0.8342654766579856]","[0.9277782729228773, 0.8355127150071122, 0.8669183021464401, 0.6798367435922024, 0.7195029192558955, 0.665673346421367, 0.9615765318918065, 0.7932350568329825, 0.834484381445297]"
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,0,2,0,[0.04230349 0.06957798 0.05461254],[0.622938   0.79759107 0.88576517],[0.5402062  0.78668528 0.77856617],[0.6688026  0.80343137 0.80868301],9,0.7908026582493485,0.06410589814186096,0.8497431370549087,0.8238017428192665,0.06421350687742233,0.8945426209655367,"[0.9708803778237473, 0.8998795223601608, 0.8426682945038104, 0.9376482755837615, 0.8296175041551221, 0.8521140662181279, 0.9384695870815161, 0.8848814181408311, 0.9535537818631725]","[0.9776087750885106, 0.922001382885046, 0.8710068062150239, 0.9452915864606863, 0.8601911839247656, 0.8849123275680012, 0.9410624259403615, 0.8967208048847128, 0.9695351860135106]","[0.9655760664471283, 0.8627276503939, 0.7979303964971789, 0.9259528944061624, 0.7754635073176187, 0.8086907871297757, 0.941451028787883, 0.8633462549567394, 0.9419506131468475]","[0.9493310833644502, 0.8581797830470355, 0.7855864207866926, 0.9210322578672441, 0.769014893368356, 0.780074383514693, 0.9323520652532, 0.8596984118141343, 0.9059814341632064]"
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,1,2,0,[0.02260927 0.05002624 0.0893524 ],[0.76281422 0.81231005 0.58832236],[0.72578946 0.67060314 0.48666885],[0.887383   0.86372892 0.62412451],25,0.795742316809807,0.06341934204101562,0.908684048005779,0.5663534312579035,0.08025022596120834,0.8634114493644637,"[0.6505561849070971, 0.9687904891967742, 0.9362860095085428, 0.5667826563024502, 0.9749908853489759, 0.6159142872786616, 0.5489685801915991, 0.6266351119966376, 0.9843055255956155]","[0.6679251102438521, 0.9740657389989571, 0.9481042242074105, 0.5913307256260136, 0.9801077363689185, 0.6427946024491689, 0.5737906505299304, 0.6367840934812422, 0.9875027702377923]","[0.6831694225618179, 0.9701009326825365, 0.9553062548180008, 0.577516930572019, 0.9783852044893315, 0.615416668313362, 0.5585338235248458, 0.6612304375360301, 0.9852730477012004]","[0.5864719912070844, 0.9569607035294507, 0.8787338539926688, 0.5231799339256891, 0.9624735141016054, 0.5524884445211777, 0.5075529982095197, 0.5735918082431131, 0.9772984205967654]"
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,2,2,0,[0.07568552 0.01101225 0.01572468],[0.88637853 0.8173973  0.85300863],[0.85925081 0.66098862 0.8086891 ],[0.90918728 0.84241877 0.79822965],25,0.997761430385575,0.0008248090744018555,0.9997474727925861,0.9869243918405104,0.0013429522514343262,0.9990233676031445,"[0.7173093355275433, 0.9513545634560435, 0.9071329636971683, 0.9536368740345804, 0.6738648031951631, 0.7959890100796931, 0.9590696926253295, 0.6716547909700716, 0.958177008926173]","[0.7556514033825161, 0.9587045396425109, 0.9145848884223395, 0.957817496247295, 0.7070659948935882, 0.8118933196803363, 0.964901570442946, 0.7061644548276335, 0.9626791933369572]","[0.6346618935403725, 0.9453897029760043, 0.8957498172206282, 0.9494123452357137, 0.6094653459004771, 0.7435431487589217, 0.9557023611552808, 0.6031629840950312, 0.9503871500865798]","[0.6413951743429204, 0.9265167976141179, 0.8877295750594701, 0.9403222561256853, 0.6111029805794377, 0.7839567279380476, 0.9393977132986681, 0.6068348652356117, 0.9458002819081559]"
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,3,2,0,[0.04459851 0.09900175 0.01625329],[0.91297752 0.6712203  0.86341142],[0.86024798 0.58336746 0.83505261],[0.89688795 0.66386475 0.82959686],25,0.18284028471941804,0.17033040523529053,0.2886886514346506,0.26299442973658943,0.2143610715866089,0.4288331036440839,"[0.9322433082447419, 0.9183201026988351, 0.7766984471733285, 0.9377642020956389, 0.8962432736038989, 0.918923567355476, 0.9377350452985185, 0.9300022892034823, 0.9230849233039615]","[0.9330661073640663, 0.9167255363968412, 0.757025991422909, 0.9355619075583097, 0.8953870049703192, 0.9107124865023157, 0.9337336618745422, 0.9302943705961899, 0.9155822421387767]","[0.9376906053711569, 0.9247922999370382, 0.8097185367873069, 0.9426530421729733, 0.9025026266351164, 0.942440275878423, 0.9493343092804205, 0.9344387525934633, 0.9484527705055024]","[0.9255453073873477, 0.9212778896653099, 0.8276425966710355, 0.9431719486326602, 0.8955399982937335, 0.9360425489051962, 0.9454341058588115, 0.92630997383974, 0.937139045991817]"
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,0,4,2,[0.35332627 0.56789091 0.46572897],[0.70963753 0.88638602 0.92280729],[0.76006361 0.81626665 0.89846596],[0.78642718 0.82310337 0.90916142],25,0.719884865316622,0.08130459487438202,0.9189309286914586,0.6459503944900965,0.07674802839756012,0.8595093072367114,"[0.8721531568484953, 0.9053460526735067, 0.8415665522488751, 0.7402248255383082, 0.8322809583581742, 0.8619566610636296, 0.6251915545325092, 0.9614518569053274, 0.8377257829204539]","[0.8624178939183973, 0.8950265211482455, 0.8304580511763984, 0.7057586469325572, 0.815242075216891, 0.8467298863959086, 0.6017592377256246, 0.9593308535044056, 0.8238951738736998]","[0.9136458441193959, 0.9251215256161361, 0.8864745321449407, 0.7985154135711496, 0.8787226218185904, 0.9067039553162956, 0.6836934886637935, 0.9668200264031923, 0.8897074392728277]","[0.8893904227970164, 0.9295724164535057, 0.864820969536477, 0.8247894520484969, 0.8797393412160234, 0.8946033477073686, 0.6966016857230124, 0.9675849191150625, 0.8647546453628286]"
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,1,4,2,[0.51657666 0.30998956 0.12683438],[0.88525441 0.69786599 0.91235258],[0.8878697  0.68869008 0.88442891],[0.89963028 0.75087887 0.91293346],25,0.9565279533563498,0.09620991349220276,0.8695838596189867,0.9617458128353323,0.0883750468492508,0.885237438265002,"[0.8845669465405364, 0.8894565880717871, 0.6538341047616051, 0.8625885797584973, 0.9008572231166145, 0.8985149718417786, 0.4638714720729409, 0.9151818227546635, 0.9028685023217886]","[0.8913114703914764, 0.8949897437436252, 0.6610849479105012, 0.8732897768247847, 0.9087646455290336, 0.9024185161850411, 0.47050817269994105, 0.9226255867412625, 0.9086452792306599]","[0.8689141365543727, 0.8751476542015879, 0.6358698706078493, 0.839435130939914, 0.8785938113343548, 0.8845499962717458, 0.46672097711741073, 0.9015351379680283, 0.8920282659178321]","[0.8754892779244847, 0.8804225983061951, 0.6402495759231199, 0.8395120304263908, 0.8894128998058233, 0.8966409977693814, 0.4437549889979078, 0.8956881094034641, 0.8898468950541322]"
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,2,4,2,[0.55867128 0.19606907 0.17451604],[0.86674416 0.38597476 0.6451835 ],[0.78185972 0.38051937 0.63243056],[0.83870568 0.41918997 0.7277162 ],25,0.968267132380043,0.021034302189946175,0.9491266860285344,0.9804767527948485,0.016286611557006836,0.9704470118032802,"[0.8810494884343076, 0.6944438670458509, 0.6279949265824144, 0.8101029631710156, 0.5759063334823702, 0.6950379573416718, 0.8025789646616528, 0.6446795499413003, 0.6748861784408895]","[0.8664495533033697, 0.6944960031556038, 0.6019234983275727, 0.7990915514648458, 0.5499958740935007, 0.6770663803295393, 0.7728872465624272, 0.6294872454872825, 0.6393165439550725]","[0.9072081368914121, 0.6676600257076934, 0.6530514470405615, 0.8328482654659177, 0.5919992287244351, 0.7166644364233057, 0.8333657395545997, 0.6681453660097689, 0.7203650580600409]","[0.9197264684778299, 0.7254596557938868, 0.7150555621895485, 0.8367394952136076, 0.6642949478558946, 0.7880310722991979, 0.9059271492086882, 0.7284913050616237, 0.7896692794760201]"
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,3,4,2,[0.51671123 0.15584135 0.2965697 ],[0.94531995 0.84961687 0.79214553],[0.91587695 0.86244361 0.86342014],[0.92445451 0.86818885 0.89581911],25,0.47807307622105805,0.15600550174713135,0.5525284781800676,0.5961267392809354,0.14428985118865967,0.701772572338492,"[0.5652600243278726, 0.46838322061157406, 0.508930473880822, 0.6143059513535073, 0.8928397517666072, 0.5373923637495517, 0.5946623827196895, 0.48243214726083705, 0.4488902828110333]","[0.549212156027653, 0.45631218517025884, 0.4954263763574038, 0.6038295412663341, 0.8947933597734625, 0.5230057146629621, 0.5835630927249564, 0.4628458844781261, 0.4458516673067303]","[0.6441039801240896, 0.5511655377026456, 0.5831543987524658, 0.6821576972435004, 0.8802921832177637, 0.6015286858661169, 0.6643057297773263, 0.5305527236077235, 0.49574830673605474]","[0.624707339863342, 0.5096364625046721, 0.5631010228646385, 0.6675688832531901, 0.89780114213788, 0.595161205767109, 0.644824588015983, 0.5647961713595544, 0.48143556243543656]"
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,0,0,1,[0.14365041 0.12096576 0.07989221],[0.79535933 0.95809611 0.76397966],[0.57787281 0.96620116 0.51085341],[0.8690838  0.94734817 0.714943  ],25,0.5676448858602154,0.10984969139099121,0.763722618276466,0.8162078222856913,0.09009754657745361,0.8863052772701236,"[0.8435824161834775, 0.8595983734306138, 0.9583381255510826, 0.8640705141179984, 0.8520401656436347, 0.8532820649915743, 0.8040420896850452, 0.7348409535365049, 0.8345706395377621]","[0.8441772840244253, 0.8592325691232671, 0.9607503355022438, 0.8692723591165937, 0.8546116737410447, 0.8511986408177202, 0.8023748761219367, 0.735494461962946, 0.8355464846700948]","[0.8337106063280542, 0.8584620527840399, 0.9484429910354231, 0.8535617061000056, 0.835185824792934, 0.8555400062660523, 0.8157086731046839, 0.7591877947321441, 0.8365499461751169]","[0.8474343456243869, 0.8621180357309295, 0.957415430784064, 0.8554455097804087, 0.8538627042606, 0.8584751149834657, 0.8112543404238217, 0.7239806644022928, 0.8319603148097942]"
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,1,0,1,[0.15093225 0.04003738 0.06137842],[0.87288299 0.80239789 0.90345448],[0.6858989  0.72752813 0.68190649],[0.89759147 0.83411515 0.81651263],25,0.8523171126009866,0.10519509762525558,0.7126978505387027,0.8725787928942471,0.1117914617061615,0.725305564767618,"[0.7830536965507737, 0.31536938693635524, 0.3347536017741881, 0.9355248541212522, 0.3088978342614141, 0.3295479767158393, 0.32913392270208697, 0.9411359129996577, 0.5732323722360241]","[0.7800527082542372, 0.32825998511528487, 0.33207064740590636, 0.9370669658444248, 0.3217409069305855, 0.3214711889665927, 0.3394285265427567, 0.935745730904717, 0.5817908961400531]","[0.83378798155782, 0.32194259336449743, 0.365326024642054, 0.9414506478233702, 0.3139873387895716, 0.40474020012025685, 0.3681592984727804, 0.9647193413652142, 0.5975653232540479]","[0.7796108601155592, 0.2572469056284367, 0.3303071858470874, 0.9211372160808429, 0.257915934157331, 0.35863321260279357, 0.26415353966954697, 0.96278035406901, 0.5198436301181184]"
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,2,0,1,[0.19118482 0.15244431 0.08093237],[0.9326717  0.62098412 0.6110164 ],[0.88357629 0.58469928 0.56679841],[0.92331749 0.67406958 0.53643059],25,0.9998170476483859,0.0003024397883564234,0.9994511429444146,0.9998927417455262,0.00025172159075737,0.9996782252355535,"[0.7333777549554482, 0.8766412958231433, 0.8412387301044457, 0.9342796450646251, 0.924973479234759, 0.5300415144427727, 0.8297194582237818, 0.7263865285045789, 0.9264271972822762]","[0.7489133265336541, 0.8798842519096093, 0.8569658282921035, 0.938912078067455, 0.9281359364335706, 0.5331975358712864, 0.8369455065657452, 0.7408092614500961, 0.9289105380230341]","[0.6900047433235545, 0.8771052293522082, 0.81528000387015, 0.9236431961025977, 0.9164866711536694, 0.5184718263887766, 0.8159584829017612, 0.7093061119017445, 0.9229946857370348]","[0.729657853746797, 0.8720795400049101, 0.8285733770872176, 0.9298029024780793, 0.9246112702240432, 0.5425799896191165, 0.8255668643481027, 0.7051353394666178, 0.9233460162237295]"
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,3,0,1,[0.09333083 0.06561624 0.07478931],[0.87897207 0.86909012 0.82214032],[0.77618648 0.69813578 0.80405853],[0.81847502 0.78936482 0.75535487],25,0.6249812847588783,0.19445782899856567,0.4928737652620988,0.6320180604756583,0.17862753570079803,0.5072390247343813,"[0.9439842941630072, 0.9552746176290727, 0.974465303009299, 0.9614682205922743, 0.9395354526047597, 0.8996612098880434, 0.9037805609223313, 0.9450124693688166, 0.9417769681875323]","[0.9437521875840034, 0.9559466959420968, 0.9754460880341176, 0.962882474645721, 0.9410471364753656, 0.9023792047078629, 0.9080226278009486, 0.9442174830316494, 0.9424063594129817]","[0.9461597198111698, 0.9506121815413535, 0.9711184429422344, 0.9551676415032379, 0.9357957225626359, 0.8840760623151223, 0.8904390563374294, 0.9422859589729125, 0.9404702336410109]","[0.9445103765388996, 0.9571132519308717, 0.9744242405555517, 0.9619855678241512, 0.9395311681559773, 0.9038707694526361, 0.9020706837443324, 0.949577121861289, 0.9431382644634133]"
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,0,1,1,[0.02352019 0.02927372 0.05389909],[0.90163491 0.46100807 0.60432099],[0.73158261 0.44831453 0.47895151],[0.87465146 0.44571956 0.53261931],25,0.6576624445034364,0.09073495864868164,0.6706226591702271,0.8425061687468117,0.0671117901802063,0.921865483916213,"[0.8111852231735529, 0.9171507855826688, 0.820861841346647, 0.7311419478709018, 0.8971986528037086, 0.9249032435980924, 0.9235835650023927, 0.7189119330248493, 0.9154736986216574]","[0.8096002419859274, 0.9212462508440395, 0.8198189973201877, 0.7359438606184956, 0.8995720249597081, 0.9317554906956725, 0.9125611468096433, 0.7253809749161435, 0.9228290629065976]","[0.8083440344127755, 0.9144730141788802, 0.8180050628397102, 0.7056061825333486, 0.9011326613214415, 0.9214773135007961, 0.9508887818706231, 0.7151852757896213, 0.8997431774368092]","[0.8164099715335581, 0.9083457978886806, 0.8274184181244058, 0.7288056949456412, 0.887331884376877, 0.9064882835456989, 0.9607613841849041, 0.7076296133984923, 0.9043019730412011]"
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,1,1,1,[0.03974462 0.01888214 0.22076032],[0.92529588 0.45439243 0.66061442],[0.72815082 0.41498208 0.62530909],[0.90219703 0.41866248 0.5633042 ],16,0.876911812465761,0.12078940868377686,0.6515016384399469,0.9259012253422405,0.1004331111907959,0.822995964786963,"[0.7731038990782774, 0.45464937129550637, 0.3898660709384821, 0.7893133934937855, 0.44897306704123635, 0.46677833048286554, 0.6820220197121647, 0.7492646589107208, 0.839467066498238]","[0.7698020756748666, 0.46576081389952534, 0.3870515668203371, 0.7908004055303968, 0.45980641161196445, 0.4625116804894894, 0.6968244863858661, 0.7471791547267561, 0.8467325179701669]","[0.8241908229567171, 0.4298650171704868, 0.41730052646547405, 0.8185340623510751, 0.4233027535258939, 0.5394311356864216, 0.6433379028499582, 0.8051646672404597, 0.8297281381614785]","[0.7734940922321512, 0.4202544481376442, 0.413930563933562, 0.7713664554336189, 0.4242445122660916, 0.4822528566139743, 0.6205950086281469, 0.7417439889653328, 0.7975970172485431]"
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,2,1,1,[0.03644077 0.01918474 0.01456261],[0.81771747 0.71399418 0.37135552],[0.8196666  0.64297439 0.39928826],[0.80522534 0.69948477 0.41769731],16,0.484815734441655,0.07246997952461243,0.8368147618385117,0.5237819175542647,0.08316704630851746,0.8173466741367921,"[0.40662534096339686, 0.2686675870701449, 0.5881481929412209, 0.40419785422229226, 0.4348343487603234, 0.44250453003028384, 0.4171760616166941, 0.605502542411087, 0.42876513780607384]","[0.41296228804242563, 0.27813550753173677, 0.5800812187432245, 0.4042575956576422, 0.42843033441742, 0.44909315362429664, 0.4220149543913343, 0.6133947488052449, 0.43375678614120333]","[0.40070812165120095, 0.26293788842631866, 0.5961947014717867, 0.39713578810094174, 0.4531695079170554, 0.4347261541020334, 0.40694957399267295, 0.5947604502319761, 0.41944694367637025]","[0.4011001251405198, 0.2577438792445862, 0.6051772570014732, 0.41570032858821226, 0.44216864108479215, 0.4353348666648735, 0.41695437383012535, 0.5978767597975334, 0.42894418532945816]"
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,3,1,1,[0.04690507 0.32072991 0.01418944],[0.69023125 0.69079722 0.33381073],[0.5863388  0.7037833  0.33240189],[0.68446725 0.65920072 0.34775007],25,-0.051041320536448685,0.22999146580696106,0.7077500142759677,0.008174216494728196,0.19753053784370422,0.7244368386900806,"[0.9415929021269969, 0.9561483863494484, 0.9584453728826942, 0.9612925979287089, 0.9354009687737412, 0.9024085505226129, 0.9115304689668877, 0.9330021294743502, 0.9649799912287524]","[0.941531390551315, 0.9548953384232451, 0.959464736942059, 0.9627770892173355, 0.9385865572460895, 0.9057798955462668, 0.914931302030533, 0.9353253904198746, 0.9672460906437466]","[0.9437502092162765, 0.9537387410274529, 0.9520166080207637, 0.9602270066614143, 0.9276611492367275, 0.8747098605450446, 0.887140940173103, 0.9230953753682078, 0.9538817406224325]","[0.9417601213372414, 0.9617316805935452, 0.96047257898654, 0.9586105878678828, 0.9327535033642804, 0.9150707061003285, 0.9216688738219521, 0.9341128308982143, 0.9673984119050085]"
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,0,5,2,[0.22340548 0.38746904 0.65150308],[0.86536249 0.49173073 0.85148805],[0.82915982 0.4627472  0.83363005],[0.88373688 0.52472102 0.7895721 ],25,0.694914556158944,0.11481395363807678,0.7415409870381731,0.7094698148823161,0.09377732872962952,0.7801897754712479,"[0.8776000566814933, 0.8929924010894079, 0.7656556960918206, 0.7168962564321391, 0.8504062218125928, 0.8364179038803186, 0.7279341676167324, 0.8539801640502371, 0.8229507419157485]","[0.8631379211472703, 0.8830207966154762, 0.7454872213834691, 0.6830247400414415, 0.8334910757418013, 0.8160460381272789, 0.712472819554927, 0.8355701655981599, 0.8023483181166575]","[0.9162115550587165, 0.913972603918074, 0.8409489598041479, 0.763399247196163, 0.8984294707423393, 0.8822458185127425, 0.7602341651961977, 0.8886189944361151, 0.878990811550604]","[0.9099447544966306, 0.92177806190978, 0.8077028405399025, 0.8078376781350094, 0.8936320869225259, 0.887459546109779, 0.7752925719673316, 0.9036395800327128, 0.8724069279134706]"
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,1,5,2,[0.14639671 0.1204149  0.12116642],[0.8526735  0.6122466  0.75117886],[0.80048901 0.55584703 0.80985643],[0.83179352 0.58085789 0.81775422],25,0.8670659542712338,0.1355658769607544,0.7351712965539292,0.9106913889549046,0.11915019154548645,0.7964980449759683,"[0.8420400032000512, 0.93576838381743, 0.6471804492506954, 0.9213386381989659, 0.8965451395002978, 0.8285242692745676, 0.4838503635731482, 0.8654517180725534, 0.927047348647986]","[0.8514992766260514, 0.9383486573956666, 0.660513061035642, 0.9231156558027667, 0.9040074555161562, 0.8417678462254348, 0.48328372511139217, 0.8759779221726665, 0.9312158308775166]","[0.8139767831896687, 0.9293712082146521, 0.6009814845372358, 0.918732452532194, 0.877365600098954, 0.7833035656538421, 0.5047873845679369, 0.8446252716676527, 0.9119493826354805]","[0.8400603166316544, 0.9311838091814542, 0.6390202873573179, 0.9157276080061936, 0.886175175749786, 0.8243108180218333, 0.4741314604933542, 0.8450652323724948, 0.9220727777046317]"
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,2,5,2,[0.47447446 0.0984933  0.35799798],[0.76399661 0.78378649 0.71333266],[0.72238329 0.78348355 0.76401372],[0.78255592 0.87768223 0.77818197],16,0.057179605128224696,0.10571761429309845,0.8994437395453632,0.4384503438497771,0.13139736652374268,0.9068759953417992,"[0.6668846188394332, 0.7631123458353739, 0.965618684578202, 0.6866175937586656, 0.600340931871391, 0.4295973370518665, 0.8305674753218144, 0.39882014065779037, 0.8710443753073892]","[0.6572863870378105, 0.7486952168286739, 0.9682340378476316, 0.677317630734735, 0.561540113449224, 0.4254643077859843, 0.8096911998036551, 0.3943218067601459, 0.8725528258648397]","[0.6623528127771587, 0.7810928557889848, 0.9625868188882962, 0.6946277684253532, 0.6279525923433927, 0.39463513041644815, 0.8347185412692923, 0.37724201198207574, 0.8602687979700838]","[0.6937273090860148, 0.8060270656350796, 0.9594372636892721, 0.7173366221398515, 0.7269017287801958, 0.4796131554989353, 0.8857408239213734, 0.44949496464204686, 0.8769685312538871]"
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,3,5,2,[0.71143388 0.13095564 0.38615622],[0.90921177 0.78082865 0.52882819],[0.8506955  0.84606599 0.55503335],[0.84391531 0.89565273 0.65100835],25,0.5181511890588114,0.08116716146469116,0.8218707171206712,0.5387462813991991,0.0863119512796402,0.8604070304844755,"[0.5768883297426728, 0.5217527281767063, 0.5536991654851471, 0.6335596874609712, 0.8909890934466977, 0.5033796054633615, 0.6236735229087826, 0.5257689309978395, 0.5137626971231688]","[0.5614501435501371, 0.511761979272368, 0.5430792062024898, 0.6257314942742718, 0.8926704452452203, 0.4930754224448318, 0.6156424905174894, 0.5068328934525155, 0.5103264079199109]","[0.6537366757658152, 0.5933356564022608, 0.61051324044224, 0.6808850478518325, 0.881739620571626, 0.5383673310978339, 0.6731244255329714, 0.5821301064153912, 0.550481092300165]","[0.6320549386545169, 0.5530354474832391, 0.601225219547967, 0.6815846945309025, 0.8953257440694271, 0.5526166758234334, 0.6691104891329935, 0.604670785147842, 0.5452649534632865]"
continuous,with-label,0.1,10,True,2,/logs,-1,HippocampusCV,3,200,position-direction,1000,0.00025,0,2,1,[0.04547053 0.11859834 0.04313935],[0.9778681  0.53250781 0.92767894],[0.87105025 0.49705147 0.85078309],[0.93658466 0.4557771  0.86570394],25,0.7864969934906555,0.10409879684448242,0.670082050280739,0.7797335398350076,0.08568763732910156,0.7595484969572148,"[0.8309575344492047, 0.9278029327118714, 0.8253227621110106, 0.8100978574978766, 0.904570678016899, 0.8961578111674625, 0.850640092024865, 0.8501366744351089, 0.9000503166106254]","[0.83043629613419, 0.9321237288652178, 0.8222471963570488, 0.8039598951455591, 0.9074888706199705, 0.9017935357625786, 0.8380940052689927, 0.8516043497838279, 0.9074229889579084]","[0.8381383168225509, 0.9228209468370403, 0.8254161821419272, 0.7963324353263858, 0.9059357483375099, 0.8957751706489234, 0.9052045701061483, 0.8471740015606273, 0.8934893890136424]","[0.8278738703850466, 0.9183390056633038, 0.8341000089753492, 0.8392262564549967, 0.8947055082856823, 0.8774504070821145, 0.8914949075589738, 0.8492842938713662, 0.881598256764802]"
