n_components,metric,logdir,n_jobs,algorithm,steps,perplexity,initialization,early_exaggeration,offset_left,offset_right
n_components,metric,logdir,n_jobs,algorithm,steps,perplexity,initialization,early_exaggeration,offset_left,offset_right,animal,seed,repeat,all,train,valid,test,knn,valid_total_r2,valid_position_error,valid_position_r2,test_total_r2,test_position_error,test_position_r2,C_svm,valid_total_r2_svm,valid_position_error_svm,valid_position_r2_svm,test_total_r2_svm,test_position_error_svm,test_position_r2_svm,all_run_consistency,train_run_consistency,valid_run_consistency,test_run_consistency
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,5,0,[0.8129478  0.44108397 0.9194329 ],[0.7747771  0.42993477 0.86461487],[0.61312636 0.3018191  0.77105915],[0.68061897 0.3371798  0.90555194],16,0.8020978676977748,0.0857865959405899,0.8647865879450225,0.7862708849687833,0.09247493743896484,0.8639868888175758,"[15.848931924611142, 100.0, 0.01, 39.810717055349734]","[0.8935449391782879, -0.05467322192850721, -0.4165971049776891, -0.08750495011511945]","[0.06527607417526493, 0.16209862714517342, 0.31138957723119054, 0.1809063400860489]","[0.9130216728619188, 0.26689062743297387, 0.039968138783475826, 0.13365299691321875]",0.8683401991298011,0.06918504709238471,0.920214777522587,"[0.943300003390342, 0.957337136826176, 0.9260004921595772, 0.9346399268234697, 0.9516979490654662, 0.9562254986668142, 0.9462851071905789, 0.9486275015081422, 0.9501982471269876]","[0.9404539297481493, 0.9554121803844381, 0.9221706275057794, 0.931943544695873, 0.9478675718197385, 0.9537702767742178, 0.9426727571866234, 0.9461313773674289, 0.9451355557024497]","[0.9515020861088378, 0.9591349299001133, 0.9354665681328396, 0.9388608551306947, 0.9589103914992569, 0.9597356481451197, 0.951873815799763, 0.9483388287973916, 0.9562350591531805]","[0.9466320345676713, 0.9626033655137247, 0.9318122053834584, 0.9404062746458592, 0.9596881513984741, 0.9618154242177137, 0.9547609477081545, 0.956945632563207, 0.9631742475797377]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,5,0,[0.80707234 0.49464441 0.77279412],[0.74549074 0.44947587 0.70034716],[0.64602624 0.28693526 0.58082335],[0.73420405 0.34871391 0.68548544],25,-0.1037558282540535,0.23324084281921387,0.27301254302633293,-0.17411074068337173,0.24967104196548462,0.23087311395184185,"[15.848931924611142, 100.0, 0.01, 39.810717055349734]","[0.8935449391782879, -0.05467322192850721, -0.4165971049776891, -0.08750495011511945]","[0.06527607417526493, 0.16209862714517342, 0.31138957723119054, 0.1809063400860489]","[0.9130216728619188, 0.26689062743297387, 0.039968138783475826, 0.13365299691321875]",-0.0680761943649885,0.19490333062708198,0.3488538981786472,"[0.3902344394476839, 0.47697844578269144, 0.4251923642983597, 0.4289085770301405, 0.4227740441273234, 0.43114995502327264, 0.4437685563435332, 0.4820721571785073, 0.4376383743344114]","[0.399925825003194, 0.48500466613304655, 0.4339123503446739, 0.42982199020875, 0.4369979359391983, 0.43434382893349127, 0.4614326274648986, 0.49669532062977767, 0.44862671861473913]","[0.38591709536291613, 0.43571974532738694, 0.4000812314661826, 0.41536759312044313, 0.3876135244168252, 0.3878155189015122, 0.3950851392656729, 0.42651547182881533, 0.3965353541542051]","[0.3754418835510468, 0.47480754832841815, 0.4175908666835406, 0.42610164457515, 0.40597297626692425, 0.4529700267384441, 0.42873901236610035, 0.4707660107746679, 0.4239663990490601]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,5,0,[0.70723006 0.63487136 0.6290376 ],[0.72337682 0.57109969 0.59729224],[0.51162207 0.43876504 0.43061644],[0.54149505 0.45638553 0.4537727 ],25,-0.47241710906101614,0.4951750934123993,0.040550849056736116,-0.5123277959303006,0.46403080224990845,-0.04079244058647391,"[15.848931924611142, 100.0, 0.01, 39.810717055349734]","[0.8935449391782879, -0.05467322192850721, -0.4165971049776891, -0.08750495011511945]","[0.06527607417526493, 0.16209862714517342, 0.31138957723119054, 0.1809063400860489]","[0.9130216728619188, 0.26689062743297387, 0.039968138783475826, 0.13365299691321875]",-0.30760793005548587,0.3403099182442828,-0.039869793381773544,"[0.4048032319349367, 0.3691475261936649, 0.4452806723126472, 0.40748398096217403, 0.34674598411884244, 0.4552922846791483, 0.36601361758482226, 0.45874682498149877, 0.37058848483730034]","[0.38777417064509945, 0.3495744510964794, 0.3932317374894125, 0.3654013614195036, 0.32190659284844947, 0.42679044312184394, 0.351965805228208, 0.435336571480014, 0.3566692977989447]","[0.4229364973596034, 0.37983431359277087, 0.48316803854745066, 0.4249154261786405, 0.3609449873605972, 0.47240230906973013, 0.40536541000720383, 0.4524757258946977, 0.3576428538468642]","[0.39477219530367313, 0.37411561779201263, 0.44930828474663714, 0.4099166806854995, 0.3579335154861606, 0.4390668695247471, 0.35602664902891307, 0.4571111777834731, 0.3787716357702395]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,5,0,[0.94043878 0.76496854 0.46411049],[0.89532648 0.70795247 0.48830764],[0.82930018 0.59940242 0.31512852],[0.92339272 0.66002258 0.30757631],16,-0.17837664984715607,0.28018829226493835,0.04566066627767118,-0.00043678564844384926,0.3044625520706177,0.24083723726430262,"[15.848931924611142, 100.0, 0.01, 39.810717055349734]","[0.8935449391782879, -0.05467322192850721, -0.4165971049776891, -0.08750495011511945]","[0.06527607417526493, 0.16209862714517342, 0.31138957723119054, 0.1809063400860489]","[0.9130216728619188, 0.26689062743297387, 0.039968138783475826, 0.13365299691321875]",0.050583443590356415,0.20627277805526012,0.3703706680243055,"[0.8325957210164374, 0.8345077866166284, 0.8462124369587629, 0.8503707710705425, 0.8572857260114067, 0.8014920995533802, 0.7067255036970115, 0.8337516807949155, 0.8547225215156254]","[0.8315551920927413, 0.8344386734762809, 0.8493209649102709, 0.8541424703979782, 0.8566684759108345, 0.8020637830336493, 0.6968275571055453, 0.8353115758528873, 0.8569808886790442]","[0.8012045516124081, 0.8119666848199394, 0.8204473659387646, 0.8230435400883216, 0.8324148198444876, 0.7656333610101071, 0.6523157827685362, 0.805280695574452, 0.8299601696401857]","[0.8415191588263428, 0.8363214714589791, 0.842560232111023, 0.842989277525471, 0.8633878444733427, 0.8098329065819085, 0.7536798185305158, 0.836000615644301, 0.8505187654053303]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,6,0,[0.815812   0.55904537 0.9127837 ],[0.78102005 0.36006438 0.87094948],[0.54631937 0.27554976 0.79453013],[0.69531706 0.39985875 0.87234061],25,0.7906874529841237,0.08718562126159668,0.8745204245540261,0.7953347644956734,0.09399259090423584,0.8739076134189345,"[1.0, 2.5118864315095824, 0.06309573444801933, 100.0]","[0.9014701737148593, -0.06777084009728152, -0.5017615681141253, -0.05409425865520131]","[0.06526663725845142, 0.18266462129126615, 0.29217634878201815, 0.17263926948374841]","[0.9116744731879399, 0.2352662596660745, 0.03266092418816868, 0.12389703896280735]",0.8810798478439108,0.06510376897800363,0.923891895704578,"[0.9345802453792725, 0.9554999175329363, 0.923256678707678, 0.9452320253459557, 0.9410360314956048, 0.9562038801364373, 0.947578438924165, 0.9496298695889245, 0.9351074029513473]","[0.9314693723571277, 0.9522109271424055, 0.9164900099003432, 0.9418774012258948, 0.9368012319511019, 0.9537543908019097, 0.9424319843655862, 0.9470556793413987, 0.9298737669823693]","[0.9439689697037347, 0.9618615765921419, 0.942361980511276, 0.9525990640143309, 0.9533712738006552, 0.9599093146431238, 0.9606140235743383, 0.9515231669105424, 0.9444256333428545]","[0.9380890447534843, 0.96153136608492, 0.9321160636231609, 0.9507582836937427, 0.9461671791761612, 0.9617236754714846, 0.955616412521036, 0.9563781593931648, 0.946324453315174]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,6,0,[0.80480506 0.53532117 0.79276598],[0.74973596 0.35789685 0.75541827],[0.63037369 0.23280507 0.54071906],[0.74188666 0.44305792 0.66216879],25,-0.10264152560080808,0.22911065816879272,0.2610184775329638,-0.22366851367654428,0.2419496774673462,0.22167936049632975,"[1.0, 2.5118864315095824, 0.06309573444801933, 100.0]","[0.9014701737148593, -0.06777084009728152, -0.5017615681141253, -0.05409425865520131]","[0.06526663725845142, 0.18266462129126615, 0.29217634878201815, 0.17263926948374841]","[0.9116744731879399, 0.2352662596660745, 0.03266092418816868, 0.12389703896280735]",-0.08502870366604276,0.20631363730280627,0.2676747254741728,"[0.6056679157280085, 0.6942353114887387, 0.6612192863578816, 0.5352677670435846, 0.7048351518687213, 0.4386473106573555, 0.723731256927758, 0.7686935505023056, 0.693926525270699]","[0.5950466297606307, 0.7070242209639404, 0.6753181069285472, 0.523766992404208, 0.7322408018637081, 0.44458548130752357, 0.731171682286212, 0.7776305249499509, 0.7173965381890435]","[0.6361969264139138, 0.6574940129861014, 0.6655428518168537, 0.5693238376368512, 0.683628919722508, 0.3947831005582047, 0.7015974320652257, 0.7359321129540582, 0.6582266675517643]","[0.6054587914105463, 0.668259075404539, 0.619052824751866, 0.5313163112065267, 0.6440517441094846, 0.4481644623286696, 0.7001687174513362, 0.7521094402401433, 0.6475169570993689]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,6,0,[0.60571638 0.55954196 0.54076393],[0.58480931 0.51707477 0.55078762],[0.32831571 0.27151529 0.28207166],[0.44889277 0.40231504 0.31007977],25,-0.4911196241879872,0.4795067310333252,0.06329411960030229,-0.4841697816355801,0.47339707612991333,-0.060581017977630935,"[1.0, 2.5118864315095824, 0.06309573444801933, 100.0]","[0.9014701737148593, -0.06777084009728152, -0.5017615681141253, -0.05409425865520131]","[0.06526663725845142, 0.18266462129126615, 0.29217634878201815, 0.17263926948374841]","[0.9116744731879399, 0.2352662596660745, 0.03266092418816868, 0.12389703896280735]",-0.3173618241775431,0.34831485095302117,-0.07345004570736569,"[0.3789669456431668, 0.3732181951078788, 0.4314964067303516, 0.3854898462583118, 0.37855446227648626, 0.4233458066028123, 0.4014694983557815, 0.5151958473097253, 0.46538157831724014]","[0.3568613695703436, 0.35333719977734857, 0.3737258728990664, 0.33235964702208404, 0.3515074199191815, 0.4160522962765391, 0.3841114717549945, 0.494488440981874, 0.44566014340223375]","[0.4042301441229608, 0.38268981172113714, 0.4790660052496477, 0.4005878076334477, 0.3857602654867872, 0.4117578997507186, 0.41931433891838565, 0.4973209785857406, 0.43630100970449304]","[0.3733166697118675, 0.3878585877310168, 0.4391060534493409, 0.40505276352473385, 0.3980404535346676, 0.4061581839520388, 0.3880064869376621, 0.5049320967267164, 0.4805349029363935]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,6,0,[0.92763639 0.7778893  0.5420346 ],[0.88373799 0.74733141 0.37558525],[0.85170089 0.53621229 0.28547279],[0.89426932 0.66095867 0.33536298],16,-0.1625413553606688,0.30149585008621216,0.06959768566479807,-0.09077224688203463,0.31798553466796875,0.17216526395381748,"[1.0, 2.5118864315095824, 0.06309573444801933, 100.0]","[0.9014701737148593, -0.06777084009728152, -0.5017615681141253, -0.05409425865520131]","[0.06526663725845142, 0.18266462129126615, 0.29217634878201815, 0.17263926948374841]","[0.9116744731879399, 0.2352662596660745, 0.03266092418816868, 0.12389703896280735]",0.011021398650746436,0.21825666067744465,0.32226630425879876,"[0.8388422578360157, 0.7931334961219532, 0.8098730591337538, 0.7911501813704334, 0.7901293589271094, 0.79579123519848, 0.7528988585282272, 0.8262464022190937, 0.7835580530438552]","[0.8404016117831561, 0.7938640643406221, 0.8091865751668055, 0.7908198385824193, 0.7880480402155023, 0.794631590149293, 0.7510027393566021, 0.8271978864440226, 0.7854184819861276]","[0.8105635352125908, 0.7698055976799938, 0.7723421029196842, 0.75727966255996, 0.7676634115394794, 0.7542109438898974, 0.6999910089942204, 0.7979557574067102, 0.742007565102231]","[0.8390421661704534, 0.7966819877083335, 0.8193750275221618, 0.7983730071584918, 0.8002131746559107, 0.8076126923459028, 0.7758268823571355, 0.8309236665463193, 0.7907413479780335]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,3,2,[0.77134426 0.70274125 0.91515116],[0.77655772 0.7045955  0.9027627 ],[0.51934868 0.49259305 0.74495161],[0.63241695 0.4377935  0.82313519],25,0.5378881304228357,0.09215688705444336,0.8667032471425252,0.5695902859417322,0.07498970627784729,0.8697545716614088,"[0.025118864315095794, 100.0, 6.309573444801936, 15.848931924611142]","[0.6630179341784564, 0.2475353777606564, -0.4902912640309947, 0.33606907253452567]","[0.07861161512097603, 0.16373591974200474, 0.3215687384571482, 0.12784060381541484]","[0.8973905196205066, 0.543804530946708, 0.10427736838262647, 0.5282794199287264]",0.6317323522654967,0.06190498808130074,0.9136038232720911,"[0.9448529496627582, 0.9474283005892656, 0.9345796184270029, 0.9295746522546948, 0.9347543638661844, 0.9453216857860013, 0.9428134977645596, 0.9345777723601485, 0.9400620948121923]","[0.9442905527701704, 0.9512980001863897, 0.9413183085913366, 0.9346425753663828, 0.9354403616143538, 0.9470195607522405, 0.9474824956025605, 0.9376902387375474, 0.9445543975772465]","[0.948048205240279, 0.9353278786978567, 0.9204214479331001, 0.9099313711878998, 0.9352502543339711, 0.9424879605538208, 0.9303060023950814, 0.924496701736756, 0.9288735459490158]","[0.9433362810860213, 0.942044343879759, 0.9188945023210431, 0.9267971844274326, 0.9300931461137543, 0.9399670210375092, 0.9353375990017408, 0.9301980409581696, 0.9323176163501945]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,3,2,[0.76929494 0.67481911 0.78178553],[0.79558749 0.67499133 0.77853746],[0.51122144 0.3565594  0.6108112 ],[0.63217669 0.37522101 0.61418401],9,-0.13632247260283095,0.22875940799713135,0.3449309589327455,0.07212756073599376,0.23754119873046875,0.38922440254535184,"[0.025118864315095794, 100.0, 6.309573444801936, 15.848931924611142]","[0.6630179341784564, 0.2475353777606564, -0.4902912640309947, 0.33606907253452567]","[0.07861161512097603, 0.16373591974200474, 0.3215687384571482, 0.12784060381541484]","[0.8973905196205066, 0.543804530946708, 0.10427736838262647, 0.5282794199287264]",0.2390757985318246,0.16781974462756877,0.5503795748859295,"[0.6226821858788937, 0.6371444660916069, 0.6986938686569965, 0.7260971153859005, 0.6722584648665049, 0.6378995572277342, 0.7151898546121777, 0.6637678616516158, 0.703372575657845]","[0.613759019733582, 0.6269131288275891, 0.6865284707983883, 0.7120864687651638, 0.6681892336236414, 0.6317964278970133, 0.7104146028604152, 0.6533980889570762, 0.6953644559439418]","[0.6179900735053504, 0.6202603572402947, 0.7090694640049587, 0.7465334095211122, 0.6615816750751253, 0.6117717755492907, 0.6946249130849477, 0.6691332238459118, 0.7094210054994089]","[0.6450047972149446, 0.670606024660477, 0.7303987077269334, 0.7627727241083015, 0.6890670712392547, 0.6641810926139085, 0.7351213561021122, 0.6903208496052802, 0.7218016007391463]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,3,2,[0.64749878 0.49312875 0.60355818],[0.64808445 0.48176304 0.58124188],[0.46814586 0.30268118 0.44623106],[0.44981715 0.30741579 0.43150503],25,-0.5050721340487616,0.4654397964477539,0.0890628053268755,-0.3671014887366539,0.5328080654144287,-0.07388985484913357,"[0.025118864315095794, 100.0, 6.309573444801936, 15.848931924611142]","[0.6630179341784564, 0.2475353777606564, -0.4902912640309947, 0.33606907253452567]","[0.07861161512097603, 0.16373591974200474, 0.3215687384571482, 0.12784060381541484]","[0.8973905196205066, 0.543804530946708, 0.10427736838262647, 0.5282794199287264]",-0.3471355045742041,0.395760558848548,-0.18457524130301106,"[0.45786452689796975, 0.35028695954487205, 0.35628600763043433, 0.5040863311906736, 0.4185066851722773, 0.5078347720238456, 0.47220197812307807, 0.46843906618843595, 0.42368296396502814]","[0.46999500672629824, 0.3600149220281851, 0.36287769051453106, 0.5230089648390581, 0.42823151230979695, 0.518768508088078, 0.4923414583925953, 0.4771063109847263, 0.43811188147088004]","[0.42394796346078795, 0.31609716948410344, 0.33151616349982116, 0.4443678997587882, 0.3951316174247806, 0.4790373333251109, 0.4066092281101535, 0.43174957947101505, 0.3793851796983277]","[0.4164651431485023, 0.32302682751798, 0.33486126732738924, 0.4589525114647319, 0.3870870559145643, 0.4706905769510582, 0.42655635989518165, 0.4495881638869829, 0.392723167996191]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,3,2,[0.93002708 0.73497347 0.7005614 ],[0.92465957 0.7304373  0.70528485],[0.76156792 0.55955883 0.4581568 ],[0.83380602 0.51501362 0.41127144],25,0.19906477440189774,0.2200341373682022,0.32021894469800705,0.23443750761378132,0.22026273608207703,0.39853866230723056,"[0.025118864315095794, 100.0, 6.309573444801936, 15.848931924611142]","[0.6630179341784564, 0.2475353777606564, -0.4902912640309947, 0.33606907253452567]","[0.07861161512097603, 0.16373591974200474, 0.3215687384571482, 0.12784060381541484]","[0.8973905196205066, 0.543804530946708, 0.10427736838262647, 0.5282794199287264]",0.3523188724357158,0.1285847226910915,0.6131065544644798,"[0.8533929473632436, 0.8406948408568251, 0.825363823486656, 0.8335413723604584, 0.8554195911910519, 0.8298110552290485, 0.6800021158656844, 0.8564616100151692, 0.8297357670981688]","[0.8473107659565116, 0.8326413705309894, 0.8185895313577047, 0.8265479184681144, 0.8498107308672825, 0.8236407566869509, 0.669262692128576, 0.8518097394831421, 0.8213443926471538]","[0.8785863491444311, 0.8827804608767497, 0.8627966726109328, 0.8706982622673436, 0.8852559818878876, 0.8665418995820828, 0.7360687338053971, 0.8784604688606278, 0.8628042288345943]","[0.8632586923891044, 0.8459964629570369, 0.827566574146356, 0.8362155489692813, 0.8569536398095383, 0.8286330284960131, 0.6854333933755288, 0.858582890702295, 0.8451204467155691]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,4,2,[0.80912355 0.6232266  0.93426445],[0.82666993 0.60241189 0.91545694],[0.54732777 0.41955588 0.75336847],[0.70338864 0.49134982 0.74983879],25,0.5597503714415425,0.09806530177593231,0.8344690929866896,0.5762642711863758,0.08195485174655914,0.8235800876625432,"[15.848931924611142, 0.01, 39.810717055349734, 100.0]","[0.6621290637514391, 0.30748639969105324, -0.4722562292333797, 0.34195071647126146]","[0.07920905639231535, 0.2022280275673043, 0.34995820712107617, 0.128203707041191]","[0.904040182358599, 0.5152544760662585, 0.10012637875429231, 0.5252149211753583]",0.6560033645485309,0.06481492214982487,0.8896682173607011,"[0.931522956651422, 0.9494343341434395, 0.9201047347980997, 0.9296642776190125, 0.9517355140532735, 0.9412496348253412, 0.9465579482924209, 0.9356393927187765, 0.9449041932348243]","[0.9374105288887389, 0.9545900091331975, 0.9300776592928961, 0.9347736508618383, 0.9552241599715434, 0.9451886866631524, 0.9528402783670611, 0.9390388952009956, 0.9561757123674903]","[0.912241097513979, 0.9294284410461262, 0.8926732616675384, 0.9098483357419025, 0.9348743640921188, 0.92375690106779, 0.9274011166734111, 0.9206992304209889, 0.9051419281376178]","[0.9248765759092349, 0.9467830170384477, 0.9053051247135685, 0.9269434542273348, 0.9534661402904456, 0.9409909794830387, 0.9382215867592867, 0.935378027155775, 0.9389500586333167]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,4,2,[0.79809685 0.63857343 0.78256861],[0.82866065 0.58335963 0.77858603],[0.54944189 0.29634611 0.564345  ],[0.64588654 0.4791553  0.59963165],25,0.06744286461568072,0.2349025011062622,0.4352191694670777,0.15983642280267538,0.2384812831878662,0.4825062182486177,"[15.848931924611142, 0.01, 39.810717055349734, 100.0]","[0.6621290637514391, 0.30748639969105324, -0.4722562292333797, 0.34195071647126146]","[0.07920905639231535, 0.2022280275673043, 0.34995820712107617, 0.128203707041191]","[0.904040182358599, 0.5152544760662585, 0.10012637875429231, 0.5252149211753583]",0.25128555560175686,0.1799238383354102,0.5635819812003244,"[0.6832409266097542, 0.6551496697702331, 0.7504195121532162, 0.726683011619744, 0.6970510928408415, 0.7178694755527153, 0.7838288801998433, 0.7300667234629241, 0.7317145690575894]","[0.6621254135221986, 0.6334352171684245, 0.7287138988535908, 0.7128649528932822, 0.6784825535904708, 0.6981412410491872, 0.7713627980226689, 0.7167464205596981, 0.7139864097468838]","[0.7058600080094357, 0.7001937168140843, 0.7855874115015765, 0.7448838352248262, 0.7181107066675765, 0.7323951779774412, 0.7754915416262373, 0.7051918317192961, 0.7626025688867817]","[0.7287811468155209, 0.6967869952512153, 0.7988562424033785, 0.7648383112694277, 0.7423592885888972, 0.7654073582080039, 0.8242197408226677, 0.7725078316023466, 0.7688487358078879]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,4,2,[0.56259337 0.50755364 0.53158668],[0.58172951 0.49242449 0.51865177],[0.39884625 0.28554305 0.3925804 ],[0.48825533 0.45135448 0.52841154],16,-0.4839509501808143,0.4375407099723816,0.1308969309121224,-0.4270555752011899,0.513995885848999,-0.09108243564091545,"[15.848931924611142, 0.01, 39.810717055349734, 100.0]","[0.6621290637514391, 0.30748639969105324, -0.4722562292333797, 0.34195071647126146]","[0.07920905639231535, 0.2022280275673043, 0.34995820712107617, 0.128203707041191]","[0.904040182358599, 0.5152544760662585, 0.10012637875429231, 0.5252149211753583]",-0.35197251680237995,0.4245704068811968,-0.19996557358354772,"[0.46796085683226124, 0.35404650612429867, 0.37032443164937867, 0.4969191547289908, 0.3788572510626247, 0.47145185600115413, 0.45243394553184874, 0.5211872777729165, 0.40299139335839346]","[0.48642534063542403, 0.36532974067013596, 0.3735251782294122, 0.5124634967575548, 0.3935890652106535, 0.48128018386186344, 0.476769135603482, 0.5354179757101487, 0.4156449353441726]","[0.4147830948109137, 0.3126744709672167, 0.3490042243132648, 0.44694855361037883, 0.34181709275729905, 0.4326794299134092, 0.3782324007238776, 0.46197100313935274, 0.35614501974291973]","[0.4203208795664592, 0.3270875396952654, 0.3586526646434215, 0.4613024477255948, 0.33665632184870764, 0.44578777456921315, 0.39790305037788115, 0.49880292294276085, 0.3760867400903172]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,4,2,[0.94914835 0.7656735  0.63316282],[0.937238   0.76211898 0.58574518],[0.79271864 0.55891975 0.4171775 ],[0.78364629 0.58674895 0.54537695],16,0.17566537032820798,0.21381795406341553,0.32043279637784006,0.2283090285871353,0.21646256744861603,0.3726355927107977,"[15.848931924611142, 0.01, 39.810717055349734, 100.0]","[0.6621290637514391, 0.30748639969105324, -0.4722562292333797, 0.34195071647126146]","[0.07920905639231535, 0.2022280275673043, 0.34995820712107617, 0.128203707041191]","[0.904040182358599, 0.5152544760662585, 0.10012637875429231, 0.5252149211753583]",0.34469099378282214,0.1238379545286945,0.6202934486764908,"[0.8358709645764454, 0.8490266321478896, 0.8452407869720462, 0.8332781075436315, 0.8673016644222118, 0.7679938627967113, 0.6633342441564052, 0.8465114411114016, 0.8626675281766265]","[0.8283284159791144, 0.8417749451399084, 0.8383695394707218, 0.8263809823703256, 0.8624965892793601, 0.7615122528251157, 0.6500125605342291, 0.8412800104299418, 0.8545498570227702]","[0.860243844831113, 0.8823436275366362, 0.8850601150515538, 0.8704098856418541, 0.8920853592513504, 0.8076604998699525, 0.7232849055434643, 0.8767390643657265, 0.8969710951618075]","[0.8538779664322218, 0.8570321161187351, 0.8460213311814532, 0.8361447079666804, 0.8683853380563333, 0.7679404521403386, 0.6807065202248437, 0.8454646884831731, 0.8746040576182408]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,4,1,[0.80331936 0.56573037 0.92121812],[0.7877313  0.57459199 0.93220846],[0.593113   0.40390592 0.70259038],[0.70355203 0.4228945  0.79095164],25,0.4433874496053956,0.08959603309631348,0.7158763515047732,0.7362780358411071,0.07847636938095093,0.8241887320796195,"[100.0, 100.0, 0.01, 2.5118864315095824]","[0.7378458802293286, 0.08713234091156193, -0.3768410877570774, 0.009530045447827798]","[0.06868215435328506, 0.16662764155642806, 0.35290974932153296, 0.23502812823209918]","[0.7869365384385438, 0.31725099741716756, 0.15621034911502085, 0.3328554906500747]",0.7447848351075824,0.05748325182289449,0.8367086800561029,"[0.931522956651422, 0.9494343341434395, 0.9201047347980997, 0.9296642776190125, 0.9517355140532735, 0.9412496348253412, 0.9465579482924209, 0.9356393927187765, 0.9449041932348243]","[0.9304198771375698, 0.9491074171836811, 0.9173180163220557, 0.929519918855169, 0.9520018749279182, 0.941470668194333, 0.9455403323574554, 0.9340338734627811, 0.9409222807622337]","[0.9210849060973265, 0.9365081316255122, 0.9036467208212811, 0.913917607846868, 0.9347356699071926, 0.9255433392035206, 0.9292575745080466, 0.9299957342423265, 0.9363881799333372]","[0.943792556634615, 0.9608033923626917, 0.9439990830732188, 0.9426913047821043, 0.9645131863519312, 0.9529167760069404, 0.9644688162019418, 0.9453323497163905, 0.9652747822037968]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,4,1,[0.78903864 0.5715619  0.75426413],[0.78278118 0.57009742 0.73930361],[0.57838453 0.37880639 0.59902172],[0.68447238 0.37771749 0.61073381],25,0.00013131396710808207,0.2228851318359375,0.30544233790735453,0.006633193753926829,0.24033236503601074,0.46002165546627316,"[100.0, 100.0, 0.01, 2.5118864315095824]","[0.7378458802293286, 0.08713234091156193, -0.3768410877570774, 0.009530045447827798]","[0.06868215435328506, 0.16662764155642806, 0.35290974932153296, 0.23502812823209918]","[0.7869365384385438, 0.31725099741716756, 0.15621034911502085, 0.3328554906500747]",0.12060735659772599,0.1663580088719847,0.5075442649415285,"[0.688593151747128, 0.7445575988049591, 0.727660992475606, 0.7713917919241027, 0.7349287987174942, 0.7108917615102012, 0.7767359073083635, 0.7962626090202893, 0.7761760603375432]","[0.6844361780507151, 0.7290109269748974, 0.7156157878499165, 0.7649502150779626, 0.7251572674797772, 0.7090495880869132, 0.7764464283172321, 0.7924476523593211, 0.7618028534218242]","[0.6923094725243125, 0.7752160822532491, 0.7541824997897958, 0.7840621245763226, 0.7698218163161665, 0.7188793924659751, 0.7689927970838766, 0.8079227576656567, 0.786353035384042]","[0.6993351645459095, 0.7792120729049532, 0.7533889263899946, 0.7863569092944646, 0.7452203449448431, 0.7104524277650814, 0.7813308154381642, 0.8011534008450532, 0.8150918408089398]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,4,1,[0.71047977 0.56623361 0.59248678],[0.69326116 0.55918433 0.56818079],[0.65943615 0.41667802 0.55527551],[0.66529457 0.45582209 0.53029574],25,-0.4122509425177447,0.40815314650535583,0.13663666162271348,-0.4610240457215397,0.40267258882522583,0.10515624776778398,"[100.0, 100.0, 0.01, 2.5118864315095824]","[0.7378458802293286, 0.08713234091156193, -0.3768410877570774, 0.009530045447827798]","[0.06868215435328506, 0.16662764155642806, 0.35290974932153296, 0.23502812823209918]","[0.7869365384385438, 0.31725099741716756, 0.15621034911502085, 0.3328554906500747]",-0.4561580781714542,0.33425217619370984,0.1470283642830763,"[0.4205802255632151, 0.4537732324843723, 0.31765422673119437, 0.3561898740023127, 0.47651299745675624, 0.5026856400326905, 0.3532982757610619, 0.3322542364634255, 0.45316466419119794]","[0.43156478544324633, 0.46149279839527885, 0.3219024325793749, 0.361374297851082, 0.48650891808498653, 0.5101206096794344, 0.35773627557931875, 0.334225158399788, 0.46004994513577513]","[0.3534017851946382, 0.3965469989415908, 0.2794543393400669, 0.32083393108848407, 0.3972155746417171, 0.45719476139987697, 0.32502282881127725, 0.3208612603124199, 0.4113068808203336]","[0.3792093182176949, 0.431425604460425, 0.30477439128329203, 0.3398677640911293, 0.4509720436332462, 0.4756903416722517, 0.3354420332872915, 0.32104415167745926, 0.4223351891574748]"
