,batch_size,conditional,delta,device,learning_rate,loss_distance,model,num_hidden_units,num_output,num_steps,save_frequency,share_model,temperature,time_offset,tqdm,train_ratio,valid_frequency,valid_ratio,variant,steps,data_mode,repeat,valid_accuracy,test_accuracy,train_consistency_raw,train_consistency,valid_consistency_raw,valid_consistency,test_consistency_raw,test_consistency,valid_accuracy_raw,test_accuracy_raw
308,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2750,multi-session,4.0,40.02244668911335,38.013468013468014,"[0.99384171 0.99453859 0.99619941 0.99374107 0.99307004 0.99464978
 0.99445628 0.99313264 0.99530456 0.99621173 0.99483994 0.99538904]",0.9946145644972567,"[0.2304649  0.32278357 0.4742984  0.22506864 0.16808224 0.23635749
 0.30497562 0.18164264 0.35140679 0.47360681 0.24764202 0.34984344]",0.29718104703298026,"[0.25051276 0.30861509 0.48741973 0.24110183 0.17145066 0.24986864
 0.30862592 0.18509732 0.32666541 0.48679929 0.2718788  0.33050447]",0.301544994058677,[45.27497194 25.25252525 38.06958474 51.49270483],[45.40965208 23.97306397 33.13131313 49.53984287]
309,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2750,single-session,4.0,45.3591470258137,43.82716049382716,"[0.69551196 0.67508115 0.70008281 0.66013646 0.61256641 0.6162468
 0.6664537  0.63607842 0.59516917 0.75167694 0.6926908  0.6612423 ]",0.6635780762520493,"[0.21140589 0.30305647 0.40867748 0.20289802 0.14971339 0.18554049
 0.30061135 0.16680053 0.2893259  0.42248371 0.19441301 0.30744526]",0.2618642915905289,"[0.24785017 0.26290515 0.39844958 0.24343675 0.16251736 0.19863106
 0.25504165 0.16967305 0.26357095 0.42060225 0.22553294 0.27070048]",0.2599092824211843,[54.85970819 25.31986532 43.25476992 58.00224467],[51.91919192 28.14814815 39.19191919 56.04938272]
310,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2800,multi-session,4.0,39.79797979797979,38.56902356902357,"[0.99385138 0.99457131 0.9961912  0.99373855 0.99304856 0.9946059
 0.9944937  0.99314039 0.9952836  0.99619799 0.99482214 0.99538747]",0.994611014752388,"[0.23039034 0.32079345 0.47250902 0.22434891 0.16697312 0.23551906
 0.30462443 0.17980197 0.35078104 0.47229775 0.24741099 0.34874633]",0.29618303351168973,"[0.24849334 0.3059131  0.48333786 0.23719208 0.16985041 0.24575454
 0.30618169 0.18296139 0.32521901 0.48213667 0.26667224 0.32865376]",0.2985305076092506,[44.64646465 25.11784512 37.97979798 51.44781145],[45.7687991  24.71380471 33.4006734  50.39281706]
311,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2800,single-session,4.0,45.25252525252526,43.89450056116723,"[0.69602987 0.67507641 0.69982885 0.66303883 0.61408301 0.61731305
 0.66540628 0.63515933 0.59421371 0.75159165 0.69324009 0.66082888]",0.6638174959979077,"[0.20954116 0.30202145 0.40806103 0.20297573 0.14942691 0.18564217
 0.29933055 0.16622494 0.28827249 0.42288731 0.19325307 0.3054816 ]",0.26109320122088253,"[0.24719883 0.2605828  0.39676733 0.24300943 0.16160713 0.19862108
 0.25380607 0.16950939 0.26274328 0.42082269 0.2258559  0.2716887 ]",0.25935105156158106,[55.21885522 25.09539843 42.96296296 57.7328844 ],[53.26599327 28.21548822 39.61840629 54.47811448]
312,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2850,multi-session,4.0,39.94949494949495,38.058361391694724,"[0.99236369 0.99370198 0.9953065  0.99225044 0.9918972  0.99307405
 0.99375869 0.99212917 0.9945397  0.99544377 0.99351948 0.99461965]",0.9935503588849555,"[0.22901231 0.32249091 0.4728747  0.2229001  0.16750443 0.23439757
 0.30725017 0.18104154 0.35124228 0.47374507 0.24593212 0.35011441]",0.2965421335695122,"[0.24887178 0.30270858 0.48420302 0.23848476 0.16940453 0.24246406
 0.30360225 0.18073559 0.32355416 0.48436397 0.26447532 0.32442593]",0.29727449665549266,[44.62401796 25.88103255 37.59820426 51.69472503],[45.11784512 23.47923681 33.46801347 50.16835017]
313,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2850,single-session,4.0,45.505050505050505,44.03479236812571,"[0.69205417 0.67318138 0.70065631 0.66104527 0.61521561 0.6207745
 0.66616569 0.63560156 0.59651164 0.75084615 0.69343393 0.66290184]",0.6640323362222394,"[0.20772998 0.30341913 0.40752073 0.20111411 0.14874646 0.18567043
 0.29909592 0.1644643  0.2881136  0.42222767 0.19353505 0.30610298]",0.26064503066543887,"[0.24526122 0.26114169 0.39538356 0.24111839 0.16129998 0.19715664
 0.2529158  0.16796688 0.26188101 0.4183182  0.22433678 0.27096314]",0.2581452758588714,[54.79236813 25.3647587  43.54657688 58.31649832],[52.54769921 27.22783389 40.49382716 55.8698092 ]
314,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2900,multi-session,4.0,39.865319865319876,38.32210998877665,"[0.99314991 0.99411056 0.99571644 0.99302663 0.99262849 0.99409047
 0.99401103 0.99267795 0.99489466 0.99573306 0.99428683 0.99501505]",0.9941117562689389,"[0.22567209 0.31647475 0.46884807 0.22021287 0.16890318 0.23387593
 0.30520274 0.18039568 0.35059301 0.46984765 0.24409497 0.34738661]",0.29429229457606676,"[0.24527323 0.29965702 0.47893417 0.23499458 0.16753174 0.23722277
 0.29963439 0.17794265 0.31958107 0.48232457 0.25999291 0.32067868]",0.2936473136006411,[44.60157127 25.61167228 38.29405163 50.95398429],[45.43209877 24.332211   33.8047138  49.71941639]
315,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2900,single-session,4.0,45.24130190796857,43.81593714927048,"[0.69184999 0.67497891 0.70054677 0.66140084 0.61475844 0.6214604
 0.66681519 0.63572545 0.59531775 0.74968489 0.6932303  0.66152254]",0.6639409558852674,"[0.20717323 0.30148746 0.40599986 0.20152938 0.14775499 0.18392394
 0.29746169 0.1637043  0.28726028 0.42042004 0.19091395 0.30368867]",0.2592764824626227,"[0.24282735 0.25970053 0.39267182 0.23921134 0.16032205 0.19558334
 0.25228752 0.16781044 0.26121342 0.41576428 0.22250318 0.2708194 ]",0.25672622360616765,[55.15151515 24.80359147 42.8956229  58.11447811],[52.81705948 28.01346801 39.10213244 55.33108866]
316,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2950,multi-session,4.0,39.966329966329965,38.04713804713805,"[0.99360911 0.99439315 0.99596818 0.99349192 0.99297157 0.99442178
 0.99431589 0.99304813 0.99514483 0.99596578 0.99457134 0.9952351 ]",0.9944280639572798,"[0.22361514 0.31496487 0.4670077  0.21892925 0.16916862 0.23285679
 0.30459631 0.1803813  0.35111949 0.4684042  0.2430828  0.34683786]",0.29341369284457886,"[0.24525444 0.29787625 0.47721735 0.23403844 0.16714814 0.23526255
 0.29932149 0.17804078 0.31815558 0.47919311 0.25850406 0.31732833]",0.29227837821848274,[44.44444444 25.45454545 38.63075196 51.335578  ],[45.65656566 24.15263749 32.65993266 49.71941639]
317,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2950,single-session,4.0,45.10662177328844,43.75420875420876,"[0.69363898 0.67787921 0.70164251 0.66306055 0.61622315 0.62198712
 0.66799601 0.63598336 0.59606988 0.74888354 0.69215817 0.66190347]",0.6647854965573382,"[0.20423167 0.30146796 0.40608998 0.19982991 0.14695745 0.18399091
 0.2984528  0.16409954 0.28652254 0.41987027 0.18995132 0.30256638]",0.25866922693192934,"[0.24256852 0.25932755 0.39281985 0.23871621 0.16009316 0.19423325
 0.25162543 0.16644846 0.2603541  0.41483021 0.22188515 0.27017179]",0.25608947343939803,[54.94949495 24.82603816 42.55892256 58.09203143],[52.23344557 27.76655443 38.72053872 56.2962963 ]
318,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,3000,multi-session,4.0,39.91582491582492,38.16498316498316,"[0.99385336 0.99450293 0.99604057 0.99372614 0.99321835 0.99459849
 0.99441151 0.99326465 0.99523388 0.99602553 0.99474116 0.99531367]",0.9945775208639146,"[0.222634   0.31274752 0.46538832 0.21847678 0.1684437  0.23246854
 0.30326617 0.17960052 0.3491251  0.4686166  0.24310051 0.34580191]",0.29247247181062613,"[0.24294816 0.29614264 0.47530319 0.23162259 0.16564737 0.23205505
 0.2995355  0.17658996 0.31557826 0.47629445 0.25560295 0.31556401]",0.29024034363882667,[44.17508418 25.38720539 38.81032548 51.29068462],[45.92592593 22.51402918 34.07407407 50.14590348]
319,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,3000,single-session,4.0,45.145903479236814,43.84960718294052,"[0.69301233 0.67719924 0.69909378 0.66288056 0.61801736 0.62153661
 0.66726625 0.63646646 0.59474014 0.74561475 0.69217202 0.66203322]",0.6641693926306834,"[0.20416194 0.29993429 0.40526177 0.19922778 0.1448757  0.18234924
 0.29510871 0.16184011 0.28323579 0.41768513 0.18814102 0.30094165]",0.25689692742693915,"[0.24265171 0.25811679 0.39021951 0.23772541 0.1585946  0.19330622
 0.25064771 0.16684549 0.25865906 0.41091864 0.21938317 0.26839144]",0.2546216449791026,[54.72502806 24.96071829 42.78338945 58.11447811],[52.41301908 28.08080808 40.02244669 54.88215488]
320,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,3050,multi-session,4.0,39.966329966329965,38.03591470258137,"[0.99403231 0.99465365 0.99619982 0.99392348 0.99330537 0.99474885
 0.99455467 0.99336528 0.99532724 0.99618566 0.99489153 0.99541336]",0.9947167677240776,"[0.22174616 0.31030817 0.46308622 0.21712041 0.1675427  0.23185289
 0.30211626 0.17862626 0.34802728 0.46757169 0.24275297 0.34440147]",0.2912627066805341,"[0.24136907 0.29469435 0.4733377  0.23025869 0.1637928  0.2303407
 0.29897445 0.17537064 0.31402878 0.47303561 0.25332459 0.31353877]",0.28850551415418246,[44.08529742 25.43209877 38.78787879 51.56004489],[45.5667789  23.25476992 34.07407407 49.24803591]
321,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,3050,single-session,4.0,45.20202020202021,44.20875420875421,"[0.69470546 0.67635526 0.69914289 0.66416585 0.62064179 0.62524546
 0.66825745 0.63747795 0.59735702 0.74438915 0.69350349 0.66325556]",0.6653747772938535,"[0.20242312 0.30063048 0.40277    0.19816397 0.14573729 0.18182043
 0.29612183 0.16162991 0.28406461 0.41688574 0.18680425 0.30027771]",0.25644411076855267,"[0.24209768 0.25663832 0.39107772 0.23607713 0.15767256 0.19352656
 0.24872897 0.16582642 0.25957689 0.41209457 0.21961276 0.26883579]",0.2543137815097086,[54.79236813 24.96071829 43.16498316 57.89001122],[52.81705948 28.48484848 39.95510662 55.57800224]
322,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,3100,multi-session,4.0,39.8428731762065,38.15375982042649,"[0.99418263 0.99479431 0.9962281  0.99407096 0.993446   0.99484158
 0.99470049 0.99350413 0.99536784 0.99621342 0.99497242 0.99544746]",0.9948141124263282,"[0.22052825 0.30860957 0.46155247 0.21646171 0.16696583 0.23249264
 0.3013993  0.17712341 0.34497643 0.46775366 0.24321612 0.341974  ]",0.29025444875367723,"[0.23987362 0.29412649 0.47118067 0.22951357 0.16333413 0.22867342
 0.29909604 0.17431797 0.31042546 0.47010361 0.2511161  0.31020344]",0.2868303755584854,[44.19753086 25.11784512 38.58585859 51.47025814],[46.86868687 23.86083053 33.01907969 48.8664422 ]
323,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,3100,single-session,4.0,45.13468013468014,44.10774410774411,"[0.68967295 0.67445571 0.69628648 0.66292339 0.61901262 0.6222996
 0.66569965 0.63518206 0.59438925 0.73969655 0.69003657 0.66135084]",0.6625838057465552,"[0.20162689 0.29915824 0.39890722 0.19807547 0.1456162  0.1818631
 0.29376203 0.16078134 0.28142966 0.41232189 0.18615415 0.29846875]",0.25484707854010935,"[0.2405685  0.25619981 0.38751852 0.2357016  0.15810288 0.19264949
 0.24918703 0.16710862 0.25909452 0.40711441 0.21748197 0.26794828]",0.2532229676023203,[55.17396184 25.05050505 42.80583614 57.50841751],[53.22109989 28.4624018  39.43883277 55.30864198]
324,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,3150,multi-session,4.0,39.61840628507295,38.23793490460157,"[0.99424381 0.99481217 0.99627466 0.99410683 0.99348555 0.99488109
 0.99471193 0.99354756 0.99544651 0.9962577  0.99502086 0.99553324]",0.9948601584853728,"[0.22015019 0.30610166 0.45920083 0.2158698  0.16683218 0.23264322
 0.29986304 0.1770294  0.34486378 0.46619357 0.24354482 0.34154934]",0.2894868198043896,"[0.23931367 0.29248292 0.46990281 0.22885757 0.16202578 0.22726954
 0.29810549 0.17355025 0.30928118 0.46715669 0.24985346 0.30817169]",0.2854975867149644,[44.06285073 25.05050505 38.06958474 51.29068462],[45.72390572 23.56902357 33.64758698 50.01122334]
325,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,3150,single-session,4.0,45.22446689113356,43.46801346801347,"[0.69138758 0.67601414 0.69801556 0.66218639 0.61740462 0.6238889
 0.66570831 0.63524384 0.59545473 0.74155086 0.68916539 0.65909955]",0.6629266556224087,"[0.20213925 0.29716873 0.40192718 0.19714663 0.14432002 0.18262508
 0.29243926 0.16014263 0.28231873 0.41355151 0.18541169 0.29828769]",0.25478986732462255,"[0.23956702 0.25438874 0.38783074 0.23327696 0.15682233 0.19307719
 0.24802347 0.16709235 0.25797939 0.40612825 0.21782218 0.26605713]",0.25233881291728794,[54.41077441 25.49943883 42.78338945 58.20426487],[51.29068462 28.82154882 38.09203143 55.667789  ]
326,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,3200,multi-session,4.0,39.674523007856344,38.04713804713804,"[0.9943227  0.99491489 0.99628597 0.99421652 0.99359313 0.99496781
 0.99484462 0.9936504  0.99548796 0.99627744 0.9950881  0.99556116]",0.9949342251438897,"[0.21924085 0.30475554 0.45808591 0.21578577 0.16454517 0.23244393
 0.29870135 0.17481093 0.34293843 0.46610553 0.24300414 0.33906496]",0.2882902089339775,"[0.23795582 0.29122991 0.46804572 0.22759814 0.16174238 0.22605761
 0.29731285 0.17247343 0.3059176  0.46359498 0.24691726 0.30531791]",0.2836803014862053,[44.24242424 24.84848485 38.02469136 51.58249158],[45.5667789  24.87093154 32.97418631 48.77665544]
327,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,3200,single-session,4.0,45.19640852974186,43.737373737373744,"[0.69086931 0.67324966 0.69683468 0.66309276 0.61832629 0.62438826
 0.66546372 0.63689809 0.59603095 0.74098881 0.69069586 0.65891525]",0.6629794700383083,"[0.2025752  0.29632524 0.40143598 0.19779214 0.14405827 0.18411882
 0.2913061  0.16025721 0.28209199 0.41369874 0.18732189 0.29718379]",0.2548471150664283,"[0.23888788 0.25380917 0.38748359 0.23109901 0.15765791 0.19128778
 0.24707246 0.16812218 0.25872539 0.40472028 0.2171516  0.26573169]",0.25181241186825687,[54.70258137 25.31986532 42.73849607 58.02469136],[52.1661055  29.11335578 38.94500561 54.72502806]
328,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,3250,multi-session,4.0,39.55667789001122,37.912457912457924,"[0.99441093 0.99498682 0.99639958 0.99427771 0.99363156 0.99502567
 0.99488832 0.99368939 0.99556471 0.9963807  0.99517306 0.99565942]",0.9950073216681531,"[0.21767588 0.30186663 0.45522825 0.21413178 0.16326975 0.23237055
 0.2969047  0.17395397 0.34186209 0.46479792 0.24394126 0.33786896]",0.28698931273660283,"[0.23790642 0.28942978 0.46550422 0.22707805 0.16010554 0.22514724
 0.29594245 0.17137189 0.30412377 0.45929242 0.24593231 0.30312484]",0.28207991267687776,[43.52413019 24.9382716  38.06958474 51.69472503],[45.63411897 24.42199776 32.81705948 48.77665544]
329,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,3250,single-session,4.0,45.04489337822671,43.608305274971954,"[0.69225565 0.67408601 0.69655183 0.66476278 0.61916798 0.62570483
 0.66679251 0.63669564 0.59659575 0.74279583 0.69135469 0.66174646]",0.6640424964351878,"[0.20246658 0.29621485 0.40052418 0.19680222 0.14349887 0.18318586
 0.29079707 0.15952027 0.28253444 0.41287624 0.1868604  0.29805194]",0.2544444084079615,"[0.23933295 0.25260059 0.38608677 0.23201366 0.15655872 0.19228127
 0.24531421 0.16788931 0.25727782 0.40259393 0.21638446 0.26504977]",0.2511152876735828,[54.25364759 25.20763187 42.64870932 58.06958474],[52.81705948 28.12570146 39.07968575 54.41077441]
330,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,3300,multi-session,4.0,39.43322109988777,38.28843995510662,"[0.9944523  0.99498562 0.9963915  0.99431845 0.99370837 0.9950532
 0.99490564 0.99375938 0.99556688 0.99636507 0.99520868 0.99565563]",0.9950308924164346,"[0.21692248 0.30010112 0.45509296 0.21420034 0.16191365 0.23136893
 0.29593522 0.17305924 0.34095973 0.46469697 0.24244916 0.33722377]",0.2861602976314488,"[0.23673683 0.28890484 0.46306378 0.22709754 0.15924124 0.22425918
 0.29592347 0.16952862 0.30108792 0.45583019 0.24355098 0.30062082]",0.2804871185923323,[43.59147026 24.87093154 37.55331089 51.71717172],[45.38720539 24.1301908  33.22109989 50.41526375]
331,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,3300,single-session,4.0,44.96071829405163,44.09652076318743,"[0.69115904 0.67554107 0.69722687 0.66413259 0.61998354 0.62652896
 0.66623895 0.63484731 0.59569066 0.74117669 0.68982915 0.66060342]",0.6635798534110823,"[0.20067503 0.29671921 0.40000756 0.1957909  0.14234908 0.18325099
 0.29060693 0.15772797 0.28061995 0.41245685 0.18609092 0.29706097]",0.2536130293930531,"[0.23976581 0.25351256 0.38696034 0.23248634 0.15660365 0.19226735
 0.24502336 0.16755584 0.25783796 0.40181379 0.21596168 0.26566187]",0.25128754447440815,[54.14141414 25.31986532 42.51402918 57.86756453],[51.98653199 28.08080808 41.61616162 54.70258137]
332,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,3350,multi-session,4.0,39.42199775533109,37.996632996633004,"[0.99444731 0.99494115 0.99634499 0.9942878  0.9935724  0.99492037
 0.99485654 0.99370655 0.99550307 0.99636138 0.99511785 0.99559796]",0.994971446669032,"[0.21565978 0.29876918 0.45260774 0.21301105 0.16144736 0.2313446
 0.29559434 0.17348097 0.34029548 0.46209863 0.24216032 0.33687311]",0.2852785477533641,"[0.23639143 0.28750339 0.46031921 0.2255801  0.15840721 0.22336444
 0.29399748 0.16910112 0.29879905 0.4534364  0.24340198 0.29938103]",0.2791402361705364,[43.63636364 24.24242424 37.80022447 52.00897868],[45.9708193  24.66891134 32.59259259 48.75420875]
333,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,3350,single-session,4.0,45.39281705948373,43.49607182940516,"[0.69024397 0.67461027 0.69888292 0.66589555 0.61955734 0.62681397
 0.66619788 0.6344703  0.59539893 0.73900496 0.69030525 0.66064851]",0.6635024870280046,"[0.20013578 0.29408824 0.39722456 0.19607964 0.14195616 0.18335947
 0.29050802 0.15762771 0.27981362 0.41198356 0.18740794 0.29718232]",0.25311391899235264,"[0.237331   0.25213984 0.38271131 0.23168313 0.15555326 0.18986191
 0.24559667 0.16667772 0.25506439 0.39978288 0.21456175 0.2641246 ]",0.2495907045635391,[54.81481481 25.54433221 42.64870932 58.5634119 ],[51.58249158 27.47474747 39.41638608 55.51066218]
334,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,3400,multi-session,4.0,39.66329966329967,37.732884399551075,"[0.9940344  0.9944353  0.99597158 0.99376392 0.99278256 0.99437895
 0.99428107 0.99301071 0.99511203 0.99605426 0.99475044 0.99522637]",0.9944834653680286,"[0.21505035 0.29590024 0.44964724 0.21165369 0.15987483 0.23060596
 0.29320611 0.17273014 0.33609235 0.45911297 0.24155359 0.33209463]",0.28312684160274915,"[0.23535066 0.28603913 0.45989133 0.22440686 0.15628467 0.22351944
 0.29293301 0.16694174 0.29692289 0.45087605 0.24223239 0.2976503 ]",0.27775404009580756,[44.21997755 24.19753086 38.11447811 52.12121212],[45.43209877 23.23232323 32.83950617 49.42760943]
335,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,3400,single-session,4.0,45.09539842873176,43.67003367003367,"[0.68938973 0.6728685  0.69570058 0.66572664 0.61948849 0.62616342
 0.66502297 0.63580993 0.59434862 0.73937646 0.68776757 0.66036746]",0.6626691979405709,"[0.19858454 0.29425276 0.39454005 0.19610817 0.14230628 0.18183108
 0.28901811 0.15744024 0.27872912 0.40739653 0.18442271 0.29535201]",0.2516651343503377,"[0.23872057 0.25154151 0.38036991 0.23156659 0.15470101 0.18956897
 0.2433649  0.1678933  0.25573729 0.39628569 0.21455311 0.26416412]",0.24903891600532463,[54.25364759 25.52188552 43.0976431  57.50841751],[51.47025814 28.21548822 39.5959596  55.39842873]
336,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,3450,multi-session,4.0,39.60718294051627,38.552188552188554,"[0.99245358 0.99353748 0.9956862  0.99238349 0.99104217 0.99303944
 0.9934735  0.99096889 0.99420483 0.99570525 0.99313122 0.9943309 ]",0.9933297468435598,"[0.21550418 0.29364435 0.44558495 0.2118976  0.15844967 0.22824921
 0.2893837  0.17288949 0.33107768 0.45585459 0.2388931  0.32800937]",0.2807864894578369,"[0.23204075 0.28038449 0.45442676 0.22146706 0.1548547  0.22114714
 0.2859817  0.16425614 0.28821378 0.44255149 0.23867131 0.29262679]",0.273051842885896,[44.46689113 24.08529742 37.9349046  51.94163861],[46.17283951 24.75869809 32.63748597 50.63973064]
337,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,3450,single-session,4.0,45.10662177328844,42.766554433221096,"[0.68940745 0.67452011 0.6961674  0.66522661 0.62068065 0.62734608
 0.66605159 0.6357946  0.59398324 0.735425   0.68679546 0.6588692 ]",0.6625222837026817,"[0.19741225 0.29401185 0.39432431 0.19461637 0.14185414 0.18152389
 0.2885886  0.15682112 0.27981861 0.40534229 0.184525   0.29604758]",0.2512405005193125,"[0.23629032 0.2514392  0.3800445  0.23022439 0.15497156 0.18836103
 0.24315317 0.16802245 0.25555147 0.39516879 0.21269661 0.26467402]",0.24838312527862588,[54.38832772 25.67901235 42.40179574 57.95735129],[51.78451178 27.54208754 37.48597082 54.25364759]
338,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,3500,multi-session,4.0,39.44444444444444,38.23232323232323,"[0.99336198 0.99423931 0.9960066  0.9932636  0.99237644 0.99402936
 0.99414651 0.99234908 0.99487763 0.99598259 0.99411061 0.99495125]",0.9941412463407371,"[0.21520946 0.29120385 0.44452164 0.2120578  0.15937238 0.23058348
 0.28777771 0.17313206 0.32955729 0.45524959 0.23827771 0.32627559]",0.2802682137009399,"[0.23216086 0.27683237 0.45120195 0.22189237 0.15350338 0.22186564
 0.28061385 0.16079269 0.28343462 0.44132261 0.23888613 0.29080759]",0.2711095053583278,[44.15263749 23.86083053 37.82267116 51.94163861],[46.62177329 23.88327722 32.14365881 50.28058361]
339,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,3500,single-session,4.0,45.235690235690235,42.99663299663299,"[0.69111924 0.67606193 0.69572681 0.66574842 0.62147182 0.6267381
 0.66628034 0.63707634 0.59389542 0.73430091 0.68759539 0.65856118]",0.6628813244880583,"[0.19813031 0.29304823 0.39597712 0.19371288 0.14143515 0.18242625
 0.28764023 0.15647254 0.2777527  0.40874875 0.18554915 0.29450443]",0.2512831459420787,"[0.23501195 0.25034364 0.37732473 0.23017994 0.15478217 0.18737216
 0.24282551 0.16766518 0.25357156 0.39393325 0.21150133 0.26266747]",0.24726490659560993,[54.41077441 26.06060606 42.60381594 57.86756453],[51.29068462 27.87878788 38.65319865 54.16386083]
340,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,3550,multi-session,4.0,39.64085297418631,38.170594837261504,"[0.99365643 0.9944957  0.99614874 0.99357375 0.99277614 0.99439643
 0.99441784 0.99276272 0.99516299 0.99613659 0.99449866 0.9952447 ]",0.9944392253779165,"[0.21310704 0.28697603 0.4417004  0.21083055 0.1580238  0.23117718
 0.28613504 0.17283108 0.32789896 0.45344993 0.23747802 0.32367043]",0.27860653739766417,"[0.23083608 0.27492586 0.44916404 0.221404   0.15251034 0.22093067
 0.27775627 0.1595956  0.28133424 0.43984224 0.23859931 0.28940435]",0.269691915854822,[44.60157127 23.90572391 38.00224467 52.05387205],[45.18518519 24.5342312  33.22109989 49.74186308]
341,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,8,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,3550,single-session,4.0,45.08417508417508,42.81705948372615,"[0.69101665 0.67368583 0.6976892  0.66640158 0.62327463 0.62822902
 0.6655769  0.63712562 0.59459327 0.73466913 0.68780832 0.66157922]",0.6634707788618321,"[0.19682995 0.29293763 0.39527215 0.19398984 0.14021847 0.18302035
 0.28665854 0.15567029 0.27739863 0.40608466 0.18542124 0.29324653]",0.2505623556867912,"[0.23582281 0.25190922 0.3768981  0.22930997 0.15455533 0.18640729
 0.24338211 0.16809755 0.25250593 0.39018802 0.21028157 0.26114976]",0.24670897093474548,[54.68013468 25.9708193  42.08754209 57.59820426],[51.82940516 27.72166105 37.19416386 54.52300786]
